,0
0,0.5831921454819198
1,1.0023597853327706
2,1.256362441304879
3,1.4032807462442947
4,1.4708091214750771
5,1.4698913237165145
6,1.3994858973145243
7,1.2444066501037336
8,0.9602497828891401
9,0.4125899780015765
10,0.6180030875765304
11,1.7631528399076177
12,2.4670801749856404
13,2.880140668484306
14,3.0717820374594274
15,3.0700700998377934
16,2.8740400127950476
17,2.453206070352949
18,1.73516078636967
19,0.5758930851328998
20,0.7436684525119589
21,2.260622857243838
22,3.2641192957755294
23,3.873874260790232
24,4.161562805588739
25,4.160021570928345
26,3.868852529217106
27,3.254671377672693
28,2.246748752611146
29,0.7317126613108131
30,0.8397143177621023
31,2.5670053863037214
32,3.7503544356364866
33,4.4851288188850225
34,4.836027898758393
35,4.835055394651135
36,4.482131701044854
37,3.745332704063361
38,2.5609047306144626
39,0.8359194688323318
40,0.8878957500204362
41,2.7127844801052787
42,3.9806187871505783
43,4.7757132259462844
44,5.157819121510677
45,5.1574949534749255
46,4.774740721839027
47,3.979077552490183
48,2.7110725424836453
49,0.8869779522618733
50,0.8869779522618736
51,2.7110725424836466
52,3.9790775524901836
53,4.774740721839027
54,5.157494953474926
55,5.157819121510675
56,4.775713225946282
57,3.9806187871505756
58,2.712784480105277
59,0.8878957500204355
60,0.8359194688323324
61,2.5609047306144634
62,3.7453327040633617
63,4.482131701044854
64,4.8350553946511345
65,4.836027898758391
66,4.485128818885022
67,3.750354435636486
68,2.56700538630372
69,0.8397143177621018
70,0.7317126613108136
71,2.246748752611147
72,3.2546713776726937
73,3.8688525292171057
74,4.160021570928345
75,4.161562805588737
76,3.8738742607902306
77,3.264119295775529
78,2.260622857243837
79,0.7436684525119586
80,0.5758930851329002
81,1.7351607863696705
82,2.4532060703529495
83,2.8740400127950476
84,3.0700700998377926
85,3.0717820374594242
86,2.8801406684843056
87,2.4670801749856395
88,1.7631528399076173
89,0.6180030875765302
90,0.4125899780015766
91,0.9602497828891401
92,1.2444066501037336
93,1.3994858973145243
94,1.4698913237165143
95,1.4708091214750767
96,1.4032807462442942
97,1.2563624413048788
98,1.0023597853327704
99,0.5831921454819196
