1e-25,1e-25
-1.7887085212295057e-21,-1.485327519230882e-21
-7.903330183555407e-22,-1.3274331242550091e-21
-4.984472179647496e-22,-1.3542557203509188e-21
-1.7051644969430954e-22,-1.3428351583924738e-21
1.4648623499265595e-22,-1.3420406527208333e-21
4.66031816936419e-22,-1.3494096223032328e-21
7.727611975306031e-22,-1.3428697855117246e-21
1.3903417600468168e-21,-1.3855486704471934e-21
1e-25,1e-25
-1.5823394151485714e-21,-1.789656323150861e-21
-1.085464511548375e-21,-1.0580726140177346e-21
-8.2310164929266025e-22,-1.22264903896406e-21
-4.945981682135114e-22,-1.1809035737426182e-21
-1.7357189638976977e-22,-1.172051822871479e-21
1.4812816988784066e-22,-1.1703997653138709e-21
4.662375966458438e-22,-1.1767180934813305e-21
7.817952259437783e-22,-1.2006592028277254e-21
1.0652708939116541e-21,-1.1329461448355275e-21
1.5748102397517032e-21,-1.8596189650636782e-21
-1.3437913139677675e-21,-7.536453925721081e-22
-1.2410183993523583e-21,-8.086232084787833e-22
-8.635616216658012e-22,-8.506168697421711e-22
-5.198303737740429e-22,-8.41225121213488e-22
-1.7839395449401835e-22,-8.343302944451508e-22
1.6121733693324543e-22,-8.332864983199196e-22
5.032841132217246e-22,-8.3887535170216805e-22
8.52471315789813e-22,-8.516508808822816e-22
1.2324422933771053e-21,-8.610322663413547e-22
1.3320852037289199e-21,-8.075453250565902e-22
-1.3624287819193919e-21,-4.79725023569967e-22
-1.187125288831412e-21,-4.795339903029746e-22
-8.477701031382907e-22,-5.086791364640297e-22
-5.115956531067445e-22,-5.052503475760902e-22
-1.7302496533761827e-22,-5.01191025159162e-22
1.6696059766623568e-22,-5.014788174558043e-22
5.080323511996081e-22,-5.074756106408198e-22
8.49262583208351e-22,-5.179860207608591e-22
1.1884839935390138e-21,-5.145419176043401e-22
1.3608618156187013e-21,-5.190973969348305e-22
-1.344557048207547e-21,-1.529071783096251e-22
-1.17359736037417e-21,-1.5872160805687288e-22
-8.359939136982542e-22,-1.6745497258790068e-22
-5.029981896911108e-22,-1.6653091474421589e-22
-1.6746646747143716e-22,-1.6538117450033925e-22
1.7017943296248901e-22,-1.669426285719299e-22
5.082970744626336e-22,-1.7185810169561304e-22
8.450585402089846e-22,-1.78685912324813e-22
1.1820539233692207e-21,-1.8094145785812672e-22
1.3503055010792342e-21,-1.7820437221407566e-22
-1.3391729078386437e-21,1.6348446251050752e-22
-1.167414452966311e-21,1.628949336950532e-22
-8.303918103101763e-22,1.721341123556236e-22
-4.988012352410398e-22,1.736946924656014e-22
-1.645763151470445e-22,1.7260578963265145e-22
1.7194247198123792e-22,1.6993920941061109e-22
5.087898219975427e-22,1.6608504082424534e-22
8.442485470060338e-22,1.607490930230935e-22
1.1808058879370508e-21,1.519971418255962e-22
1.3499116257359402e-21,1.5059041895895536e-22
-1.3422007797617195e-21,4.82491285163024e-22
-1.1692885327248294e-21,4.807181570828764e-22
-8.315297945143719e-22,5.142884250175416e-22
-5.003729089135292e-22,5.150551854682449e-22
-1.65001171681211e-22,5.110822768695548e-22
1.7267195101539955e-22,5.071807431789324e-22
5.107122781204528e-22,5.044735454357194e-22
8.475080269497668e-22,5.009229920808415e-22
1.18600410418806e-21,4.823268646936283e-22
1.3559305389277805e-21,4.831323554878349e-22
-1.3320820461889513e-21,7.876000701921307e-22
-1.1892045765629016e-21,7.956403068451303e-22
-8.402095902331678e-22,8.636795099642823e-22
-5.066522674068698e-22,8.565732849651421e-22
-1.673384392295772e-22,8.481182760488346e-22
1.7214997935629407e-22,8.429594146968567e-22
5.12329573511679e-22,8.416116268891137e-22
8.529698647896004e-22,8.413470406551087e-22
1.2081631416507945e-21,8.141767045709772e-22
1.3466879746524463e-21,8.039037140023318e-22
-1.3743625311377967e-21,1.4002768580649172e-21
-1.1197419779506162e-21,1.0778019783555895e-21
-8.465625081998479e-22,1.243818996795908e-21
-4.993479761571064e-22,1.1958837619715872e-21
-1.6523804466363164e-22,1.1851449767282754e-21
1.6822058940276983e-22,1.17957391085378e-21
4.993373808716985e-22,1.1803275104724805e-21
8.322820577470856e-22,1.1952066834724206e-21
1.1434823421118215e-21,1.1194228031898491e-21
1.3970216047062393e-21,1.4434868930321876e-21
1e-25,1e-25
-1.851563632235648e-21,1.5849616792461346e-21
-7.923209664339184e-22,1.3425401235242937e-21
-5.020239812530598e-22,1.367993109365337e-21
-1.6035360337860893e-22,1.3532382389953199e-21
1.69212144240714e-22,1.3484486136935447e-21
5.03241961484297e-22,1.349265267902719e-21
8.321914821262128e-22,1.3328241385931709e-21
1.4724651701806427e-21,1.3496241408504683e-21
1e-25,1e-25
