1e-25,1e-25
-1.7886433033060066e-21,-1.4854198255012485e-21
-7.901921065130315e-22,-1.3275231582406348e-21
-4.982879389238116e-22,-1.3543157526683948e-21
-1.7035092038329005e-22,-1.342856069715166e-21
1.4665217871010813e-22,-1.3420210906189176e-21
4.661929195358634e-22,-1.3493508779918686e-21
7.729054103483368e-22,-1.3427789830813712e-21
1.3904368100168142e-21,-1.385455168744122e-21
1e-25,1e-25
-1.5822437710740946e-21,-1.7897165536729875e-21
-1.0853467062251165e-21,-1.0581795595900349e-21
-8.229700452810053e-22,-1.2227483225899679e-21
-4.944588248011018e-22,-1.1809660268506939e-21
-1.734293228584944e-22,-1.1720733895824335e-21
1.4827114018319705e-22,-1.1703797679167766e-21
4.663781528872553e-22,-1.1766572122665213e-21
7.819294145942521e-22,-1.2005619050680507e-21
1.0653913542984303e-21,-1.132833627371799e-21
1.5749074811886804e-21,-1.85955378637882e-21
-1.3436926152394244e-21,-7.537729986203095e-22
-1.240909627551477e-21,-8.087436483564235e-22
-8.634549184761735e-22,-8.507142599517447e-22
-5.197263165018713e-22,-8.41286549107505e-22
-1.7829070333156043e-22,-8.343516315684093e-22
1.6132081907940265e-22,-8.332668248637226e-22
5.033887685255238e-22,-8.38815383684101e-22
8.52578539418207e-22,-8.51554119480007e-22
1.2325517919948641e-21,-8.60908139618813e-22
1.3321848994643672e-21,-8.074137090531606e-22
-1.362362949795939e-21,-4.798706262919888e-22
-1.187056663534481e-21,-4.796613918745132e-22
-8.477027237383532e-22,-5.087741498731217e-22
-5.115308710821243e-22,-5.053094442397759e-22
-1.729615303671196e-22,-5.012115756210683e-22
1.6702411260465393e-22,-5.014598494508789e-22
5.08097270810342e-22,-5.074176533435129e-22
8.493299052642303e-22,-5.17891042649768e-22
1.1885526283107227e-21,-5.144120703773329e-22
1.3609279012108608e-21,-5.189491359925488e-22
-1.3445340682653288e-21,-1.5305845820297035e-22
-1.1735736706458343e-21,-1.588519165142804e-22
-8.359705056668006e-22,-1.6754925483051677e-22
-5.029756532411345e-22,-1.6658880242517556e-22
-1.6744447215283907e-22,-1.6540123794110558e-22
1.7020146742596956e-22,-1.6692407718531047e-22
5.083196916565295e-22,-1.7180117895154712e-22
8.450819863175742e-22,-1.7859145127970645e-22
1.1820776609292642e-21,-1.8080923472189744e-22
1.3503285938580777e-21,-1.7805115039774152e-22
-1.3391943192620762e-21,1.6333284390367112e-22
-1.1674363509505583e-21,1.6276430806561034e-22
-8.304133641044875e-22,1.7203961199901715e-22
-4.988220139093418e-22,1.7363671491427373e-22
-1.645966382400155e-22,1.7258568111607615e-22
1.7192218885496012e-22,1.6995771854079035e-22
5.087691977988704e-22,1.661419820981097e-22
8.442273061663383e-22,1.6084376599775154e-22
1.1807842839553956e-21,1.5212979723796154e-22
1.349890354445408e-21,1.507441447574935e-22
-1.3422651329645211e-21,4.8234412921861145e-22
-1.1693552346688893e-21,4.805897653431074e-22
-8.31595499905241e-22,5.141928513708803e-22
-5.004364081633218e-22,5.149959156054779e-22
-1.650635383831127e-22,5.110616301509791e-22
1.7260955551792656e-22,5.071995581588499e-22
5.106488014599516e-22,5.04531461726108e-22
8.474426173102358e-22,5.01018507364795e-22
1.1859375882745379e-21,4.824580804255533e-22
1.3558659765260948e-21,4.83282757546646e-22
-1.3321815189660675e-21,7.874683586775412e-22
-1.1893111683278037e-21,7.955177460244089e-22
-8.403155945617248e-22,8.63581591405545e-22
-5.067563123834764e-22,8.565118175193905e-22
-1.6744191380152613e-22,8.48096870505366e-22
1.7204626974175506e-22,8.429787886972697e-22
5.122249316965005e-22,8.416712894926472e-22
8.528632641301462e-22,8.414443171746915e-22
1.2080554063018436e-21,8.143036830885784e-22
1.346586886069769e-21,8.040408826320907e-22
-1.3744649528656044e-21,1.4001900414205165e-21
-1.1198652363311788e-21,1.0776919590475193e-21
-8.466984797538276e-22,1.2437189985038108e-21
-4.994901985329854e-22,1.1958210903178023e-21
-1.6538284213552883e-22,1.1851232971477152e-21
1.6807535639042137e-22,1.1795936005673084e-21
4.991937666194382e-22,1.1803881291354062e-21
8.321431429836369e-22,1.1953049376792573e-21
1.1433541179880534e-21,1.119539758100707e-21
1.3969146501089629e-21,1.4435809581160476e-21
1e-25,1e-25
-1.8516350151739486e-21,1.5848728581777082e-21
-7.9246514968792e-22,1.3424490751991925e-21
-5.021863776740668e-22,1.3679327593668713e-21
-1.6052139550529182e-22,1.3532171399726338e-21
1.6904384416179017e-22,1.3484679929026614e-21
5.03077327003197e-22,1.3493241492052453e-21
8.32040849573421e-22,1.3329164011628769e-21
1.4723614655867964e-21,1.3497236506040595e-21
1e-25,1e-25
