0.0,0.0
-1.2742612940548746e-05,-4.237508511957305e-06
-3.728122019576857e-05,-3.0198961946857535e-05
-6.219290936265927e-05,-8.064840812887273e-05
-8.655725367585256e-05,-0.00015569177042323677
-0.00011027495469808383,-0.0002547738968433939
-0.00013333370161714092,-0.00037724414359219304
-0.00015573248488388224,-0.0005224431282676723
-0.0001774712869731988,-0.0006897108629633851
-0.0001985501543930033,-0.0008783873867231923
-0.0002189691335230814,-0.001087812788153088
-0.00023872826949108104,-0.0013173272021030932
-0.00025782760664520734,-0.00156627080827161
-0.00027626718859924203,-0.0018339838304110639
-0.00029404705817752896,-0.0021198065355631708
-0.00031116725734710467,-0.0024230792332345444
-0.00032762782714969654,-0.002743142274504129
-0.0003434288076350173,-0.0030793360510631036
-0.00035857023779555593,-0.0034310009941887
-0.0003730521555029616,-0.003797477573653531
-0.00038687459744610864,-0.00417810629657203
-0.00040003759907094547,-0.004572227706185758
-0.0004125411945222006,-0.004979182380589436
-0.00042438541658704106,-0.005398310931399497
-0.00043557029664078966,-0.005828954002367307
-0.0004460958645947398,-0.006270452267939069
-0.00045596214884617624,-0.006722146431764512
-0.00046516917623066643,-0.007183377225156743
-0.0004737169719766699,-0.00765348540550544
-0.0004816055596625656,-0.008131811754645732
-0.0004888349611761069,-0.008617697077185217
-0.0004954051966758532,-0.009110482198790872
-0.0005013162845521345,-0.009609507964433231
-0.0005065682413757214,-0.010114115236561123
-0.0005111610817980835,-0.010623644893054443
-0.0005150948184951163,-0.01113743782426894
-0.0005183694638281612,-0.011654834927170902
-0.0005209850533259714,-0.012175177087781845
-0.0005229414244631534,-0.012697805179002285
-0.0005242401255720739,-0.013222055882087051
-0.0005247269636751528,-0.013747280825613443
-0.0005255151121348899,-0.014009177154427848
-3.4678461296217783e-19,7.566995918750763e-22
-8.43805413343884e-06,-1.5576659918463713e-06
-2.7729857744209818e-05,-2.7549844721004506e-05
-4.65063083040433e-05,-7.800862653875968e-05
-6.479156758785013e-05,-0.00015311595247841615
-8.258090805365762e-05,-0.0002522680215885612
-9.987504769117786e-05,-0.0003748089246072371
-0.00011667414496493074,-0.000520078620564988
-0.00013297825466907856,-0.0006874170649810726
-0.00014878741374747852,-0.0008761642934759684
-0.00016410165660414572,-0.0010856603947297105
-0.00017892101698017632,-0.0013152455037012674
-0.00019324552811097442,-0.0015642598001702672
-0.0002070752226924072,-0.00183204350797091
-0.00022041013282954398,-0.002117936894233282
-0.00023325028998476738,-0.0024212802685596602
-0.0002455957249267337,-0.0027414139821318804
-0.0002574464676803689,-0.0030776784267510914
-0.00026880254747798266,-0.0034294140338114107
-0.00027966399271157335,-0.0037959612732090704
-0.00029003083088639635,-0.0041766606521886785
-0.000299903088575863,-0.004570852714128326
-0.00030928079137784286,-0.004977878037265416
-0.0003181639638724219,-0.005397077233365
-0.00032655262958120144,-0.005827790946332774
-0.0003344468109281791,-0.006269359850774757
-0.0003418465292022751,-0.0067211246505057345
-0.0003487518045215644,-0.007182426077008868
-0.0003551626557992531,-0.007652604887848628
-0.00036107910071148005,-0.008131001865039423
-0.00036650115566701544,-0.008616957813372373
-0.00037142883577905467,-0.009109813558702141
-0.0003758621548401936,-0.009608909946191796
-0.00037980112530753174,-0.0101135878384908
-0.00038324575834417554,-0.010623188113688047
-0.0003861960642402207,-0.011137051662262318
-0.00038865205589878725,-0.011654519379955994
-0.00039061377185685057,-0.012174932162159851
-0.0003920815751848507,-0.012697630800731989
-0.00039305566975555886,-0.013221960228530262
-0.0003935997635406268,-0.013747170300906261
-0.0003931172807239266,-0.01401085037871798
6.313036595072065e-20,4.540197551250458e-21
-2.6402139163555796e-06,7.853711815649255e-07
-9.151497289155546e-06,-2.4790766751956843e-05
-1.5460612356583834e-05,-7.53504898151088e-05
-2.1562932703174844e-05,-0.00015053759177853306
-2.7493516257006382e-05,-0.0002497618855547675
-3.3258289335556855e-05,-0.0003723736835346842
-3.885799094310324e-05,-0.0005177141096607766
-4.429269561677375e-05,-0.0006851232644907814
-4.95624174028449e-05,-0.0008739411976386052
-5.466716725944786e-05,-0.0010835079987190947
-5.9606956286339766e-05,-0.0013131638027464967
-6.438179553290818e-05,-0.0015622487895590024
-6.899169589045337e-05,-0.0018301031830685265
-7.34366680566558e-05,-0.002116067250492916
-7.771672251547152e-05,-0.0024194813015299714
-8.183186951974068e-05,-0.0027396856874643306
-8.578211907447493e-05,-0.0030760208002070227
-8.956748092056267e-05,-0.003427827071268954
-9.318796451887394e-05,-0.003794444970669878
-9.664357903478673e-05,-0.004175215005784471
-9.993433332316002e-05,-0.004569477720127241
-0.0001030602359137708,-0.0049765736920781576
-0.00010602129499723669,-0.005395843533550773
-0.00010881751841145383,-0.005826627888604983
-0.00011144891362856299,-0.0062682674320064975
-0.00011391548774245968,-0.006720102867735024
-0.0001162172474568743,-0.007181474927443638
-0.00011835419907402991,-0.007651724368871468
-0.00012032634848387247,-0.008130191974212072
-0.0001221337011537099,-0.008616218548440075
-0.00012377626211703186,-0.009109144917598686
-0.00012525403595299597,-0.0096083119270512
-0.00012656702669722913,-0.010113060439708964
-0.00012771523727296644,-0.010622731334333203
-0.0001286986656777131,-0.011136665504683075
-0.00012951728022455949,-0.011654203864345371
-0.00013017087358180835,-0.012174687375195939
-0.0001306582618968646,-0.012697456975687796
-0.00013097524524016642,-0.013221850849110555
-0.00013108904100555592,-0.013747149612172988
-0.00013132365431312682,-0.014009755516615882
-1.3577352677072799e-19,4.691537469625473e-20
2.640213916354693e-06,7.853711815641915e-07
9.151497289156423e-06,-2.479076675195793e-05
1.546061235658662e-05,-7.535048981510993e-05
2.1562932703179496e-05,-0.00015053759177853417
2.7493516257012897e-05,-0.0002497618855547686
3.325828933556517e-05,-0.00037237368353468524
3.8857990943113364e-05,-0.0005177141096607778
4.429269561678564e-05,-0.0006851232644907824
