,0
0,1.0404364311857017e-06
1,1.3672268536369956e-06
2,1.4305607683689723e-06
3,1.451295575823673e-06
4,1.4590532899037537e-06
5,1.4591354910494602e-06
6,1.4515322076663998e-06
7,1.4309179029648231e-06
8,1.3676346731473356e-06
9,1.0405417224240778e-06
10,1.0466838012258453e-06
11,1.212507921309487e-06
12,1.2971612584823e-06
13,1.3377315237563333e-06
14,1.3543836758484105e-06
15,1.354419883472958e-06
16,1.337822468487131e-06
17,1.2972463083340193e-06
18,1.2124547794385335e-06
19,1.0462094730856945e-06
20,1.0394875373992244e-06
21,1.1389015726443278e-06
22,1.2078097140192268e-06
23,1.2480651420518727e-06
24,1.26631537755021e-06
25,1.2663232901620504e-06
26,1.2480710904970916e-06
27,1.2077550596054249e-06
28,1.138670522499876e-06
29,1.0388824317493267e-06
30,1.0300333174480833e-06
31,1.0957822587153292e-06
32,1.1470898979732492e-06
33,1.1803866656057005e-06
34,1.1964746189874633e-06
35,1.1964720381280999e-06
36,1.1803662908159376e-06
37,1.1470113816541893e-06
38,1.0955710157054388e-06
39,1.0295741652615179e-06
40,1.0215210282528037e-06
41,1.0670955489437375e-06
42,1.1043682633318475e-06
43,1.129904065492991e-06
44,1.1427119492302012e-06
45,1.1427115131438192e-06
46,1.129897732021142e-06
47,1.1043404945934134e-06
48,1.0670193215089057e-06
49,1.0213578350175434e-06
50,1.0146704838868303e-06
51,1.0467055492313456e-06
52,1.0733754001594147e-06
53,1.0921400549972844e-06
54,1.1017479780612519e-06
55,1.1017547130180377e-06
56,1.0921633038257052e-06
57,1.073425407330536e-06
58,1.0468028506645213e-06
59,1.0148496961527735e-06
60,1.0094345359924997e-06
61,1.0316774035053916e-06
62,1.05028228523974e-06
63,1.0635261609169145e-06
64,1.07037810447446e-06
65,1.0703889626700381e-06
66,1.0635687370688905e-06
67,1.0503895183828157e-06
68,1.0319136046851987e-06
69,1.0099066354298077e-06
70,1.005573650984242e-06
71,1.0202849709639734e-06
72,1.0325465015715436e-06
73,1.0412996046776616e-06
74,1.0458442851073337e-06
75,1.0458492551930285e-06
76,1.0413285418591167e-06
77,1.0326466117251592e-06
78,1.0205531054362004e-06
79,1.0061852135814723e-06
80,1.0028533693598642e-06
81,1.0113408901607478e-06
82,1.0183167608959238e-06
83,1.023278415304054e-06
84,1.0258467772400383e-06
85,1.0258318144798814e-06
86,1.0232464568055863e-06
87,1.0183128225614928e-06
88,1.011465475679887e-06
89,1.0033254091330282e-06
90,1.0011596776808237e-06
91,1.0039078155376829e-06
92,1.0060998667663267e-06
93,1.0076486727915873e-06
94,1.0084305022993332e-06
95,1.008382648469608e-06
96,1.0075107186007401e-06
97,1.005891246831787e-06
98,1.0036697887415527e-06
99,1.0010499340354402e-06
