,0
0,10108905.142988404
1,8324317.2236922
2,8018835.927679108
3,7997559.547183869
4,8000847.090671971
5,8001245.297783174
6,7998736.163035847
7,8020727.992774954
8,8327215.79070564
9,10110129.91393851
10,5126247.680387151
11,153.60804696589292
12,92.58516801584035
13,53.87044946146914
14,38.531955544142676
15,38.49367097842825
16,53.76134979502842
17,92.43317356027475
18,153.5046726558346
19,5122971.739106715
20,5235563.602944331
21,49.651972848373966
22,55.280486212927876
23,45.528234388590306
24,38.927146669249346
25,38.90485783150831
26,45.46592494091874
27,55.192753891308946
28,49.55737352926139
29,5232193.121122759
30,5267357.166806933
31,22.800696312368423
32,33.36556965372411
33,34.034082776842276
34,32.74305737008869
35,32.7322066729654
36,34.003962135461066
37,33.32355021925128
38,22.75850436125376
39,5264963.471247614
40,5274682.212698418
41,13.285760485748586
42,21.348516670268655
43,24.4996558198779
44,25.27869849876404
45,25.276854275172813
46,24.494352300871178
47,21.340485615906996
48,13.276409380423278
49,5273844.390272693
50,5274830.625745308
51,8.709402599450256
52,14.243284165071799
53,17.337434603558627
54,18.595237829072545
55,18.602170896829406
56,17.35621644454406
57,14.267834388927223
58,8.730151853222829
59,5275723.786303483
60,5273582.2011426715
61,5.855877728797458
62,9.577789465321299
63,12.011596757085051
64,13.162666905076202
65,13.180394693838124
66,12.060544519313295
67,9.644490293219128
68,5.916649122438422
69,5276006.522900762
70,5272974.4055995215
71,3.691309521464052
72,6.200388529080316
73,7.968505100693722
74,8.86344958684243
75,8.89620789706192
76,8.061086337872098
77,6.33292253718494
78,3.826979860954273
79,5276314.2532529235
80,5273857.505836195
81,1.6505042645765389
82,3.5639387626410235
83,4.798584974486548
84,5.426423349411277
85,5.479906142984948
86,4.9546719803317885
87,3.79912555908372
88,1.886310518998156
89,5276977.573877094
90,10561227.003714215
91,5281880.817094845
92,5281336.508575661
93,5280982.170289771
94,5280691.560181778
95,5280449.172842752
96,5280259.19320232
97,5280147.059509646
98,5280101.3241095245
99,10559654.67985703
