,0,1
0,1.0218342852297923e-06,1.0409783083122944e-06
1,1.0371431003748123e-06,1.368018305914022e-06
2,1.0294084054629735e-06,1.4312360026598064e-06
3,1.0172995739657476e-06,1.45186012187931e-06
4,1.0056054411583358e-06,1.4595160255919873e-06
5,9.94377183065424e-07,1.4595162653393415e-06
6,9.826845615911508e-07,1.4518608039010358e-06
7,9.705786904083072e-07,1.431237006692805e-06
8,9.62848314035308e-07,1.368019407936519e-06
9,9.78162782256229e-07,1.04097854659751e-06
10,9.916594776179517e-07,1.0478680195169411e-06
11,1.0113137562697077e-06,1.2136646726391294e-06
12,1.01411471886951e-06,1.2981972336284166e-06
13,1.0099456084475067e-06,1.3386472753438825e-06
14,1.0034744676110593e-06,1.3552120024722296e-06
15,9.965120774517104e-07,1.3552121031317476e-06
16,9.900421740259105e-07,1.3386475217921828e-06
17,9.85875478302561e-07,1.2981974397004211e-06
18,9.886799236108425e-07,1.2136644469164298e-06
19,1.008338608454598e-06,1.0478665534011102e-06
20,9.930882012295294e-07,1.0413663749639011e-06
21,1.002388813838033e-06,1.1405169737989543e-06
22,1.005791623315375e-06,1.2092059899490359e-06
23,1.004890013341013e-06,1.2492994196753065e-06
24,1.0018332384123174e-06,1.267458083860301e-06
25,9.981559890859217e-07,1.2674581010314356e-06
26,9.951002378500036e-07,1.249299416904206e-06
27,9.942006063976149e-07,1.20920578972452e-06
28,9.976062073653399e-07,1.1405162290811926e-06
29,1.006910185270514e-06,1.0413644941181645e-06
30,9.94971478731866e-07,1.0325244598401306e-06
31,9.993894627776351e-07,1.0978121513760268e-06
32,1.0017831954273222e-06,1.1487894862450505e-06
33,1.0019925048823676e-06,1.1818691721714438e-06
34,1.0008130242067464e-06,1.1978481482214027e-06
35,9.991778611407578e-07,1.1978481362255567e-06
36,9.979992593543748e-07,1.1818690977910543e-06
37,9.98210253104142e-07,1.1487892268907928e-06
38,1.000606325277543e-06,1.0978114794091e-06
39,1.0050270688975534e-06,1.032523016736133e-06
40,9.96179838592565e-07,1.024449107362974e-06
41,9.984309539379175e-07,1.0694091733284747e-06
42,9.999689558628258e-07,1.106258099839829e-06
43,1.0004883446043623e-06,1.1315268395417764e-06
44,1.0002497795649248e-06,1.144204887989115e-06
45,9.99741883897894e-07,1.1442048852354964e-06
46,9.995041264602864e-07,1.131526816184365e-06
47,1.0000250554994226e-06,1.1062580090462462e-06
48,1.0015651802136647e-06,1.0694089326685499e-06
49,1.003818776728372e-06,1.0244485955088765e-06
50,9.97000651226979e-07,1.017794229652887e-06
51,9.981964182908584e-07,1.0491124356751828e-06
52,9.99180992794506e-07,1.0752989268398393e-06
53,9.997463963013765e-07,1.0937660197470256e-06
54,9.99957203618828e-07,1.1032302001029363e-06
55,1.0000344295291042e-06,1.1032302216900419e-06
56,1.0002460480921537e-06,1.093766094249834e-06
57,1.000812998143247e-06,1.0752990870419098e-06
58,1.0017997028479165e-06,1.0491127476491222e-06
59,1.002997959001449e-06,1.0177948070857254e-06
60,9.975688462792622e-07,1.01246030233349e-06
61,9.981806649253926e-07,1.0339442445903739e-06
62,9.988179708525887e-07,1.052053867526735e-06
63,9.993625175225024e-07,1.065001646044596e-06
64,9.997993548795301e-07,1.0717127254736737e-06
65,1.0001914358707701e-06,1.0717127616485004e-06
66,1.0006291640925194e-06,1.0650017855938304e-06
67,1.001175415240836e-06,1.0520542126155636e-06
68,1.0018150835901315e-06,1.03394499548869e-06
69,1.0024296846505196e-06,1.012461797199176e-06
70,9.979304424247058e-07,1.0081591361901512e-06
71,9.98144993135687e-07,1.0221482698860267e-06
72,9.985520623147496e-07,1.0339671224995435e-06
73,9.990890672682165e-07,1.0424695140835252e-06
74,9.996871809372426e-07,1.0469014028808424e-06
75,1.0003018756763966e-06,1.0469014225893642e-06
76,1.000901037122987e-06,1.0424696164359965e-06
77,1.001440060232637e-06,1.033967452107974e-06
78,1.0018499620857609e-06,1.02214912148304e-06
79,1.002067910823781e-06,1.008161042881817e-06
80,9.98112036675844e-07,1.0046064431328432e-06
81,9.979210745977603e-07,1.0125212587696195e-06
82,9.981595763927443e-07,1.0191945628338945e-06
83,9.987566392320358e-07,1.0240049433251583e-06
84,9.9955915394357e-07,1.0265186786075816e-06
85,1.0004271198016987e-06,1.0265186385660472e-06
86,1.0012309166713036e-06,1.024004863713619e-06
87,1.0018304673320163e-06,1.0191945820223352e-06
88,1.0020725213722933e-06,1.0125216777760203e-06
89,1.0018859860167946e-06,1.0046079036091332e-06
90,9.983974643167746e-07,1.001625096144936e-06
91,9.972711172032323e-07,1.0041351677237753e-06
92,9.974112061999567e-07,1.0062836132848783e-06
93,9.982204774387718e-07,1.0078352552237787e-06
94,9.993662674861732e-07,1.0086477502072778e-06
95,1.0006159401299575e-06,1.0086476098029038e-06
96,1.001763323316122e-06,1.007834854999105e-06
97,1.0025756934912386e-06,1.0062830206432142e-06
98,1.0027202445105528e-06,1.004134512128481e-06
99,1.0015996107393216e-06,1.0016248393218461e-06
