,0
0,10829763.309802532
1,5605049.136420434
2,5487065.211418208
3,5389490.706161732
4,5313796.87164616
5,5245695.851011968
6,5170044.3430183595
7,5072552.538531838
8,4954688.496240539
9,10290146.919550491
10,5100637.93759978
11,-134.85847938620284
12,-1.3625086692394297
13,9.66771465318583
14,3.9785668150470155
15,-3.96526736741616
16,-9.655438620646503
17,1.3727663372408432
18,134.86768214907832
19,5459378.444511909
20,5217744.687659018
21,-73.35413460944324
22,-27.049658348272747
23,-7.708021646853998
24,-1.4221446483226214
25,1.4341837410831662
26,7.719423889930149
27,27.059946343172015
28,73.36330233972704
29,5342258.81613032
30,5243561.873212416
31,-43.7937357050532
32,-25.77455592713256
33,-12.02821751082504
34,-3.393364913953567
35,3.404780514828902
36,12.03922339612865
37,25.78488036252562
38,43.80336955048219
39,5316437.514984658
40,5254906.694587102
41,-28.664760234128547
42,-20.226311471288195
43,-11.236901055552389
44,-3.5278831592042383
45,3.539084985160392
46,11.247782310320202
47,20.236681429797162
48,28.6746736665163
49,5305090.6499515725
50,5261674.3233612375
51,-20.03300151531117
52,-15.228958917747818
53,-9.165164151814901
54,-3.0203464410458607
55,3.0316550612641087
56,9.17611149562638
57,15.239319621165457
58,20.0428194579345
59,5298323.007660836
60,5266099.136961804
61,-14.69913316375025
62,-11.491351027315336
63,-7.174440236598322
64,-2.419990291923244
65,2.4317669808753677
66,7.185679028640935
67,11.501658589565594
68,14.708428976878082
69,5293900.171131844
70,5268992.117776612
71,-11.275712693898738
72,-8.862875000283557
73,-5.621254338440905
74,-1.9169405420113383
75,1.9297231976187008
76,5.63317790630979
77,8.873209898287406
78,11.284106000540557
79,5291011.114490492
80,5270280.829504206
81,-9.04071167668117
82,-7.063215971864101
83,-4.530764700915847
84,-1.5562404535679113
85,1.5708881737926836
86,4.5441026518381245
87,7.07393119640062
88,9.048174608841794
89,5289732.875122117
90,10546781.366693595
91,5260403.884533166
92,5262408.860317732
93,5268093.003507575
94,5275658.070998877
95,5283822.777052928
96,5291432.855688417
97,5297204.395338324
98,5299334.569206228
99,10573131.142442973
