,0,1
0,1.0217467017698234e-06,1.0409048839578425e-06
1,1.036945099960808e-06,1.3679102645143256e-06
2,1.0291148840612534e-06,1.4311424218062523e-06
3,1.0169301997449108e-06,1.4517811712000681e-06
4,1.0051873306341784e-06,1.4594510549020616e-06
5,9.93944223097962e-07,1.4594629746099248e-06
6,9.8227614328293e-07,1.451815196476159e-06
7,9.702385995666942e-07,1.431192874232159e-06
8,9.626240733660668e-07,1.367966428122952e-06
9,9.781056461493255e-07,1.0409179495732406e-06
10,9.915969512461122e-07,1.047706785412067e-06
11,1.0111591005120355e-06,1.2135061132960748e-06
12,1.013882801061774e-06,1.2980543084381098e-06
13,1.009654842141937e-06,1.3385203456209901e-06
14,1.0031483959768946e-06,1.355096913590194e-06
15,9.96179032355808e-07,1.3551020152443194e-06
16,9.897341336670932e-07,1.3385329632944952e-06
17,9.856265456316142e-07,1.298065380981421e-06
18,9.885243054419393e-07,1.213496414017723e-06
19,1.008307135719683e-06,1.0476361304742179e-06
20,9.930340992436615e-07,1.0411094545783648e-06
21,1.0022625975979005e-06,1.1402949319894239e-06
22,1.005602870373124e-06,1.2090133433754624e-06
23,1.0046542856355512e-06,1.2491286480452504e-06
24,1.0015708474568672e-06,1.2672997007428448e-06
25,9.978908555909253e-07,1.2673006749838985e-06
26,9.948584509093778e-07,1.249128928551276e-06
27,9.940086100288146e-07,1.2090042751253115e-06
28,9.9748838191912e-07,1.1402595616022045e-06
29,1.006885202537258e-06,1.0410188945113504e-06
30,9.94925986913702e-07,1.0321814582250201e-06
31,9.992820749917124e-07,1.0975320905880698e-06
32,1.0016220178040844e-06,1.148554619646864e-06
33,1.001791478651616e-06,1.181664026707964e-06
34,1.0005903689085925e-06,1.1976578852664903e-06
35,9.989545278691456e-07,1.1976573761629795e-06
36,9.97797263193396e-07,1.1816606301138914e-06
37,9.98050800242539e-07,1.14854237071973e-06
38,1.0005076184299957e-06,1.0974999431408001e-06
39,1.0050016659283514e-06,1.0321121512367277e-06
40,9.961423119691337e-07,1.024043365625546e-06
41,9.983342592222501e-07,1.0690888151974773e-06
42,9.998213861976992e-07,1.1059964644793922e-06
43,1.0003037759238436e-06,1.131302138910521e-06
44,1.0000458858263876e-06,1.143998106111047e-06
45,9.995383146350392e-07,1.1439979838053752e-06
46,9.993206967140704e-07,1.1313010323715726e-06
47,9.99879929662681e-07,1.1059920840542077e-06
48,1.0014730262554523e-06,1.0690771541650132e-06
49,1.0037889284631433e-06,1.0240186040560291e-06
50,9.969698182360083e-07,1.0173598152103547e-06
51,9.9810209936274e-07,1.0487784135840664e-06
52,9.990331318746078e-07,1.075032287484277e-06
53,9.995605884232699e-07,1.0935407589338047e-06
54,9.997523997171351e-07,1.1030249176638442e-06
55,9.998307881753962e-07,1.1030259219081807e-06
56,1.000063001182605e-06,1.0935442324569196e-06
57,1.0006675147571544e-06,1.0750397827471e-06
58,1.0017047542798184e-06,1.0487930592616175e-06
59,1.002961231843633e-06,1.0173869687959648e-06
60,9.975424205466474e-07,1.0120395024195983e-06
61,9.980787594084028e-07,1.0336295409009046e-06
62,9.986542035905754e-07,1.0518082055081175e-06
63,9.991564982026612e-07,1.0647972044347526e-06
64,9.995734603396685e-07,1.0715279179249487e-06
65,9.999682688002867e-07,1.0715295873675275e-06
66,1.0004295100392628e-06,1.0648037040669476e-06
67,1.0010165832279221e-06,1.0518244459326787e-06
68,1.001709634798618e-06,1.0336651344781038e-06
69,1.002384597461715e-06,1.012110597957479e-06
70,9.9790446602535e-07,1.0078006001268412e-06
71,9.980218703620671e-07,1.0218899152256412e-06
72,9.983527618277527e-07,1.0337702389465926e-06
73,9.988404391784172e-07,1.0423074590100778e-06
74,9.994175706843945e-07,1.0467550514954651e-06
75,1.0000383742854813e-06,1.0467558933853325e-06
76,1.0006674439965332e-06,1.042312070239306e-06
77,1.0012552958075957e-06,1.0337856071117066e-06
78,1.001727011546107e-06,1.0219303038806225e-06
79,1.0020135249966364e-06,1.0078918071142859e-06
80,9.98079788437322e-07,1.0043643783106134e-06
81,9.97755758213596e-07,1.0123579470556374e-06
82,9.978978769602539e-07,1.0190730856429757e-06
83,9.984370358615151e-07,1.0239043839576406e-06
84,9.992187128607445e-07,1.026425647028503e-06
85,1.0000994594861245e-06,1.0264235730445013e-06
86,1.0009444389703333e-06,1.023900111549605e-06
87,1.0016067607266014e-06,1.0190733075253798e-06
88,1.0019252931592257e-06,1.0123773230787678e-06
89,1.0018216298494966e-06,1.0044343421874246e-06
90,9.983327328713074e-07,1.001561202267426e-06
91,9.970269158445834e-07,1.0041038114058791e-06
92,9.970486122315992e-07,1.006258452362768e-06
93,9.977928084700723e-07,1.0078095707196971e-06
94,9.989213493838913e-07,1.0086175844210768e-06
95,1.0001956904477465e-06,1.008610640295822e-06
96,1.0014023449945078e-06,1.0077897085487813e-06
97,1.00229931183808e-06,1.0062288488005563e-06
98,1.0025423214321344e-06,1.0040707227694188e-06
99,1.0015209276530305e-06,1.0015472737849312e-06
