,0
0,1.0218334463917998e-06
1,1.0371412018034527e-06
2,1.0294055779235036e-06
3,1.0172959942059568e-06
4,1.005601364605034e-06
5,9.943729406402598e-07
6,9.826805456094774e-07
7,9.705753391768201e-07
8,9.62846101344737e-07
9,9.781622163065666e-07
10,9.916588724222744e-07
11,1.0113122631065924e-06
12,1.0141124740326318e-06
13,1.0099427833033002e-06
14,1.0034712867849268e-06
15,9.965088171423623e-07
16,9.900391502734339e-07
17,9.858730300699691e-07
18,9.886783909275897e-07
19,1.0083382972724757e-06
20,9.930876759051874e-07
21,1.0023875894330588e-06
22,1.0057897895777132e-06
23,1.0048877179375758e-06
24,1.0018306768582449e-06
25,9.981533946042074e-07
26,9.950978671476685e-07
27,9.94198720982756e-07
28,9.97605048745904e-07
29,1.0069099383873654e-06
30,9.949710350372193e-07
31,9.993884170608476e-07
32,1.001781624856931e-06
33,1.0019905434573493e-06
34,1.0008108484646702e-06
35,9.991756755600295e-07
36,9.979972800088347e-07
37,9.982086888740065e-07
38,1.0006053557555896e-06
39,1.0050268179925942e-06
40,9.961794712875131e-07
41,9.984300094552276e-07
42,9.999675142067504e-07
43,1.0004865403828677e-06
44,1.0002477849313926e-06
45,9.997398909362242e-07
46,9.995023294110532e-07
47,1.0000236327234141e-06
48,1.0015642758001784e-06
49,1.0038184822083222e-06
50,9.97000348695477e-07
51,9.981954948000408e-07
52,9.99179545216782e-07
53,9.99744576906954e-07
54,9.999551977922343e-07
55,1.000032434738514e-06
56,1.0002442547885133e-06
57,1.0008115725663274e-06
58,1.001798771873204e-06
59,1.0029975974657852e-06
60,9.97568586477662e-07
61,9.981796653723138e-07
62,9.98816364886036e-07
63,9.993604973613748e-07
64,9.997971401764034e-07
65,1.0001892485864089e-06
66,1.0006272080884156e-06
67,1.0011738597910794e-06
68,1.0018140510259284e-06
69,1.0024292424609804e-06
70,9.97930186440364e-07
71,9.981437840589143e-07
72,9.985501055715541e-07
73,9.990866264861485e-07
74,9.99684535176488e-07
75,1.000299291810148e-06
76,1.0008987489194578e-06
77,1.0014382523565281e-06
78,1.0018487602133938e-06
79,1.0020673797411257e-06
80,9.981117179435935e-07
81,9.979194504968717e-07
82,9.981570050917568e-07
83,9.987534985607015e-07
84,9.995558100142517e-07
85,1.000423905337956e-06
86,1.0012281113593815e-06
87,1.001828281114866e-06
88,1.0020710851619865e-06
89,1.0018853595996278e-06
90,9.983968276916738e-07
91,9.972687198494841e-07
92,9.974076423484975e-07
93,9.982162705262467e-07
94,9.993618923896262e-07
95,1.0006118151015323e-06
96,1.001759790686423e-06
97,1.0025729977778839e-06
98,1.0027185139538881e-06
99,1.0015988490559612e-06
