,0
0,35040000.0
1,10920000.0
2,10920000.0
3,10920000.0
4,10920000.0
5,10920000.0
6,10920000.0
7,10920000.0
8,10920000.0
9,38560000.0
10,26400000.000000004
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,26400000.000000004
20,26400000.000000004
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,26400000.000000004
30,26400000.000000004
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,26400000.000000004
40,26400000.000000004
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,26400000.000000004
50,26400000.000000004
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,26400000.000000004
60,26400000.000000004
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,26400000.000000004
70,26400000.000000004
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,26400000.000000004
80,26400000.000000004
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,26400000.000000004
90,30240000.000000004
91,1560000.0
92,1560000.0
93,1560000.0
94,1560000.0
95,1560000.0
96,1560000.0
97,1560000.0
98,1560000.0
99,36080000.0
