,0
0,1.0983256150038534e-06
1,1.0558622750217414e-06
2,1.0397738864513154e-06
3,1.033965101876721e-06
4,1.0335250814905674e-06
5,1.0369053321134466e-06
6,1.0441470524588946e-06
7,1.056961487126705e-06
8,1.0789369808054833e-06
9,1.114068761014486e-06
10,1.0950951529734608e-06
11,1.0667927315149802e-06
12,1.049024568332686e-06
13,1.041062214461072e-06
14,1.0397424478728961e-06
15,1.0434258557493225e-06
16,1.0519836211971707e-06
17,1.0668038114567632e-06
18,1.0903507021692629e-06
19,1.1226541134848884e-06
20,1.1002774921583227e-06
21,1.0738525378838637e-06
22,1.0559688960403628e-06
23,1.0466768774374573e-06
24,1.044376659169387e-06
25,1.0478779007531735e-06
26,1.0570251652350463e-06
27,1.072768448169724e-06
28,1.09680443798059e-06
29,1.1306592466203553e-06
30,1.1061772597020473e-06
31,1.078716479027733e-06
32,1.060442722684535e-06
33,1.050467440490518e-06
34,1.0475075774105941e-06
35,1.0506855626025543e-06
36,1.059914645805329e-06
37,1.075942846475346e-06
38,1.1001787508530573e-06
39,1.1345281998220773e-06
40,1.109513003684879e-06
41,1.0808933896972048e-06
42,1.0624956385926796e-06
43,1.0523922165140668e-06
44,1.0491185432773286e-06
45,1.051921527235976e-06
46,1.0608291127295565e-06
47,1.0765607200061158e-06
48,1.100338938477413e-06
49,1.133749293101283e-06
50,1.1085656610349686e-06
51,1.079733285317426e-06
52,1.0620972525707526e-06
53,1.0525421761253822e-06
54,1.049271335194398e-06
55,1.0516209855186275e-06
56,1.0598110328234e-06
57,1.0746748422453322e-06
58,1.09733318899085e-06
59,1.128858568422642e-06
60,1.1019228649252246e-06
61,1.0748092405628768e-06
62,1.0593739133091462e-06
63,1.0511525396445424e-06
64,1.048127074572719e-06
65,1.0498577481487093e-06
66,1.0568951294592066e-06
67,1.0703705908830822e-06
68,1.0914844773609635e-06
69,1.120733464941214e-06
70,1.0880571076085667e-06
71,1.0661395562597818e-06
72,1.0547688832887615e-06
73,1.0485706976041152e-06
74,1.0458661173382571e-06
75,1.04670910275515e-06
76,1.0521101775868956e-06
77,1.063726264830064e-06
78,1.0832854075808342e-06
79,1.1106855479490183e-06
80,1.0651764116039172e-06
81,1.0545182190419262e-06
82,1.048922943330098e-06
83,1.044923724477944e-06
84,1.0424172468806577e-06
85,1.0421419613092863e-06
86,1.0454808844347402e-06
87,1.0546688649907558e-06
88,1.0730860599096298e-06
89,1.1015958804077007e-06
90,1.0311345357133053e-06
91,1.041098490927456e-06
92,1.0411825768357147e-06
93,1.0390608674500713e-06
94,1.0368600291052842e-06
95,1.0358081156390785e-06
96,1.0372650221718367e-06
97,1.0433616410259198e-06
98,1.0591773456622369e-06
99,1.1007535161763625e-06
