,0,1
0,1.0051229435086063e-06,1.0825135564444393e-06
1,9.997465395353501e-07,1.038149202282837e-06
2,9.986884926313452e-07,1.0202963036161788e-06
3,9.993350545581344e-07,1.0121793598345587e-06
4,1.000465595475833e-06,1.0085190985575588e-06
5,1.0017235046758141e-06,1.0080499077729214e-06
6,1.0029104282221294e-06,1.011479543967506e-06
7,1.0034465893297693e-06,1.0213655874547304e-06
8,1.0016519150115555e-06,1.0429049968120002e-06
9,9.941827876645122e-07,1.0865257094300844e-06
10,1.0019876997320663e-06,1.053160295704156e-06
11,1.0067118187615838e-06,1.0360195299516363e-06
12,1.0055945454737563e-06,1.0222647684576881e-06
13,1.004189124195456e-06,1.014683984174017e-06
14,1.003141065835455e-06,1.0114358616817136e-06
15,1.00206705386883e-06,1.011760694700562e-06
16,1.0004730184805188e-06,1.0162093716008042e-06
17,9.981064450551414e-07,1.026461959539308e-06
18,9.957992344674085e-07,1.0444316074258768e-06
19,9.98271114149801e-07,1.0662690417870462e-06
20,1.001284678217489e-06,1.037893201198258e-06
21,1.0058048154904566e-06,1.030850522371933e-06
22,1.0065730077760751e-06,1.022366759606044e-06
23,1.0056621056574e-06,1.0166439023373482e-06
24,1.0041776133760306e-06,1.0143093056033474e-06
25,1.0023157157480729e-06,1.0154149837560397e-06
26,1.0000599976009928e-06,1.0203395620810284e-06
27,9.977597522938308e-07,1.029651352476239e-06
28,9.967358466506752e-07,1.0429574549180912e-06
29,9.990784757454886e-07,1.0561487276754423e-06
30,1.0008107928844925e-06,1.0293514205138678e-06
31,1.0042207423397107e-06,1.0259287229908829e-06
32,1.0056413880991778e-06,1.0210115490193576e-06
33,1.005452944887989e-06,1.0174149943965367e-06
34,1.00432432038252e-06,1.0162979014032487e-06
35,1.0026434878217003e-06,1.0181226607798047e-06
36,1.0006894423140718e-06,1.023139064016339e-06
37,9.989530611090286e-07,1.03126883390093e-06
38,9.983209086659787e-07,1.041448704273746e-06
39,9.99588369908379e-07,1.0507585681733891e-06
40,1.0004794312274438e-06,1.0237877884719365e-06
41,1.0029977537060026e-06,1.0217182154959679e-06
42,1.0044444890019537e-06,1.0189646824874462e-06
43,1.0047068353855448e-06,1.0171095795955532e-06
44,1.0041045038246435e-06,1.0171480133717873e-06
45,1.0029766947654898e-06,1.0196136096783684e-06
46,1.0016274678053444e-06,1.0246853808366293e-06
47,1.000407189343545e-06,1.0320447906093213e-06
48,9.997477106759213e-07,1.0405248305213199e-06
49,9.999837290833304e-07,1.0479217251173436e-06
50,1.0002412541051842e-06,1.0194948410186283e-06
51,1.0021351940074106e-06,1.0180380997126186e-06
52,1.003394171166084e-06,1.016589480694641e-06
53,1.0038654163703532e-06,1.0159757637709863e-06
54,1.0037168205007505e-06,1.0169207421035703e-06
55,1.0032005937808305e-06,1.0199207429534474e-06
56,1.0025293330240618e-06,1.0251690380025433e-06
57,1.0018132272270272e-06,1.0323545426253417e-06
58,1.0010534017901167e-06,1.0403216195731546e-06
59,1.0003264644274376e-06,1.0468854400010721e-06
60,1.0000524358739037e-06,1.0156976270203195e-06
61,1.0014917115464188e-06,1.0146533943252949e-06
62,1.0024823644951466e-06,1.0140298080370078e-06
63,1.0029754169441651e-06,1.01422846219243e-06
64,1.0031193713545104e-06,1.0157714290932142e-06
65,1.003131321800671e-06,1.019137456248482e-06
66,1.0031602563353302e-06,1.0246527465364292e-06
67,1.0031001676338687e-06,1.0322537619174088e-06
68,1.0024375703313792e-06,1.040914342469477e-06
69,1.0006923505913148e-06,1.0477707533160242e-06
70,9.998819076857046e-07,1.0120091715125305e-06
71,1.0009486914875292e-06,1.0114186871859033e-06
72,1.0015976096590066e-06,1.0113770099548072e-06
73,1.0019350161909014e-06,1.0120614783115737e-06
74,1.0021427570419164e-06,1.0138886568939095e-06
75,1.002462800051127e-06,1.0173551994539728e-06
76,1.003107958618604e-06,1.0230269996435856e-06
77,1.0039758619987122e-06,1.0314411079354762e-06
78,1.0040317319904812e-06,1.0423064588982351e-06
79,1.0011769421687021e-06,1.0517816095123384e-06
80,9.996638895930858e-07,1.0081276881580659e-06
81,1.0003913694609343e-06,1.0082928521816285e-06
82,1.000636052594941e-06,1.0087365497965842e-06
83,1.0006682781111709e-06,1.0096798135115636e-06
84,1.0006501628106294e-06,1.0115324268190147e-06
85,1.000827279534262e-06,1.0147785736255636e-06
86,1.0015609827223577e-06,1.0201823886312007e-06
87,1.0031844655814312e-06,1.0291704727708413e-06
88,1.0051121718322712e-06,1.043930553754101e-06
89,1.0019915619383966e-06,1.0621878015836987e-06
90,9.98901957936403e-07,1.0035658978246788e-06
91,9.994601276591875e-07,1.0052803083021623e-06
92,9.99539588632244e-07,1.006159610769686e-06
93,9.993006112523742e-07,1.0072598580786148e-06
94,9.988300332742558e-07,1.0090546698081893e-06
95,9.98216117211478e-07,1.011949616008969e-06
96,9.976217421723181e-07,1.0166688687156714e-06
97,9.975169792774508e-07,1.0250667672139184e-06
98,9.992965569020548e-07,1.0425738994179433e-06
99,1.0059131683829922e-06,1.0859422074401155e-06
