,0
0,11623428.14599558
1,5415330.07123774
2,5354146.105551956
3,5324007.406832941
4,5307385.696240772
5,5301440.634430831
6,5310481.188744577
7,5348115.185448417
8,5443598.494903963
9,11641572.222622663
10,5562183.493246088
11,-544.7098480104469
12,-11303.868153505959
13,-9999.639010316227
14,-9295.505956215784
15,-10662.854347088374
16,-13619.958621477243
17,-15216.276343511883
18,-2207.525278262794
19,5658443.876817852
20,5472249.3632457815
21,3670.2195971715264
22,-3168.438291429542
23,-5640.924421069212
24,-6609.13454427151
25,-7434.746330917813
26,-7898.38061877992
27,-6209.635874835309
28,579.551536930725
29,5594711.33071082
30,5426928.90057067
31,2569.5083617032506
32,-1326.4795318460092
33,-3462.5489914072677
34,-4558.264672094025
35,-5014.4566279044375
36,-4694.747225654777
37,-2949.296159261372
38,1021.5644606882706
39,5560045.083977379
40,5398966.4134413265
41,843.1665663472377
42,-1174.937768952921
43,-2549.1558245038614
44,-3333.2766540660523
45,-3528.3304530135356
46,-2986.251169174444
47,-1438.389369737357
48,1306.465101777576
49,5540498.9393389635
50,5377893.977596889
51,-444.01741654984653
52,-1422.220202900935
53,-2244.331907706335
54,-2763.518625342287
55,-2828.545601658523
56,-2216.6742551997304
57,-658.4828153410926
58,2027.0091968071647
59,5531412.520864271
60,5359365.278244861
61,-1235.2754899589345
62,-1680.891203660518
63,-2223.040964087937
64,-2677.0667373831384
65,-2836.583619480487
66,-2342.318810765166
67,-595.7808229038492
68,3134.132812840864
69,5533243.407192058
70,5341276.923308728
71,-1552.8327232766896
72,-1763.2940194867551
73,-2277.711033830419
74,-2929.3112340457737
75,-3589.097471019719
76,-3861.6201995247975
77,-2361.0194484977983
78,3551.2903472008184
79,5553247.729339351
80,5321885.750379427
81,-956.7170636137016
82,-1363.2545753535815
83,-2177.486169683747
84,-3280.3840097156353
85,-5005.643872789107
86,-7696.491808490362
87,-10336.729830394965
88,-1014.2800054382533
89,5615032.348499964
90,10580320.764537226
91,5301542.7645020215
92,5304713.009857842
93,5309585.536746059
94,5317480.752733674
95,5329440.916151255
96,5347209.905799867
97,5375455.0447522905
98,5431283.049172868
99,11642331.995016195
