,0
0,1.0193549148012638e-06
1,1.0064249394452092e-06
2,9.883050277483575e-07
3,9.685590321401276e-07
4,9.494242407868778e-07
5,9.322024015509872e-07
6,9.188856637336412e-07
7,9.140309761462099e-07
8,9.250292232718597e-07
9,9.546129554144672e-07
10,1.00836613382497e-06
11,1.0199858901193849e-06
12,1.0111535327545454e-06
13,9.959818243544373e-07
14,9.800236376552952e-07
15,9.663121459490368e-07
16,9.572874435833313e-07
17,9.55089190306747e-07
18,9.625868221847338e-07
19,9.89577226236498e-07
20,1.0049276905271249e-06
21,1.0219666092507194e-06
22,1.0204443454788233e-06
23,1.0112621717593884e-06
24,9.998832120935919e-07
25,9.893146298107037e-07
26,9.813420307006788e-07
27,9.770347864734964e-07
28,9.785962877862338e-07
29,9.964071852619848e-07
30,1.0032287661147812e-06
31,1.0182291353432948e-06
32,1.0209558258540538e-06
33,1.0171950148599918e-06
34,1.0107075887149971e-06
35,1.0037400394066735e-06
36,9.974638156737274e-07
37,9.925505819559531e-07
38,9.90834420233392e-07
39,9.991491303474127e-07
40,1.001987616721256e-06
41,1.0115997135184516e-06
42,1.0159556269179862e-06
43,1.016402847315628e-06
44,1.0146147310174353e-06
45,1.0118579975692826e-06
46,1.0086733878900846e-06
47,1.0051035151483943e-06
48,1.0016498396660346e-06
49,1.000846450014239e-06
50,1.0008469776416815e-06
51,1.0033262938560051e-06
52,1.0074769150175834e-06
53,1.0106910021101957e-06
54,1.0129111048982421e-06
55,1.0145727650620248e-06
56,1.0155288945137562e-06
57,1.014816689312694e-06
58,1.0108967321642583e-06
59,1.0021498334327107e-06
60,9.994599447184865e-07
61,9.94003177776989e-07
62,9.96474276432455e-07
63,1.0006495174603285e-06
64,1.0056502522611448e-06
65,1.0114227170383086e-06
66,1.0171119151726532e-06
67,1.0206007784718694e-06
68,1.0180798246125009e-06
69,1.0034551539501887e-06
70,9.97235661758103e-07
71,9.837339070037226e-07
72,9.823204216895746e-07
73,9.851056546923684e-07
74,9.914354480501518e-07
75,1.000779078569614e-06
76,1.0114599759987174e-06
77,1.020422914563703e-06
78,1.0220508213625449e-06
79,1.0051533081553123e-06
80,9.911900321599488e-07
81,9.690846331175009e-07
82,9.599461591719434e-07
83,9.59989568765076e-07
84,9.675172332553586e-07
85,9.803850833666958e-07
86,9.959818233909319e-07
87,1.0111219459132671e-06
88,1.0200915729895857e-06
89,1.0085573021335535e-06
90,9.58691102887139e-07
91,9.246823773569702e-07
92,9.1274669609214e-07
93,9.177967747427741e-07
94,9.314319555287375e-07
95,9.488971957142872e-07
96,9.682291538337056e-07
97,9.881677681664529e-07
98,1.006472210235485e-06
99,1.0195179416193987e-06
