,0
0,1.0856495018947723e-06
1,1.0413842733677086e-06
2,1.0233206594462213e-06
3,1.0146808738205369e-06
4,1.0104140233444324e-06
5,1.0094875692189004e-06
6,1.012800972457407e-06
7,1.0230039881291372e-06
8,1.0451060637731459e-06
9,1.0885837331085517e-06
10,1.0612073385870843e-06
11,1.0411093172506475e-06
12,1.0258392073256664e-06
13,1.0172441408908557e-06
14,1.013299601974288e-06
15,1.0132969016042036e-06
16,1.017905502125666e-06
17,1.0289028391928735e-06
18,1.0481749674050324e-06
19,1.0717417410475484e-06
20,1.0492913879427786e-06
21,1.0374401596799075e-06
22,1.0263351197162928e-06
23,1.0191145760597743e-06
24,1.0159776993232993e-06
25,1.016870190223557e-06
26,1.022221452979117e-06
27,1.0327260499840704e-06
28,1.0481611951470508e-06
29,1.064706129917094e-06
30,1.0425878723539107e-06
31,1.033457184072733e-06
32,1.0252326455049808e-06
33,1.0197843432203637e-06
34,1.0177736891831999e-06
35,1.0194722357780471e-06
36,1.025140662002292e-06
37,1.0348613661472625e-06
38,1.0478786861272556e-06
39,1.061784594546784e-06
40,1.0375202578209032e-06
41,1.0295383356614413e-06
42,1.0232318846209478e-06
43,1.0193784633728214e-06
44,1.018496953090992e-06
45,1.020907303290257e-06
46,1.0267843430628942e-06
47,1.0359969425179293e-06
48,1.047775858656682e-06
49,1.0605732539613637e-06
50,1.0325301274172482e-06
51,1.0255221011656794e-06
52,1.0206710154357985e-06
53,1.0181339952825353e-06
54,1.0182236555807817e-06
55,1.0212359185633082e-06
56,1.0273545503588618e-06
57,1.0364655876330506e-06
58,1.0478670106316322e-06
59,1.0601469697768764e-06
60,1.0269967080977347e-06
61,1.0212560083004046e-06
62,1.017712452582531e-06
63,1.016257748600571e-06
64,1.017101993281176e-06
65,1.0205547318161544e-06
66,1.0269192478542547e-06
67,1.0363050437221103e-06
68,1.048153680231366e-06
69,1.0604952613697272e-06
70,1.020726753725032e-06
71,1.0167260747335185e-06
72,1.0144928944128829e-06
73,1.0139312689737508e-06
74,1.0152904994363323e-06
75,1.0189366199718772e-06
76,1.0253758755449132e-06
77,1.0352365175638597e-06
78,1.048625019545585e-06
79,1.0626961836212146e-06
80,1.0136643042967066e-06
81,1.0120714361372212e-06
82,1.0111644656978343e-06
83,1.0113181333180113e-06
84,1.012975770483048e-06
85,1.0165225759476289e-06
86,1.022599239678277e-06
87,1.0325735261276391e-06
88,1.048796990789487e-06
89,1.0698706303514828e-06
90,1.005623071394875e-06
91,1.0074554057746792e-06
92,1.0077324643583467e-06
93,1.0084788099029107e-06
94,1.0103615497404293e-06
95,1.0136938082861609e-06
96,1.0190070219446305e-06
97,1.0279238993313037e-06
98,1.0456498758245264e-06
99,1.088931064724966e-06
