,0,1
0,1.0050204397350946e-06,1.0820447008916728e-06
1,9.998259716694851e-07,1.0376530875351656e-06
2,9.98804740828944e-07,1.019807389820295e-06
3,9.994380323999315e-07,1.0117515435196611e-06
4,1.0005332460328434e-06,1.0081813646004317e-06
5,1.0017457233170402e-06,1.0078006765053498e-06
6,1.0028886757479871e-06,1.0112888802111141e-06
7,1.003399155476564e-06,1.0211860205697294e-06
8,1.0016194995387828e-06,1.0427022769438064e-06
9,9.942303895070536e-07,1.0863499410369009e-06
10,1.002012807592103e-06,1.0520095047410585e-06
11,1.0069029514079654e-06,1.0352946366751203e-06
12,1.0057773532715377e-06,1.0217245872343696e-06
13,1.0042983381619694e-06,1.0142669445547351e-06
14,1.003162387184068e-06,1.0111185681068815e-06
15,1.0020092163915807e-06,1.011514359725579e-06
16,1.000357006464774e-06,1.01598684153335e-06
17,9.979636443392122e-07,1.026200869579757e-06
18,9.956775629796747e-07,1.044073964814071e-06
19,9.98258636639057e-07,1.065786664913433e-06
20,1.001302464770504e-06,1.036357231482683e-06
21,1.0059152020303812e-06,1.0299659999678841e-06
22,1.0066762920002922e-06,1.0218052511929441e-06
23,1.0057013152462183e-06,1.0162611218677224e-06
24,1.0041355713575697e-06,1.0140318567936926e-06
25,1.0021997785741161e-06,1.0151859488710377e-06
26,9.998918912233303e-07,1.0200946598104248e-06
27,9.975731043293553e-07,1.0293120111361818e-06
28,9.965838196508688e-07,1.0424354979987915e-06
29,9.990540052266205e-07,1.055354273017186e-06
30,1.0008087724255954e-06,1.0276882016504288e-06
31,1.004226472665334e-06,1.0249742296072006e-06
32,1.005631293559162e-06,1.0204476260688582e-06
33,1.0053996555411745e-06,1.017064556639264e-06
34,1.0042169530676998e-06,1.0160554333626941e-06
35,1.0024870350486608e-06,1.0179088235964172e-06
36,1.0005003091255103e-06,1.0228737349741442e-06
37,9.987585420032082e-07,1.0308558904950027e-06
38,9.981673779322192e-07,1.0407683459572215e-06
39,9.995605958921747e-07,1.0496636286349008e-06
40,1.000462196043577e-06,1.022187269641328e-06
41,1.002919246001207e-06,1.0207825022723229e-06
42,1.0043365106896728e-06,1.0184232476766256e-06
43,1.0045740085148595e-06,1.0167875559225078e-06
44,1.0039487602791754e-06,1.0169283723955224e-06
45,1.0028042940325829e-06,1.0194053548919326e-06
46,1.0014489965227596e-06,1.024398503178589e-06
47,1.000238503860547e-06,1.0315693921665175e-06
48,9.996183627841014e-07,1.0397121417144298e-06
49,9.999581265596934e-07,1.0465669194616285e-06
50,1.0002154150958162e-06,1.0180875709325757e-06
51,1.0020018083219368e-06,1.0171931216087508e-06
52,1.0032210268888938e-06,1.0160958379522746e-06
53,1.0036830488576841e-06,1.0156803516556904e-06
54,1.0035412042668624e-06,1.0167110742181613e-06
55,1.0030423419222776e-06,1.0197058945453306e-06
56,1.00239493078025e-06,1.0248588599784673e-06
57,1.0017049486984848e-06,1.0318350179234318e-06
58,1.0009757090662898e-06,1.039423890921085e-06
59,1.0003088763100026e-06,1.0453492221505665e-06
60,1.0000241652980013e-06,1.014565026793545e-06
61,1.001332505141193e-06,1.0139489217044712e-06
62,1.0022804220536583e-06,1.0136039903304413e-06
63,1.0027783678153488e-06,1.0139589419136228e-06
64,1.0029548667512578e-06,1.0155600742067881e-06
65,1.0030159486991757e-06,1.0189031982941399e-06
66,1.0030994215414217e-06,1.0243168393117442e-06
67,1.003083844283781e-06,1.0317136332326988e-06
68,1.0024395212346932e-06,1.0399998620871577e-06
69,1.0006890902488168e-06,1.0461776876865413e-06
70,9.99856991792694e-07,1.0111921411047173e-06
71,1.0007908925651173e-06,1.010881964091281e-06
72,1.0014025692970087e-06,1.0110314876235407e-06
73,1.0017570206973038e-06,1.0118178685457834e-06
74,1.0020158365769651e-06,1.0136668671711181e-06
75,1.0024088609087495e-06,1.01708992079128e-06
76,1.0031347250055032e-06,1.022661392981857e-06
77,1.0040672290214558e-06,1.030903860073166e-06
78,1.0041331540796048e-06,1.0414595743999732e-06
79,1.001192482179133e-06,1.0503123404691154e-06
80,9.99651211923726e-07,1.0076357972741984e-06
81,1.0002649823078628e-06,1.0079297657574664e-06
82,1.0004856295408994e-06,1.008476704304326e-06
83,1.0005427071735638e-06,1.0094649002468266e-06
84,1.0005812869739692e-06,1.0112988476584755e-06
85,1.0008362082941138e-06,1.0144780469291386e-06
86,1.0016565429203904e-06,1.019785559247182e-06
87,1.0033530473975175e-06,1.0286544000966504e-06
88,1.0052911937461677e-06,1.0432368225319765e-06
89,1.00201422353313e-06,1.0610876035554545e-06
90,9.989491642788125e-07,1.0033897888366977e-06
91,9.994236944796647e-07,1.005080585456412e-06
92,9.994858929131576e-07,1.0059885796272386e-06
93,9.992716317263642e-07,1.0070830621063232e-06
94,9.988447862905447e-07,1.008823529181024e-06
95,9.982763400930497e-07,1.0116330066066836e-06
96,9.977174484326426e-07,1.0162640745107205e-06
97,9.97626511033084e-07,1.0246014114979157e-06
98,9.993715141543374e-07,1.042100106873356e-06
99,1.005814754496223e-06,1.085493903227572e-06
