,0
0,11795823.785078848
1,5742195.668743457
2,5562583.232558664
3,5460500.365509497
4,5394072.632407888
5,5353166.6929691
6,5328565.14475698
7,5313637.819662969
8,5304323.785117781
9,5298289.26618709
10,5294215.42581934
11,5291351.777974294
12,5289262.599074482
13,5287687.832222531
14,5286467.287336607
15,5285498.994587963
16,5284715.928277131
17,5284072.694883861
18,5283537.710758519
19,5283088.467225343
20,5282708.574500453
21,5282385.858095873
22,5282111.095761746
23,5281877.155795862
24,5281678.394446873
25,5281510.225666814
26,5281368.808992402
27,5281250.820788964
28,5281153.285961284
29,5281073.454618936
30,5281008.712867563
31,5280956.519934152
32,5280914.365849944
33,5280879.745280948
34,5280850.144029861
35,5280823.035355707
36,5280795.883633804
37,5280766.153043249
38,5280731.318942852
39,5280688.879398412
40,5280636.3639746625
41,5280571.336424601
42,5280491.387309931
43,5280394.111859007
44,5280277.067458589
45,5280137.7039518
46,5279973.25812343
47,5279780.600944699
48,5279556.021551561
49,5279294.924225089
50,5278991.40153597
51,5278637.624209388
52,5278222.948619925
53,5277732.571879248
54,5277145.434633241
55,5276430.8284747135
56,5275542.699092995
57,5274409.726096621
58,5272917.450676707
59,5270875.071689917
60,5267952.081933638
61,5263554.5776155535
62,5256579.21717237
63,5244915.874633166
64,5224426.819245068
65,5186821.263149903
66,5115276.071702252
67,4977194.064296561
68,4735556.076772205
69,7296443.179242342
70,4437844.079767897
71,-57632.51019336828
72,-2792.3864100737846
73,32045.073634024866
74,39705.98140886736
75,35825.30757608836
76,29331.45006840818
77,23351.099597711946
78,18573.243791629095
79,14917.841278343185
80,12140.732704844704
81,10013.244452440218
82,8359.345271831093
83,7052.043673791145
84,6001.62361483478
85,5144.826530553692
86,4436.736252387619
87,3845.1030695583886
88,3346.470574597726
89,2923.5431836119214
90,2563.3846041599836
91,2256.1692503350987
92,1994.303501608425
93,1771.7974239460452
94,1583.809058480379
95,1426.3100424935567
96,1295.8383912114339
97,1189.31520785828
98,1103.9091477480833
99,1036.937076934966
100,985.7924521464297
101,947.895083124936
102,920.6574754270589
103,901.4640981689811
104,887.6607868214137
105,876.5521236733771
106,865.4050504103542
107,851.457154444713
108,831.9280276520501
109,804.031824874346
110,764.9886636479753
111,712.0318303459758
112,642.4069184583116
113,553.358038952475
114,442.09509432509594
115,305.7347179896166
116,141.20566496003138
117,-54.89315117493593
118,-286.4977486829678
119,-558.369413328995
120,-876.502746289872
121,-1248.700915970307
122,-1685.3957265776357
123,-2200.83672321216
124,-2814.8510327023823
125,-3555.5045695659965
126,-4463.208843071458
127,-5597.1661501912595
128,-7045.594456892011
129,-8941.968892655135
130,-11490.44927776618
131,-15003.978408200568
132,-19955.213938006575
133,-27022.52897454259
134,-37039.43352212667
135,-50454.60192657693
136,-64631.55378847226
137,-62127.71710519407
138,30814.917091590556
139,1853079.187522983
140,4527284.902299899
141,-99731.4087610495
142,-36832.90394775757
143,-695.8512692120621
144,17303.489409144535
145,22134.118676917067
146,20956.79371638097
147,17968.911096576143
148,14896.130423059254
149,12263.084997201942
150,10137.409073444367
151,8448.939294661559
152,7104.951191557355
153,6024.635739469206
154,5145.411188301915
155,4420.853246797461
156,3816.991737751876
157,3308.974523598752
158,2878.5019275972772
159,2511.9622931018994
160,2199.10247691078
161,1932.0812766752902
162,1704.7909559597251
163,1512.366102095562
164,1350.8246025388303
165,1216.803234118577
166,1107.3621927624902
167,1019.8406747332062
168,951.7507354813715
169,900.7000625268292
170,864.3366469254389
171,840.3100351584212
172,826.2451382030586
173,819.7256036369247
174,818.2845813402826
175,819.4013479777518
176,820.5026884798913
177,818.9681429039094
178,812.1381957014269
179,797.3242027897605
180,771.8183253753307
181,732.9009875053157
182,677.8424233241718
183,603.8937518524291
184,508.26170811575855
185,388.05960996685917
186,240.2251910097425
187,61.39326105765872
188,-152.29280680433044
189,-405.45298799891776
190,-703.8582232483282
191,-1054.9825865164707
192,-1468.7960972155406
193,-1958.9191380403279
194,-2544.3330292708697
195,-3251.960779712198
196,-4120.621624386567
197,-5207.149382050961
198,-6595.850793609515
199,-8412.845741920806
200,-10846.599026567808
201,-14172.982196782916
202,-18770.054031751828
203,-25058.702589469343
204,-33131.9164775475
205,-41255.58715120544
206,-40791.030853356584
207,-3192.8634937268203
208,123639.7664936026
209,1766340.3912999178
210,4572961.424929074
211,-81914.5836139957
212,-42666.69248781873
213,-16430.130326378563
214,1832.983722987206
215,10804.057863684138
216,13430.661390043715
217,12998.38920990566
218,11491.208295118005
219,9813.128532473514
220,8291.540289090464
221,7005.05101230021
222,5942.205914784767
223,5067.042332751322
224,4342.703352172139
225,3738.2876363510904
226,3229.6880758344523
227,2798.6157238463793
228,2431.308000281692
229,2117.3848486590114
230,1848.9477378716142
231,1619.9006271936087
232,1425.4462698570328
233,1261.714029985415
234,1125.484820207341
235,1013.9878164662427
236,924.7505871173498
237,855.4892346630204
238,804.0285794804552
239,768.2448107758782
240,746.0247744489482
241,735.2374195827274
242,733.7140384359539
243,739.2348840079675
244,749.5205546078566
245,762.2271831447329
246,774.9449293412565
247,785.1995110170831
248,790.4564963788418
249,788.1277944897479
250,775.5792225538994
251,750.1372083507702
252,709.09162645992
253,649.6904902766731
254,569.1207319238938
255,464.46755336854983
256,332.6426855034156
257,170.26905110588302
258,-26.494754704740032
259,-262.2130138499299
260,-542.5472890554715
261,-874.7956612286573
262,-1268.6719670719167
263,-1737.4422696644388
264,-2299.6020258944277
265,-2981.3777268329277
266,-3820.477004182506
267,-4871.671318408379
268,-6214.859124524014
269,-7965.797533415533
270,-10287.328846057999
271,-13390.460833463028
272,-17487.7690751847
273,-22582.66784508399
274,-27771.383893887596
275,-29327.088786998786
