1330512820512.8206,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-16153846153.846155,1314358974358.9744,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-16153846153.846155,1314358974358.9744,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-16153846153.846155,1314358974358.9744,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-16153846153.846155,1314358974358.9744,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-16153846153.846155,1298205128205.1282,0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1282051282051.282,0.0,0.0,0.0,0.0,0.0,2612564102564.1025,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-1282051282051.282,0.0,0.0,0.0,0.0,-16153846153.846155,2596410256410.2563,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,-16153846153.846155,2596410256410.2563,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,-16153846153.846155,2596410256410.2563,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,-16153846153.846155,2596410256410.2563,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,-16153846153.846155,2580256410256.41,0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,2612564102564.1025,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,-16153846153.846155,2596410256410.2563,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,-16153846153.846155,2596410256410.2563,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,-16153846153.846155,2596410256410.2563,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,-16153846153.846155,2596410256410.2563,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,-16153846153.846155,2580256410256.41,0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,2612564102564.1025,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,-16153846153.846155,2596410256410.2563,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,-16153846153.846155,2596410256410.2563,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,-16153846153.846155,2596410256410.2563,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,-16153846153.846155,2596410256410.2563,-16153846153.846155,0.0,0.0,0.0,0.0,-1282051282051.282,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,-16153846153.846155,2580256410256.41,0.0,0.0,0.0,0.0,0.0,-1282051282051.282
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,0.0,1330512820512.8206,-16153846153.846155,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,-16153846153.846155,1314358974358.9744,-16153846153.846155,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1282051282051.282,0.0,0.0,0.0,0.0,-16153846153.846155,1314358974358.9744,-16153846153.846155,0.0,0.0
