1.8770115908735164e-06,1.87701159087376e-06,-1.1920680479895582e-05,-2.3707237975043807e-05,-3.336964128933594e-05,-4.0907207540994366e-05,-4.6320007672913415e-05,-4.960817364657718e-05,-5.078259865379271e-05,-5.078259865379252e-05
0.0,1.251341060582585e-06,-7.947120319930148e-06,-1.580482531669547e-05,-2.2246427526223404e-05,-2.727147169399552e-05,-3.088000511527467e-05,-3.307211576438354e-05,-3.385506576919376e-05,-3.424654077159888e-05
0.0,2.354845520664857e-19,7.225302055921324e-19,1.1984019285885658e-18,1.6473509620902238e-18,2.1652134606377693e-18,2.819364184394634e-18,3.754793622194537e-18,4.1278376050530835e-18,4.314359596482357e-18
0.0,-1.2513410605821078e-06,7.94712031993159e-06,1.580482531669787e-05,2.2246427526226698e-05,2.7271471693999846e-05,3.0880005115280286e-05,3.307211576439108e-05,3.3855065769201974e-05,3.424654077160742e-05
-1.877011590873523e-06,-1.8770115908732794e-06,1.1920680479897024e-05,2.3707237975046206e-05,3.3369641289339216e-05,4.090720754099868e-05,4.632000767291902e-05,4.960817364658474e-05,5.07825986538009e-05,5.078259865380109e-05
