,0,1
0,5.577036606680253e-06,1.743974130023098e-06
1,6.1803865406091506e-06,1.8415783770111305e-06
2,6.4803105059225586e-06,1.7888763031477518e-06
3,6.637697995652332e-06,1.7381531546024152e-06
4,6.7255753140861395e-06,1.7006207863705304e-06
5,6.777870061208402e-06,1.6733622349050256e-06
6,6.81097726874373e-06,1.653182759338211e-06
7,6.833164284389866e-06,1.6378366160647555e-06
8,6.848788988666473e-06,1.6258444048451118e-06
9,6.860257321064898e-06,1.6162356436670923e-06
10,6.86896238281076e-06,1.6083645333854247e-06
11,6.8757499569213334e-06,1.6017920188393759e-06
12,6.881157242426405e-06,1.596212381652867e-06
13,6.885539805715173e-06,1.591407584097932e-06
14,6.889141734589482e-06,1.587218540745204e-06
15,6.892135966968437e-06,1.5835267157211429e-06
16,6.894648393924046e-06,1.5802420863375834e-06
17,6.896772805531372e-06,1.577295097479762e-06
18,6.898580476429773e-06,1.5746311668982777e-06
19,6.90012650207808e-06,1.5722068550660927e-06
20,6.901454100517457e-06,1.5699871438332622e-06
21,6.902597602302999e-06,1.5679434684546947e-06
22,6.903584571989615e-06,1.5660522711283347e-06
23,6.904437340983634e-06,1.5642939218350039e-06
24,6.905174132878786e-06,1.562651902011997e-06
25,6.905809901199721e-06,1.5611121790517628e-06
26,6.906356960576827e-06,1.5596627211779318e-06
27,6.906825467084111e-06,1.5582931168129106e-06
28,6.907223786683856e-06,1.5569942725389868e-06
29,6.907558779363209e-06,1.5557581707024854e-06
30,6.9078360187217205e-06,1.5545776726047036e-06
31,6.908059961279825e-06,1.5534463567090003e-06
32,6.908234075856839e-06,1.5523583837977368e-06
33,6.90836094050745e-06,1.5513083828222322e-06
34,6.908442312369345e-06,1.5502913524976947e-06
35,6.9084791741275336e-06,1.5493025746349945e-06
36,6.908471759477614e-06,1.5483375358617406e-06
37,6.90841955884688e-06,1.5473918548255667e-06
38,6.9083213056101145e-06,1.5464612122299439e-06
39,6.908174942030089e-06,1.5455412811464308e-06
