,0,1
0,5.538314758736241e-06,1.7256760478759175e-06
1,6.082288852991488e-06,1.8118175810988505e-06
2,6.337026350496467e-06,1.762922705374041e-06
3,6.46228982069186e-06,1.7164635928497092e-06
4,6.5285513546527405e-06,1.682695670471499e-06
5,6.5667514724430835e-06,1.658508576943579e-06
6,6.590736018613186e-06,1.6407309417069592e-06
7,6.606942066158597e-06,1.6272343050730923e-06
8,6.618537402680161e-06,1.616669643475948e-06
9,6.627194732512683e-06,1.6081766980853495e-06
10,6.633865459841729e-06,1.6011930796824746e-06
11,6.639129202120914e-06,1.5953398190056755e-06
12,6.643360094038864e-06,1.59035370852883e-06
13,6.646811092373915e-06,1.5860467797919543e-06
14,6.649659633193936e-06,1.5822814291258576e-06
15,6.652033919560189e-06,1.5789547044595777e-06
16,6.654028869958069e-06,1.575988088797646e-06
17,6.655716218544621e-06,1.5733206754491006e-06
18,6.657151139462933e-06,1.57090449569021e-06
19,6.658376718806547e-06,1.5687012488642002e-06
20,6.659427048059798e-06,1.5666799684712196e-06
21,6.66032940932822e-06,1.5648153265954292e-06
22,6.66110584755675e-06,1.5630863822010372e-06
23,6.661774320109729e-06,1.561475643499682e-06
24,6.6623495493775715e-06,1.5599683560614383e-06
25,6.662843663064638e-06,1.5585519554916701e-06
26,6.663266680220399e-06,1.5572156416082103e-06
27,6.663626883475897e-06,1.555950043343655e-06
28,6.663931106080015e-06,1.5547469520665215e-06
29,6.664184954187306e-06,1.5535991069321064e-06
30,6.664392979167745e-06,1.5525000200587305e-06
31,6.664558810677783e-06,1.5514438323158652e-06
32,6.664685258320969e-06,1.550425192665476e-06
33,6.664774387581323e-06,1.5494391555580185e-06
34,6.664827574092964e-06,1.548481092013976e-06
35,6.664845539047173e-06,1.5475466108323218e-06
36,6.6648283675119935e-06,1.5466314869348809e-06
37,6.664775510558286e-06,1.5457315942305763e-06
38,6.664685771275369e-06,1.5448428405971785e-06
39,6.6645572739537074e-06,1.5439611026466797e-06
40,6.664387414845382e-06,1.5430821578661935e-06
41,6.664172791912793e-06,1.542201611498644e-06
42,6.663909109752501e-06,1.5413148151203443e-06
43,6.663591054316078e-06,1.54041677324042e-06
44,6.663212129979745e-06,1.5395020333184057e-06
45,6.662764448704387e-06,1.5385645532617531e-06
46,6.662238457131135e-06,1.5375975385589444e-06
47,6.661622581954987e-06,1.5365932384750187e-06
48,6.660902766011297e-06,1.5355426867993475e-06
49,6.660061855951009e-06,1.5344353668919713e-06
50,6.659078785182284e-06,1.5332587722796335e-06
51,6.6579274696849e-06,1.5319978212859633e-06
52,6.65657529397294e-06,1.5306340646458174e-06
53,6.654981000680379e-06,1.5291445945574107e-06
54,6.653091693739618e-06,1.527500514939289e-06
55,6.650838492235058e-06,1.525664752978512e-06
56,6.648130073075145e-06,1.5235888580358474e-06
57,6.644842801763594e-06,1.521208201786891e-06
58,6.640805129651551e-06,1.518434578612525e-06
59,6.635771888446338e-06,1.5151444412347343e-06
60,6.629379751730381e-06,1.511159561636049e-06
61,6.6210653139148674e-06,1.506214121416462e-06
62,6.6099041601994024e-06,1.49989682100484e-06
63,6.594273752357158e-06,1.4915461264199387e-06
64,6.5711088847755875e-06,1.4800566900247592e-06
65,6.5342005865006704e-06,1.4635134297212885e-06
66,6.470261075811139e-06,1.4384302043530873e-06
67,6.349870129111778e-06,1.3973451808074695e-06
68,6.106812255090578e-06,1.3134334096217696e-06
69,5.588818027187002e-06,1.0017648525152367e-06
70,5.291940293827917e-06,2.2491153963477e-06
71,5.728197620876656e-06,2.082497891538025e-06
72,6.007262152714981e-06,1.9722755020281147e-06
73,6.181513100050253e-06,1.8919763589820947e-06
74,6.292439079732396e-06,1.8325545496950285e-06
75,6.365776025555412e-06,1.7878764367882412e-06
76,6.416398394146114e-06,1.7535685477269226e-06
77,6.452802512229422e-06,1.72661469301477e-06
78,6.479925530727899e-06,1.7049638911224392e-06
79,6.500731475944778e-06,1.6872162420225135e-06
80,6.517071325224266e-06,1.6724028939675012e-06
81,6.5301484634935344e-06,1.6598406984016353e-06
82,6.540775203440016e-06,1.6490381250901998e-06
83,6.549518458313751e-06,1.639634372175559e-06
84,6.556785460144001e-06,1.6313595441238857e-06
85,6.562876078153947e-06,1.624008190146582e-06
86,6.56801588066185e-06,1.6174213968788133e-06
87,6.57237769749373e-06,1.6114744406249642e-06
88,6.576096081509075e-06,1.606068116200024e-06
89,6.5792772492592605e-06,1.601122541381522e-06
90,6.58200606352284e-06,1.5965726580715216e-06
91,6.584351032535668e-06,1.5923649161183629e-06
92,6.586367950264268e-06,1.5884547946281366e-06
93,6.588102587132635e-06,1.5848049251084078e-06
94,6.589592705365899e-06,1.581383652996523e-06
95,6.5908695860209305e-06,1.57816392250938e-06
96,6.591959197503848e-06,1.5751224026687915e-06
97,6.592883096988887e-06,1.5722387950720789e-06
98,6.593659129966141e-06,1.5694952798611184e-06
99,6.594301974980391e-06,1.5668760675845394e-06
100,6.594823567816467e-06,1.5643670326902612e-06
101,6.595233430208718e-06,1.5619554101933677e-06
102,6.595538921458672e-06,1.5596295412891467e-06
103,6.595745426364556e-06,1.557378656768248e-06
104,6.595856489068348e-06,1.5551926893468232e-06
105,6.595873899436232e-06,1.553062107660739e-06
106,6.595797736133878e-06,1.550977765835098e-06
107,6.595626368430351e-06,1.5489307633263127e-06
108,6.595356416792635e-06,1.5469123102064142e-06
109,6.5949826703639595e-06,1.5449135932524856e-06
110,6.5944979572998855e-06,1.542925638127593e-06
111,6.5938929614964e-06,1.5409391625790867e-06
112,6.593155976275794e-06,1.5389444148944816e-06
113,6.592272581826931e-06,1.5369309907706988e-06
114,6.5912252282533655e-06,1.5348876201520576e-06
115,6.589992699435462e-06,1.5328019132975343e-06
116,6.58854942379066e-06,1.5306600520807537e-06
117,6.586864585273734e-06,1.5284464079050062e-06
118,6.58490096986378e-06,1.526143061023124e-06
119,6.582613456667836e-06,1.5237291865608196e-06
120,6.579947024443226e-06,1.521180258715403e-06
121,6.576834087098395e-06,1.5184670041797485e-06
122,6.573190884615688e-06,1.5155540052068457e-06
123,6.568912520511337e-06,1.5123978059867202e-06
124,6.5638660219333e-06,1.508944303354524e-06
125,6.557880448233884e-06,1.5051250876706574e-06
126,6.550732487262207e-06,1.5008522132852456e-06
127,6.542124965966079e-06,1.4960105697425314e-06
128,6.5316538960605765e-06,1.490446504339406e-06
129,6.518756347448319e-06,1.4839504501002478e-06
130,6.50262511867921e-06,1.4762297418212418e-06
131,6.482063870124203e-06,1.4668650064001051e-06
