,0
0,5.582846542687469e-06
1,6.195602281709617e-06
2,6.503265227978233e-06
3,6.6668302839529766e-06
4,6.759433617533544e-06
5,6.815210096362286e-06
6,6.850813662903963e-06
7,6.874763848826004e-06
8,6.891629855768277e-06
9,6.903978290956156e-06
10,6.913316850640155e-06
11,6.9205698155772425e-06
12,6.9263269540204535e-06
13,6.9309787335977275e-06
14,6.9347924641600704e-06
15,6.937956694685425e-06
16,6.940607978615344e-06
17,6.942847529280375e-06
18,6.94475189683991e-06
19,6.946380003788132e-06
20,6.947777899369446e-06
21,6.948982046873125e-06
22,6.9500216438697675e-06
23,6.95092029036697e-06
24,6.9516972079691704e-06
25,6.952368143845566e-06
26,6.95294604942946e-06
27,6.953441595379256e-06
28,6.953863565585795e-06
29,6.954219160396983e-06
30,6.954514230586066e-06
31,6.9547534575577965e-06
32,6.954940490998075e-06
33,6.955078052060199e-06
34,6.955168007865903e-06
35,6.955211421322927e-06
36,6.955208578839776e-06
37,6.955158997317308e-06
38,6.955061410707725e-06
39,6.954913735361366e-06
40,6.954713012237461e-06
41,6.954455322734697e-06
42,6.954135673274347e-06
43,6.953747841673884e-06
44,6.953284175543777e-06
45,6.952735329075301e-06
46,6.952089919136288e-06
47,6.9513340737428175e-06
48,6.9504508344483785e-06
49,6.949419356929415e-06
50,6.948213827663529e-06
51,6.946801973410682e-06
52,6.94514297445878e-06
53,6.943184485137409e-06
54,6.940858285123389e-06
55,6.938073775896166e-06
56,6.93470799176143e-06
57,6.930589809060129e-06
58,6.9254742069254265e-06
59,6.9189989458924644e-06
60,6.910609214215599e-06
61,6.899422123162521e-06
62,6.883974825370274e-06
63,6.8617407985022396e-06
64,6.8281710812555114e-06
65,6.7747358105281104e-06
66,6.6848094146629706e-06
67,6.524789673403972e-06
68,6.224277896023157e-06
69,5.628143078697334e-06
70,5.321449853331019e-06
71,5.814450924339122e-06
72,6.139776284839371e-06
73,6.350176118928236e-06
74,6.488345673219827e-06
75,6.581750765797721e-06
76,6.6470265537231545e-06
77,6.69416465068779e-06
78,6.72924527388882e-06
79,6.756054041396113e-06
80,6.777013015869547e-06
81,6.793716938276268e-06
82,6.807246080693187e-06
83,6.818352328211759e-06
84,6.827572376591601e-06
85,6.835298258416875e-06
86,6.841822359436406e-06
87,6.847366842907845e-06
88,6.852103326414636e-06
89,6.856166327095466e-06
90,6.859662635445388e-06
91,6.862677972996046e-06
92,6.865281801820453e-06
93,6.86753085277935e-06
94,6.869471749816155e-06
95,6.8711429858790835e-06
96,6.87257642644919e-06
97,6.873798463673302e-06
98,6.874830908234821e-06
99,6.875691681412584e-06
100,6.876395352513737e-06
101,6.876953554590744e-06
102,6.877375302468429e-06
103,6.877667230546894e-06
104,6.877833762882144e-06
105,6.8778772241687495e-06
106,6.877797897090542e-06
