,0
0,1.5453352252089177e-06
1,1.5954496821400895e-06
2,1.585355856545042e-06
3,1.5742433283299714e-06
4,1.5659719308030814e-06
5,1.5596683218491252e-06
6,1.5546445335808384e-06
7,1.5505174725690269e-06
8,1.5470576793085716e-06
9,1.5441120695161986e-06
10,1.5415709877662244e-06
11,1.5393528263259834e-06
12,1.537395543898831e-06
13,1.5356512914828462e-06
14,1.5340827234890154e-06
15,1.5326603664275096e-06
16,1.531360706458808e-06
17,1.530164783549383e-06
18,1.5290571484878294e-06
19,1.528025082194629e-06
20,1.5270580060250485e-06
21,1.5261470321573849e-06
22,1.5252846175044336e-06
23,1.524464294720615e-06
24,1.5236804610637435e-06
25,1.5229282109890936e-06
26,1.5222032020189866e-06
27,1.5215015460715256e-06
28,1.5208197203454055e-06
29,1.5201544932518088e-06
30,1.5195028619043698e-06
31,1.5188619984259436e-06
32,1.51822920287797e-06
33,1.5176018610146937e-06
34,1.5169774053456108e-06
35,1.5163532781792054e-06
36,1.515726895435269e-06
37,1.5150956100612293e-06
38,1.5144566738740348e-06
39,1.5138071965723597e-06
40,1.5131441005181892e-06
41,1.512464069660693e-06
42,1.5117634906499498e-06
43,1.5110383837357788e-06
44,1.510284320427306e-06
45,1.5094963240439616e-06
46,1.5086687481352883e-06
47,1.507795126165324e-06
48,1.5068679836733293e-06
49,1.5058786010815975e-06
50,1.5048167110458045e-06
51,1.5036701081709066e-06
52,1.502424140194528e-06
53,1.501061037068987e-06
54,1.499559015734412e-06
55,1.4978910705832212e-06
56,1.4960233174999425e-06
57,1.4939126941208846e-06
58,1.4915037143485491e-06
59,1.4887237971533331e-06
60,1.485476355004381e-06
61,1.4816300991447388e-06
62,1.4770011401361825e-06
63,1.4713187589059965e-06
64,1.4641456565092802e-06
65,1.4546414127145404e-06
66,1.4406653707734766e-06
67,1.4145682214252995e-06
68,1.3402201139691115e-06
69,1.0164519876750344e-06
70,1.985877419093894e-06
71,1.8239925711810455e-06
72,1.7420779414245786e-06
73,1.6931757843030667e-06
74,1.6609573176298843e-06
75,1.63815325881672e-06
76,1.6211065347801949e-06
77,1.6078215859918994e-06
78,1.5971306760701142e-06
79,1.588306766083388e-06
80,1.5808727013120672e-06
81,1.5745015050411344e-06
82,1.5689611410808204e-06
83,1.564082183341968e-06
84,1.5597379521330997e-06
85,1.5558317971112955e-06
86,1.5522886709927986e-06
87,1.5490493835155271e-06
88,1.5460665865466198e-06
89,1.5433019092936961e-06
90,1.5407238761672667e-06
91,1.538306368386141e-06
92,1.536027470238107e-06
93,1.5338685918227395e-06
94,1.5318137933430473e-06
95,1.529849258158182e-06
96,1.5279628768293512e-06
97,1.526143914740138e-06
98,1.5243827431028628e-06
99,1.5226706182751178e-06
100,1.5209994979612597e-06
101,1.5193618854991696e-06
102,1.5177506953269658e-06
103,1.5161591340873422e-06
104,1.5145805927950389e-06
105,1.513008546157766e-06
106,1.5114364555638133e-06
107,1.5098576724683024e-06
