,0
0,1.7465692744446617e-06
1,1.846246140676827e-06
2,1.7932225831525768e-06
3,1.7420203460341754e-06
4,1.7039676218178049e-06
5,1.6762203922967508e-06
6,1.655617211068895e-06
7,1.639919672901237e-06
8,1.6276427612421658e-06
9,1.6178054053308452e-06
10,1.6097505682473962e-06
11,1.6030292591726487e-06
12,1.597327721457851e-06
13,1.5924217168632233e-06
14,1.588147493053539e-06
15,1.5843830362340097e-06
16,1.5810357325699213e-06
17,1.5780340847945586e-06
18,1.5753220404345792e-06
19,1.5728550334877633e-06
20,1.5705971714473986e-06
21,1.5685192020008844e-06
22,1.5665970198163685e-06
23,1.5648105536644604e-06
24,1.5631429255242885e-06
25,1.561579806974905e-06
26,1.560108920564007e-06
27,1.5587196489773542e-06
28,1.5574027252087425e-06
29,1.5561499841436727e-06
30,1.5549541610466285e-06
31,1.5538087260538075e-06
32,1.5527077463654874e-06
33,1.5516457697035665e-06
34,1.5506177239521765e-06
35,1.5496188288699525e-06
36,1.5486445164444672e-06
37,1.5476903569141385e-06
38,1.5467519877488266e-06
39,1.5458250429775136e-06
40,1.5449050801833875e-06
41,1.5439875022409709e-06
42,1.5430674704155385e-06
43,1.542139804727163e-06
44,1.5411988664129244e-06
45,1.5402384157661627e-06
46,1.5392514363844732e-06
47,1.5382299136013332e-06
48,1.5371645501183362e-06
49,1.5360443948255178e-06
50,1.5348563502707064e-06
51,1.5335845082375181e-06
52,1.5322092381739539e-06
53,1.5307059143860866e-06
54,1.5290431058651407e-06
55,1.527179951752107e-06
56,1.5250622787041884e-06
57,1.5226167363572137e-06
58,1.5197417497272843e-06
59,1.5162932634562717e-06
60,1.5120618165521156e-06
61,1.5067349672653396e-06
62,1.4998346610160372e-06
63,1.4906113403340251e-06
64,1.4778624214685494e-06
65,1.4596110688039072e-06
66,1.432450353477716e-06
67,1.389355122129856e-06
68,1.3051708242361617e-06
69,1.0026100497655478e-06
70,2.278492345349431e-06
71,2.119083050020566e-06
72,2.0083794535694264e-06
73,1.925047664766055e-06
74,1.862000884251243e-06
75,1.813851728749148e-06
76,1.7764860411343122e-06
77,1.7469352828742698e-06
78,1.7231102437102037e-06
79,1.703546126995009e-06
80,1.6872083475543996e-06
81,1.6733566515743312e-06
82,1.6614530939169622e-06
83,1.6511002831940631e-06
84,1.6419998282541803e-06
85,1.6339241267695347e-06
86,1.626696975420576e-06
87,1.6201800561113694e-06
88,1.6142633790096437e-06
89,1.6088584242118877e-06
90,1.60389314912675e-06
91,1.5993083037058345e-06
92,1.5950546750622296e-06
93,1.5910910013119794e-06
94,1.5873823734020626e-06
95,1.583898997006942e-06
96,1.5806152230466715e-06
97,1.5775087806347299e-06
98,1.5745601639606395e-06
99,1.5717521371526924e-06
100,1.569069330144219e-06
101,1.5664979050535186e-06
102,1.5640252773089852e-06
103,1.5616398792043411e-06
104,1.559330956097178e-06
105,1.5570883873042468e-06
106,1.5549025250627409e-06
107,1.5527640458287583e-06
