"D:0","D:1","D:2","DD:0","DD:1","DD:2","U:0","U:1","U:2","epsilon:0","epsilon:1","epsilon:2","epsilon:3","epsilon:4","epsilon:5","epsilonEq","pointD:0","pointD:1","pointD:2","pointDD:0","pointDD:1","pointDD:2","sigma:0","sigma:1","sigma:2","sigma:3","sigma:4","sigma:5","sigmaEq","sigmaHyd","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.3576e-15,-1.2271e-15,-5.1239e-33,1.5778e-23,-5.9501e-24,0,0,0,0,2.0674e-12,-7.217e-13,0,-4.6022e-13,-4.3246e-31,-1.9645e-29,1.8052e-12,1.3739e-15,-9.8356e-16,-8.6558e-33,1.3396e-23,-9.5516e-24,0,4.7997,0.44865,1.5745,-0.71795,-6.7462e-19,-3.0646e-17,4.2241,2.2175,1,0.00028,0.00028,0.009375,1.1097e-05
1.3776e-15,-1.249e-15,-5.1443e-33,1.6059e-23,-5.9969e-24,0,0,0,0,2.0655e-12,-7.219e-13,0,-4.5831e-13,-4.3411e-31,-1.9625e-29,1.8035e-12,1.3938e-15,-1.0079e-15,-8.6398e-33,1.3701e-23,-9.5612e-24,0,4.7941,0.44581,1.572,-0.71496,-6.7719e-19,-3.0615e-17,4.2203,2.2156,1,0.00029,0.00029,0.009375,1.1097e-05
1.3977e-15,-1.2709e-15,-5.1647e-33,1.6339e-23,-6.0437e-24,0,0,0,0,2.0635e-12,-7.2209e-13,0,-4.564e-13,-4.3576e-31,-1.9605e-29,1.8019e-12,1.4137e-15,-1.0323e-15,-8.6239e-33,1.4006e-23,-9.5709e-24,0,4.7884,0.44296,1.5694,-0.71198,-6.7976e-19,-3.0584e-17,4.2164,2.2136,1,0.0003,0.0003,0.009375,1.1097e-05
1.4178e-15,-1.2927e-15,-5.1852e-33,1.662e-23,-6.0904e-24,0,0,0,0,2.0615e-12,-7.2228e-13,0,-4.5449e-13,-4.3741e-31,-1.9585e-29,1.8002e-12,1.4336e-15,-1.0567e-15,-8.6079e-33,1.4311e-23,-9.5805e-24,0,4.7828,0.44012,1.5669,-0.709,-6.8233e-19,-3.0553e-17,4.2125,2.2116,1,0.00031,0.00031,0.009375,1.1097e-05
1.4379e-15,-1.3146e-15,-5.2056e-33,1.69e-23,-6.1372e-24,0,0,0,0,2.0595e-12,-7.2248e-13,0,-4.5258e-13,-4.3906e-31,-1.9565e-29,1.7986e-12,1.4535e-15,-1.081e-15,-8.5919e-33,1.4616e-23,-9.5901e-24,0,4.7772,0.43727,1.5643,-0.70602,-6.8491e-19,-3.0522e-17,4.2086,2.2097,1,0.00032,0.00032,0.009375,1.1097e-05
1.4579e-15,-1.3364e-15,-5.2261e-33,1.718e-23,-6.1839e-24,0,0,0,0,2.0575e-12,-7.2267e-13,0,-4.5066e-13,-4.4071e-31,-1.9546e-29,1.7969e-12,1.4734e-15,-1.1054e-15,-8.5759e-33,1.4921e-23,-9.5997e-24,0,4.7715,0.43443,1.5618,-0.70304,-6.8748e-19,-3.0491e-17,4.2048,2.2077,1,0.00033,0.00033,0.009375,1.1097e-05
1.478e-15,-1.3583e-15,-5.2465e-33,1.7461e-23,-6.2307e-24,0,0,0,0,2.0556e-12,-7.2286e-13,0,-4.4875e-13,-4.4236e-31,-1.9526e-29,1.7953e-12,1.4933e-15,-1.1298e-15,-8.56e-33,1.5226e-23,-9.6094e-24,0,4.7659,0.43158,1.5592,-0.70006,-6.9005e-19,-3.046e-17,4.2009,2.2057,1,0.00034,0.00034,0.009375,1.1097e-05
1.4981e-15,-1.3801e-15,-5.2669e-33,1.7741e-23,-6.2774e-24,0,0,0,0,2.0536e-12,-7.2306e-13,0,-4.4684e-13,-4.44e-31,-1.9506e-29,1.7936e-12,1.5132e-15,-1.1541e-15,-8.544e-33,1.5531e-23,-9.619e-24,0,4.7603,0.42874,1.5567,-0.69707,-6.9262e-19,-3.0429e-17,4.197,2.2038,1,0.00035,0.00035,0.009375,1.1097e-05
1.5181e-15,-1.402e-15,-5.2874e-33,1.8021e-23,-6.3242e-24,0,0,0,0,2.0516e-12,-7.2325e-13,0,-4.4493e-13,-4.4565e-31,-1.9486e-29,1.792e-12,1.5331e-15,-1.1785e-15,-8.528e-33,1.5836e-23,-9.6286e-24,0,4.7546,0.42589,1.5542,-0.69409,-6.9519e-19,-3.0398e-17,4.1932,2.2018,1,0.00036,0.00036,0.009375,1.1097e-05
1.5382e-15,-1.4238e-15,-5.3078e-33,1.8302e-23,-6.3709e-24,0,0,0,0,2.0496e-12,-7.2344e-13,0,-4.4302e-13,-4.473e-31,-1.9466e-29,1.7903e-12,1.553e-15,-1.2029e-15,-8.5121e-33,1.6141e-23,-9.6382e-24,0,4.749,0.42305,1.5516,-0.69111,-6.9777e-19,-3.0367e-17,4.1893,2.1998,1,0.00037,0.00037,0.009375,1.1097e-05
1.5583e-15,-1.4457e-15,-5.3283e-33,1.8582e-23,-6.4177e-24,0,0,0,0,2.0476e-12,-7.2364e-13,0,-4.4111e-13,-4.4895e-31,-1.9446e-29,1.7886e-12,1.5729e-15,-1.2272e-15,-8.4961e-33,1.6445e-23,-9.6479e-24,0,4.7434,0.4202,1.5491,-0.68813,-7.0034e-19,-3.0336e-17,4.1854,2.1979,1,0.00038,0.00038,0.009375,1.1097e-05
1.5784e-15,-1.4676e-15,-5.3487e-33,1.8862e-23,-6.4644e-24,0,0,0,0,2.0457e-12,-7.2383e-13,0,-4.392e-13,-4.506e-31,-1.9426e-29,1.787e-12,1.5928e-15,-1.2516e-15,-8.4801e-33,1.675e-23,-9.6575e-24,0,4.7377,0.41736,1.5465,-0.68515,-7.0291e-19,-3.0305e-17,4.1816,2.1959,1,0.00039,0.00039,0.009375,1.1097e-05
1.5984e-15,-1.4894e-15,-5.3692e-33,1.9143e-23,-6.5112e-24,0,0,0,0,2.0437e-12,-7.2402e-13,0,-4.3729e-13,-4.5225e-31,-1.9406e-29,1.7853e-12,1.6127e-15,-1.276e-15,-8.4642e-33,1.7055e-23,-9.6671e-24,0,4.7321,0.41451,1.544,-0.68217,-7.0548e-19,-3.0274e-17,4.1777,2.1939,1,0.0004,0.0004,0.009375,1.1097e-05
1.6185e-15,-1.5113e-15,-5.3896e-33,1.9423e-23,-6.5579e-24,0,0,0,0,2.0417e-12,-7.2422e-13,0,-4.3538e-13,-4.539e-31,-1.9386e-29,1.7837e-12,1.6326e-15,-1.3003e-15,-8.4482e-33,1.736e-23,-9.6767e-24,0,4.7265,0.41167,1.5414,-0.67919,-7.0806e-19,-3.0243e-17,4.1738,2.192,1,0.00041,0.00041,0.009375,1.1097e-05
1.6386e-15,-1.5331e-15,-5.41e-33,1.9703e-23,-6.6047e-24,0,0,0,0,2.0397e-12,-7.2441e-13,0,-4.3346e-13,-4.5555e-31,-1.9367e-29,1.782e-12,1.6525e-15,-1.3247e-15,-8.4322e-33,1.7665e-23,-9.6863e-24,0,4.7208,0.40882,1.5389,-0.6762,-7.1063e-19,-3.0212e-17,4.1699,2.19,1,0.00042,0.00042,0.009375,1.1097e-05
1.6586e-15,-1.555e-15,-5.4305e-33,1.9984e-23,-6.6514e-24,0,0,0,0,2.0377e-12,-7.246e-13,0,-4.3155e-13,-4.5719e-31,-1.9347e-29,1.7804e-12,1.6724e-15,-1.3491e-15,-8.4162e-33,1.797e-23,-9.696e-24,0,4.7152,0.40598,1.5364,-0.67322,-7.132e-19,-3.0181e-17,4.1661,2.188,1,0.00043,0.00043,0.009375,1.1097e-05
1.6787e-15,-1.5768e-15,-5.4509e-33,2.0264e-23,-6.6982e-24,0,0,0,0,2.0357e-12,-7.248e-13,0,-4.2964e-13,-4.5884e-31,-1.9327e-29,1.7787e-12,1.6923e-15,-1.3734e-15,-8.4003e-33,1.8275e-23,-9.7056e-24,0,4.7096,0.40313,1.5338,-0.67024,-7.1577e-19,-3.015e-17,4.1622,2.1861,1,0.00044,0.00044,0.009375,1.1097e-05
1.6988e-15,-1.5987e-15,-5.4714e-33,2.0544e-23,-6.7449e-24,0,0,0,0,2.0338e-12,-7.2499e-13,0,-4.2773e-13,-4.6049e-31,-1.9307e-29,1.7771e-12,1.7123e-15,-1.3978e-15,-8.3843e-33,1.858e-23,-9.7152e-24,0,4.7039,0.40029,1.5313,-0.66726,-7.1834e-19,-3.0119e-17,4.1583,2.1841,1,0.00045,0.00045,0.009375,1.1097e-05
1.7188e-15,-1.6205e-15,-5.4918e-33,2.0825e-23,-6.7917e-24,0,0,0,0,2.0318e-12,-7.2518e-13,0,-4.2582e-13,-4.6214e-31,-1.9287e-29,1.7754e-12,1.7322e-15,-1.4222e-15,-8.3683e-33,1.8885e-23,-9.7248e-24,0,4.6983,0.39744,1.5287,-0.66428,-7.2092e-19,-3.0088e-17,4.1545,2.1821,1,0.00046,0.00046,0.009375,1.1097e-05
1.7389e-15,-1.6424e-15,-5.5123e-33,2.1105e-23,-6.8385e-24,0,0,0,0,2.0298e-12,-7.2538e-13,0,-4.2391e-13,-4.6379e-31,-1.9267e-29,1.7738e-12,1.7521e-15,-1.4465e-15,-8.3524e-33,1.919e-23,-9.7345e-24,0,4.6927,0.3946,1.5262,-0.6613,-7.2349e-19,-3.0057e-17,4.1506,2.1802,1,0.00047,0.00047,0.009375,1.1097e-05
1.759e-15,-1.6642e-15,-5.5327e-33,2.1386e-23,-6.8852e-24,0,0,0,0,2.0278e-12,-7.2557e-13,0,-4.22e-13,-4.6544e-31,-1.9247e-29,1.7721e-12,1.772e-15,-1.4709e-15,-8.3364e-33,1.9495e-23,-9.7441e-24,0,4.687,0.39175,1.5236,-0.65832,-7.2606e-19,-3.0026e-17,4.1467,2.1782,1,0.00048,0.00048,0.009375,1.1097e-05
1.7791e-15,-1.6861e-15,-5.5531e-33,2.1666e-23,-6.932e-24,0,0,0,0,2.0258e-12,-7.2576e-13,0,-4.2009e-13,-4.6709e-31,-1.9227e-29,1.7704e-12,1.7919e-15,-1.4953e-15,-8.3204e-33,1.98e-23,-9.7537e-24,0,4.6814,0.38891,1.5211,-0.65533,-7.2863e-19,-2.9995e-17,4.1428,2.1762,1,0.00049,0.00049,0.009375,1.1097e-05
1.7991e-15,-1.708e-15,-5.5736e-33,2.1946e-23,-6.9787e-24,0,0,0,0,2.0239e-12,-7.2596e-13,0,-4.1817e-13,-4.6874e-31,-1.9208e-29,1.7688e-12,1.8118e-15,-1.5196e-15,-8.3045e-33,2.0104e-23,-9.7633e-24,0,4.6758,0.38606,1.5186,-0.65235,-7.3121e-19,-2.9964e-17,4.139,2.1743,1,0.0005,0.0005,0.009375,1.1097e-05
1.8192e-15,-1.7298e-15,-5.594e-33,2.2227e-23,-7.0255e-24,0,0,0,0,2.0219e-12,-7.2615e-13,0,-4.1626e-13,-4.7038e-31,-1.9188e-29,1.7671e-12,1.8317e-15,-1.544e-15,-8.2885e-33,2.0409e-23,-9.773e-24,0,4.6702,0.38322,1.516,-0.64937,-7.3378e-19,-2.9933e-17,4.1351,2.1723,1,0.00051,0.00051,0.009375,1.1097e-05
1.8393e-15,-1.7517e-15,-5.6145e-33,2.2507e-23,-7.0722e-24,0,0,0,0,2.0199e-12,-7.2634e-13,0,-4.1435e-13,-4.7203e-31,-1.9168e-29,1.7655e-12,1.8516e-15,-1.5684e-15,-8.2725e-33,2.0714e-23,-9.7826e-24,0,4.6645,0.38037,1.5135,-0.64639,-7.3635e-19,-2.9902e-17,4.1312,2.1703,1,0.00052,0.00052,0.009375,1.1097e-05
1.8593e-15,-1.7735e-15,-5.6349e-33,2.2787e-23,-7.119e-24,0,0,0,0,2.0179e-12,-7.2654e-13,0,-4.1244e-13,-4.7368e-31,-1.9148e-29,1.7638e-12,1.8715e-15,-1.5927e-15,-8.2565e-33,2.1019e-23,-9.7922e-24,0,4.6589,0.37753,1.5109,-0.64341,-7.3892e-19,-2.9871e-17,4.1274,2.1684,1,0.00053,0.00053,0.009375,1.1097e-05
1.8794e-15,-1.7954e-15,-5.6553e-33,2.3068e-23,-7.1657e-24,0,0,0,0,2.0159e-12,-7.2673e-13,0,-4.1053e-13,-4.7533e-31,-1.9128e-29,1.7622e-12,1.8914e-15,-1.6171e-15,-8.2406e-33,2.1324e-23,-9.8018e-24,0,4.6533,0.37468,1.5084,-0.64043,-7.4149e-19,-2.984e-17,4.1235,2.1664,1,0.00054,0.00054,0.009375,1.1097e-05
1.8995e-15,-1.8172e-15,-5.6758e-33,2.3348e-23,-7.2125e-24,0,0,0,0,2.014e-12,-7.2692e-13,0,-4.0862e-13,-4.7698e-31,-1.9108e-29,1.7605e-12,1.9113e-15,-1.6415e-15,-8.2246e-33,2.1629e-23,-9.8115e-24,0,4.6476,0.37184,1.5058,-0.63744,-7.4407e-19,-2.9809e-17,4.1196,2.1644,1,0.00055,0.00055,0.009375,1.1097e-05
1.9196e-15,-1.8391e-15,-5.6962e-33,2.3628e-23,-7.2592e-24,0,0,0,0,2.012e-12,-7.2712e-13,0,-4.0671e-13,-4.7863e-31,-1.9088e-29,1.7589e-12,1.9312e-15,-1.6658e-15,-8.2086e-33,2.1934e-23,-9.8211e-24,0,4.642,0.36899,1.5033,-0.63446,-7.4664e-19,-2.9778e-17,4.1158,2.1625,1,0.00056,0.00056,0.009375,1.1097e-05
1.9396e-15,-1.8609e-15,-5.7167e-33,2.3909e-23,-7.306e-24,0,0,0,0,2.01e-12,-7.2731e-13,0,-4.048e-13,-4.8028e-31,-1.9068e-29,1.7572e-12,1.9511e-15,-1.6902e-15,-8.1927e-33,2.2239e-23,-9.8307e-24,0,4.6364,0.36615,1.5008,-0.63148,-7.4921e-19,-2.9747e-17,4.1119,2.1605,1,0.00057,0.00057,0.009375,1.1097e-05
1.9597e-15,-1.8828e-15,-5.7371e-33,2.4189e-23,-7.3527e-24,0,0,0,0,2.008e-12,-7.275e-13,0,-4.0288e-13,-4.8193e-31,-1.9049e-29,1.7556e-12,1.971e-15,-1.7146e-15,-8.1767e-33,2.2544e-23,-9.8403e-24,0,4.6307,0.3633,1.4982,-0.6285,-7.5178e-19,-2.9716e-17,4.108,2.1585,1,0.00058,0.00058,0.009375,1.1097e-05
1.9798e-15,-1.9047e-15,-5.7576e-33,2.4469e-23,-7.3995e-24,0,0,0,0,2.006e-12,-7.277e-13,0,-4.0097e-13,-4.8357e-31,-1.9029e-29,1.7539e-12,1.9909e-15,-1.7389e-15,-8.1607e-33,2.2849e-23,-9.85e-24,0,4.6251,0.36046,1.4957,-0.62552,-7.5436e-19,-2.9685e-17,4.1041,2.1566,1,0.00059,0.00059,0.009375,1.1097e-05
1.9998e-15,-1.9265e-15,-5.778e-33,2.475e-23,-7.4462e-24,0,0,0,0,2.0041e-12,-7.2789e-13,0,-3.9906e-13,-4.8522e-31,-1.9009e-29,1.7523e-12,2.0108e-15,-1.7633e-15,-8.1448e-33,2.3154e-23,-9.8596e-24,0,4.6195,0.35761,1.4931,-0.62254,-7.5693e-19,-2.9654e-17,4.1003,2.1546,1,0.0006,0.0006,0.009375,1.1097e-05
