"D:0","D:1","D:2","DD:0","DD:1","DD:2","U:0","U:1","U:2","epsilon:0","epsilon:1","epsilon:2","epsilon:3","epsilon:4","epsilon:5","epsilonEq","pointD:0","pointD:1","pointD:2","pointDD:0","pointDD:1","pointDD:2","sigma:0","sigma:1","sigma:2","sigma:3","sigma:4","sigma:5","sigmaEq","sigmaHyd","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.774e-16,-2.2972e-16,0,2.9979e-24,0,0,0,0,0,1.8651e-12,-5.6863e-13,0,-6.746e-13,-4.1555e-30,-9.9572e-30,1.6817e-12,1.774e-16,-2.2972e-16,0,2.9979e-24,0,0,4.4263,0.62977,1.5168,-1.0524,-6.4825e-18,-1.5533e-17,3.9351,2.0236,1,0.0001,0.0001,0.00875,1.1097e-05
1.9514e-16,-2.5269e-16,0,3.2977e-24,0,0,0,0,0,1.8634e-12,-5.6882e-13,0,-6.7351e-13,-4.1296e-30,-9.958e-30,1.6804e-12,1.9514e-16,-2.5269e-16,0,3.2977e-24,0,0,4.4216,0.6273,1.5147,-1.0507,-6.4422e-18,-1.5534e-17,3.932,2.022,1,0.00011,0.00011,0.00875,1.1097e-05
2.1288e-16,-2.7567e-16,0,3.5975e-24,0,0,0,0,0,1.8618e-12,-5.6902e-13,0,-6.7243e-13,-4.1038e-30,-9.9588e-30,1.6791e-12,2.1288e-16,-2.7567e-16,0,3.5975e-24,0,0,4.4168,0.62483,1.5125,-1.049,-6.4019e-18,-1.5536e-17,3.929,2.0203,1,0.00012,0.00012,0.00875,1.1097e-05
2.3062e-16,-2.9864e-16,0,3.8973e-24,0,0,0,0,0,1.8601e-12,-5.6922e-13,0,-6.7134e-13,-4.078e-30,-9.9596e-30,1.6778e-12,2.3062e-16,-2.9864e-16,0,3.8973e-24,0,0,4.4121,0.62236,1.5103,-1.0473,-6.3616e-18,-1.5537e-17,3.926,2.0186,1,0.00013,0.00013,0.00875,1.1097e-05
2.4836e-16,-3.2161e-16,0,4.1971e-24,0,0,0,0,0,1.8584e-12,-5.6941e-13,0,-6.7025e-13,-4.0521e-30,-9.9605e-30,1.6765e-12,2.4836e-16,-3.2161e-16,0,4.1971e-24,0,0,4.4073,0.61988,1.5082,-1.0456,-6.3213e-18,-1.5538e-17,3.9229,2.0169,1,0.00014,0.00014,0.00875,1.1097e-05
2.661e-16,-3.4458e-16,-0,4.4969e-24,-1.4828e-38,0,0,0,0,1.8568e-12,-5.6961e-13,0,-6.6917e-13,-4.0263e-30,-9.9613e-30,1.6752e-12,2.661e-16,-3.4458e-16,-0,4.4969e-24,-2.6164e-38,0,4.4026,0.61741,1.506,-1.0439,-6.281e-18,-1.554e-17,3.9199,2.0153,1,0.00015,0.00015,0.00875,1.1097e-05
2.8384e-16,-3.6755e-16,0,4.7966e-24,0,0,0,0,0,1.8551e-12,-5.698e-13,0,-6.6808e-13,-4.0005e-30,-9.9621e-30,1.6739e-12,2.8384e-16,-3.6755e-16,0,4.7966e-24,0,0,4.3978,0.61494,1.5038,-1.0422,-6.2407e-18,-1.5541e-17,3.9168,2.0136,1,0.00016,0.00016,0.00875,1.1097e-05
3.0158e-16,-3.9053e-16,0,5.0964e-24,0,0,0,0,0,1.8535e-12,-5.7e-13,0,-6.67e-13,-3.9746e-30,-9.9629e-30,1.6726e-12,3.0158e-16,-3.9053e-16,0,5.0964e-24,0,0,4.3931,0.61246,1.5017,-1.0405,-6.2004e-18,-1.5542e-17,3.9138,2.0119,1,0.00017,0.00017,0.00875,1.1097e-05
3.1932e-16,-4.135e-16,0,5.3962e-24,0,0,0,0,0,1.8518e-12,-5.702e-13,0,-6.6591e-13,-3.9488e-30,-9.9637e-30,1.6713e-12,3.1932e-16,-4.135e-16,0,5.3962e-24,0,0,4.3883,0.60999,1.4995,-1.0388,-6.1601e-18,-1.5543e-17,3.9108,2.0102,1,0.00018,0.00018,0.00875,1.1097e-05
3.3706e-16,-4.3647e-16,0,5.696e-24,0,0,0,0,0,1.8502e-12,-5.7039e-13,0,-6.6482e-13,-3.923e-30,-9.9646e-30,1.67e-12,3.3706e-16,-4.3647e-16,0,5.696e-24,0,0,4.3836,0.60752,1.4973,-1.0371,-6.1198e-18,-1.5545e-17,3.9077,2.0086,1,0.00019,0.00019,0.00875,1.1097e-05
3.548e-16,-4.5944e-16,0,5.9958e-24,0,0,0,0,0,1.8485e-12,-5.7059e-13,0,-6.6374e-13,-3.8971e-30,-9.9654e-30,1.6687e-12,3.548e-16,-4.5944e-16,0,5.9958e-24,0,0,4.3788,0.60504,1.4952,-1.0354,-6.0795e-18,-1.5546e-17,3.9047,2.0069,1,0.0002,0.0002,0.00875,1.1097e-05
3.7254e-16,-4.8242e-16,0,6.2956e-24,0,0,0,0,0,1.8469e-12,-5.7079e-13,0,-6.6265e-13,-3.8713e-30,-9.9662e-30,1.6674e-12,3.7254e-16,-4.8242e-16,0,6.2956e-24,0,0,4.3741,0.60257,1.493,-1.0337,-6.0392e-18,-1.5547e-17,3.9016,2.0052,1,0.00021,0.00021,0.00875,1.1097e-05
3.9028e-16,-5.0539e-16,0,6.5954e-24,0,0,0,0,0,1.8452e-12,-5.7098e-13,0,-6.6156e-13,-3.8455e-30,-9.967e-30,1.6661e-12,3.9028e-16,-5.0539e-16,0,6.5954e-24,0,0,4.3693,0.6001,1.4908,-1.032,-5.9989e-18,-1.5549e-17,3.8986,2.0035,1,0.00022,0.00022,0.00875,1.1097e-05
4.0802e-16,-5.2836e-16,0,6.8952e-24,0,0,0,0,0,1.8435e-12,-5.7118e-13,0,-6.6048e-13,-3.8196e-30,-9.9678e-30,1.6648e-12,4.0802e-16,-5.2836e-16,0,6.8952e-24,0,0,4.3646,0.59762,1.4887,-1.0303,-5.9586e-18,-1.555e-17,3.8955,2.0019,1,0.00023,0.00023,0.00875,1.1097e-05
4.2576e-16,-5.5133e-16,0,7.195e-24,0,0,0,0,0,1.8419e-12,-5.7138e-13,0,-6.5939e-13,-3.7938e-30,-9.9687e-30,1.6635e-12,4.2576e-16,-5.5133e-16,0,7.195e-24,0,0,4.3598,0.59515,1.4865,-1.0287,-5.9183e-18,-1.5551e-17,3.8925,2.0002,1,0.00024,0.00024,0.00875,1.1097e-05
4.435e-16,-5.743e-16,0,7.4948e-24,0,0,0,0,0,1.8402e-12,-5.7157e-13,0,-6.583e-13,-3.768e-30,-9.9695e-30,1.6622e-12,4.435e-16,-5.743e-16,0,7.4948e-24,0,0,4.3551,0.59268,1.4843,-1.027,-5.878e-18,-1.5552e-17,3.8895,1.9985,1,0.00025,0.00025,0.00875,1.1097e-05
4.6124e-16,-5.9728e-16,0,7.7946e-24,0,0,0,0,0,1.8386e-12,-5.7177e-13,0,-6.5722e-13,-3.7421e-30,-9.9703e-30,1.6609e-12,4.6124e-16,-5.9728e-16,0,7.7946e-24,0,0,4.3503,0.59021,1.4822,-1.0253,-5.8377e-18,-1.5554e-17,3.8864,1.9968,1,0.00026,0.00026,0.00875,1.1097e-05
4.7898e-16,-6.2025e-16,0,8.0943e-24,0,0,0,0,0,1.8369e-12,-5.7197e-13,0,-6.5613e-13,-3.7163e-30,-9.9711e-30,1.6596e-12,4.7898e-16,-6.2025e-16,0,8.0943e-24,0,0,4.3456,0.58773,1.48,-1.0236,-5.7974e-18,-1.5555e-17,3.8834,1.9952,1,0.00027,0.00027,0.00875,1.1097e-05
4.9672e-16,-6.4322e-16,0,8.3941e-24,0,0,0,0,0,1.8353e-12,-5.7216e-13,0,-6.5505e-13,-3.6905e-30,-9.972e-30,1.6583e-12,4.9672e-16,-6.4322e-16,0,8.3941e-24,0,0,4.3408,0.58526,1.4778,-1.0219,-5.7571e-18,-1.5556e-17,3.8803,1.9935,1,0.00028,0.00028,0.00875,1.1097e-05
5.1446e-16,-6.6619e-16,0,8.6939e-24,0,0,0,0,0,1.8336e-12,-5.7236e-13,0,-6.5396e-13,-3.6647e-30,-9.9728e-30,1.657e-12,5.1446e-16,-6.6619e-16,0,8.6939e-24,0,0,4.3361,0.58279,1.4757,-1.0202,-5.7168e-18,-1.5558e-17,3.8773,1.9918,1,0.00029,0.00029,0.00875,1.1097e-05
5.322e-16,-6.8917e-16,0,8.9937e-24,0,0,0,0,0,1.832e-12,-5.7255e-13,0,-6.5287e-13,-3.6388e-30,-9.9736e-30,1.6557e-12,5.322e-16,-6.8916e-16,0,8.9937e-24,0,0,4.3313,0.58031,1.4735,-1.0185,-5.6765e-18,-1.5559e-17,3.8743,1.9902,1,0.0003,0.0003,0.00875,1.1097e-05
5.4994e-16,-7.1214e-16,0,9.2935e-24,0,0,0,0,0,1.8303e-12,-5.7275e-13,0,-6.5179e-13,-3.613e-30,-9.9744e-30,1.6544e-12,5.4994e-16,-7.1214e-16,0,9.2935e-24,0,0,4.3266,0.57784,1.4713,-1.0168,-5.6362e-18,-1.556e-17,3.8712,1.9885,1,0.00031,0.00031,0.00875,1.1097e-05
5.6768e-16,-7.3511e-16,0,9.5933e-24,0,0,0,0,0,1.8286e-12,-5.7295e-13,0,-6.507e-13,-3.5872e-30,-9.9752e-30,1.6531e-12,5.6768e-16,-7.3511e-16,0,9.5933e-24,0,0,4.3218,0.57537,1.4692,-1.0151,-5.5959e-18,-1.5561e-17,3.8682,1.9868,1,0.00032,0.00032,0.00875,1.1097e-05
5.8542e-16,-7.5808e-16,0,9.8931e-24,0,0,0,0,0,1.827e-12,-5.7314e-13,0,-6.4961e-13,-3.5613e-30,-9.9761e-30,1.6518e-12,5.8542e-16,-7.5808e-16,0,9.8931e-24,0,0,4.3171,0.57289,1.467,-1.0134,-5.5556e-18,-1.5563e-17,3.8651,1.9851,1,0.00033,0.00033,0.00875,1.1097e-05
6.0316e-16,-7.8105e-16,0,1.0193e-23,0,0,0,0,0,1.8253e-12,-5.7334e-13,0,-6.4853e-13,-3.5355e-30,-9.9769e-30,1.6505e-12,6.0316e-16,-7.8105e-16,0,1.0193e-23,0,0,4.3124,0.57042,1.4648,-1.0117,-5.5153e-18,-1.5564e-17,3.8621,1.9835,1,0.00034,0.00034,0.00875,1.1097e-05
6.209e-16,-8.0403e-16,-0,1.0493e-23,-1.7423e-38,0,0,0,0,1.8237e-12,-5.7354e-13,0,-6.4744e-13,-3.5097e-30,-9.9777e-30,1.6492e-12,6.209e-16,-8.0403e-16,-0,1.0493e-23,-2.6698e-38,0,4.3076,0.56795,1.4627,-1.01,-5.475e-18,-1.5565e-17,3.859,1.9818,1,0.00035,0.00035,0.00875,1.1097e-05
6.3864e-16,-8.27e-16,0,1.0792e-23,0,0,0,0,0,1.822e-12,-5.7373e-13,0,-6.4635e-13,-3.4838e-30,-9.9785e-30,1.6479e-12,6.3864e-16,-8.27e-16,0,1.0792e-23,0,0,4.3029,0.56548,1.4605,-1.0083,-5.4347e-18,-1.5567e-17,3.856,1.9801,1,0.00036,0.00036,0.00875,1.1097e-05
6.5638e-16,-8.4997e-16,0,1.1092e-23,0,0,0,0,0,1.8204e-12,-5.7393e-13,0,-6.4527e-13,-3.458e-30,-9.9793e-30,1.6466e-12,6.5638e-16,-8.4997e-16,0,1.1092e-23,0,0,4.2981,0.563,1.4583,-1.0066,-5.3944e-18,-1.5568e-17,3.853,1.9784,1,0.00037,0.00037,0.00875,1.1097e-05
6.7412e-16,-8.7294e-16,-0,1.1392e-23,-1.7813e-38,0,0,0,0,1.8187e-12,-5.7413e-13,0,-6.4418e-13,-3.4322e-30,-9.9802e-30,1.6453e-12,6.7412e-16,-8.7294e-16,-0,1.1392e-23,-2.6778e-38,0,4.2934,0.56053,1.4562,-1.0049,-5.3541e-18,-1.5569e-17,3.8499,1.9768,1,0.00038,0.00038,0.00875,1.1097e-05
6.9186e-16,-8.9592e-16,0,1.1692e-23,0,0,0,0,0,1.8171e-12,-5.7432e-13,0,-6.431e-13,-3.4063e-30,-9.981e-30,1.644e-12,6.9186e-16,-8.9591e-16,0,1.1692e-23,0,0,4.2886,0.55806,1.454,-1.0032,-5.3138e-18,-1.557e-17,3.8469,1.9751,1,0.00039,0.00039,0.00875,1.1097e-05
7.096e-16,-9.1889e-16,0,1.1992e-23,0,0,0,0,0,1.8154e-12,-5.7452e-13,0,-6.4201e-13,-3.3805e-30,-9.9818e-30,1.6427e-12,7.096e-16,-9.1889e-16,0,1.1992e-23,0,0,4.2839,0.55558,1.4518,-1.0015,-5.2735e-18,-1.5572e-17,3.8438,1.9734,1,0.0004,0.0004,0.00875,1.1097e-05
7.2734e-16,-9.4186e-16,0,1.2291e-23,0,0,0,0,0,1.8137e-12,-5.7472e-13,0,-6.4092e-13,-3.3547e-30,-9.9826e-30,1.6414e-12,7.2734e-16,-9.4186e-16,0,1.2291e-23,0,0,4.2791,0.55311,1.4497,-0.99984,-5.2332e-18,-1.5573e-17,3.8408,1.9717,1,0.00041,0.00041,0.00875,1.1097e-05
7.4508e-16,-9.6483e-16,0,1.2591e-23,0,0,0,0,0,1.8121e-12,-5.7491e-13,0,-6.3984e-13,-3.3288e-30,-9.9835e-30,1.6401e-12,7.4508e-16,-9.6483e-16,0,1.2591e-23,0,0,4.2744,0.55064,1.4475,-0.99815,-5.1929e-18,-1.5574e-17,3.8377,1.9701,1,0.00042,0.00042,0.00875,1.1097e-05
7.6282e-16,-9.878e-16,0,1.2891e-23,0,0,0,0,0,1.8104e-12,-5.7511e-13,0,-6.3875e-13,-3.303e-30,-9.9843e-30,1.6388e-12,7.6282e-16,-9.878e-16,0,1.2891e-23,0,0,4.2696,0.54816,1.4453,-0.99645,-5.1527e-18,-1.5575e-17,3.8347,1.9684,1,0.00043,0.00043,0.00875,1.1097e-05
7.8056e-16,-1.0108e-15,0,1.3191e-23,0,0,0,0,0,1.8088e-12,-5.753e-13,0,-6.3766e-13,-3.2772e-30,-9.9851e-30,1.6375e-12,7.8056e-16,-1.0108e-15,0,1.3191e-23,0,0,4.2649,0.54569,1.4432,-0.99476,-5.1124e-18,-1.5577e-17,3.8317,1.9667,1,0.00044,0.00044,0.00875,1.1097e-05
7.983e-16,-1.0337e-15,-0,1.3491e-23,-1.8721e-38,0,0,0,0,1.8071e-12,-5.755e-13,0,-6.3658e-13,-3.2513e-30,-9.9859e-30,1.6362e-12,7.983e-16,-1.0337e-15,-0,1.3491e-23,-2.6965e-38,0,4.2601,0.54322,1.441,-0.99306,-5.0721e-18,-1.5578e-17,3.8286,1.965,1,0.00045,0.00045,0.00875,1.1097e-05
8.1604e-16,-1.0567e-15,0,1.379e-23,0,0,0,0,0,1.8055e-12,-5.757e-13,0,-6.3549e-13,-3.2255e-30,-9.9867e-30,1.6349e-12,8.1604e-16,-1.0567e-15,0,1.379e-23,0,0,4.2554,0.54074,1.4388,-0.99137,-5.0318e-18,-1.5579e-17,3.8256,1.9634,1,0.00046,0.00046,0.00875,1.1097e-05
8.3378e-16,-1.0797e-15,0,1.409e-23,0,0,0,0,0,1.8038e-12,-5.7589e-13,0,-6.344e-13,-3.1997e-30,-9.9876e-30,1.6336e-12,8.3378e-16,-1.0797e-15,0,1.409e-23,0,0,4.2506,0.53827,1.4367,-0.98967,-4.9915e-18,-1.5581e-17,3.8225,1.9617,1,0.00047,0.00047,0.00875,1.1097e-05
8.5152e-16,-1.1027e-15,0,1.439e-23,0,0,0,0,0,1.8022e-12,-5.7609e-13,0,-6.3332e-13,-3.1738e-30,-9.9884e-30,1.6323e-12,8.5152e-16,-1.1027e-15,0,1.439e-23,0,0,4.2459,0.5358,1.4345,-0.98798,-4.9512e-18,-1.5582e-17,3.8195,1.96,1,0.00048,0.00048,0.00875,1.1097e-05
8.6926e-16,-1.1256e-15,0,1.469e-23,0,0,0,0,0,1.8005e-12,-5.7629e-13,0,-6.3223e-13,-3.148e-30,-9.9892e-30,1.631e-12,8.6926e-16,-1.1256e-15,0,1.469e-23,0,0,4.2411,0.53333,1.4323,-0.98628,-4.9109e-18,-1.5583e-17,3.8165,1.9583,1,0.00049,0.00049,0.00875,1.1097e-05
8.87e-16,-1.1486e-15,0,1.499e-23,0,0,0,0,0,1.7988e-12,-5.7648e-13,0,-6.3115e-13,-3.1222e-30,-9.99e-30,1.6297e-12,8.87e-16,-1.1486e-15,0,1.499e-23,0,0,4.2364,0.53085,1.4302,-0.98459,-4.8706e-18,-1.5584e-17,3.8134,1.9567,1,0.0005,0.0005,0.00875,1.1097e-05
9.0474e-16,-1.1716e-15,0,1.5289e-23,0,0,0,0,0,1.7972e-12,-5.7668e-13,0,-6.3006e-13,-3.0963e-30,-9.9909e-30,1.6284e-12,9.0474e-16,-1.1716e-15,0,1.5289e-23,0,0,4.2316,0.52838,1.428,-0.98289,-4.8303e-18,-1.5586e-17,3.8104,1.955,1,0.00051,0.00051,0.00875,1.1097e-05
9.2248e-16,-1.1946e-15,0,1.5589e-23,1.9629e-38,0,0,0,0,1.7955e-12,-5.7688e-13,0,-6.2897e-13,-3.0705e-30,-9.9917e-30,1.6271e-12,9.2248e-16,-1.1946e-15,0,1.5589e-23,2.7152e-38,0,4.2269,0.52591,1.4258,-0.9812,-4.79e-18,-1.5587e-17,3.8073,1.9533,1,0.00052,0.00052,0.00875,1.1097e-05
9.4021e-16,-1.2175e-15,0,1.5889e-23,0,0,0,0,0,1.7939e-12,-5.7707e-13,0,-6.2789e-13,-3.0447e-30,-9.9925e-30,1.6258e-12,9.4022e-16,-1.2175e-15,0,1.5889e-23,0,0,4.2221,0.52343,1.4237,-0.9795,-4.7497e-18,-1.5588e-17,3.8043,1.9516,1,0.00053,0.00053,0.00875,1.1097e-05
9.5795e-16,-1.2405e-15,0,1.6189e-23,0,0,0,0,0,1.7922e-12,-5.7727e-13,0,-6.268e-13,-3.0189e-30,-9.9933e-30,1.6245e-12,9.5796e-16,-1.2405e-15,0,1.6189e-23,0,0,4.2174,0.52096,1.4215,-0.97781,-4.7094e-18,-1.559e-17,3.8012,1.95,1,0.00054,0.00054,0.00875,1.1097e-05
9.7569e-16,-1.2635e-15,0,1.6488e-23,0,0,0,0,0,1.7906e-12,-5.7746e-13,0,-6.2571e-13,-2.993e-30,-9.9941e-30,1.6232e-12,9.757e-16,-1.2635e-15,0,1.6488e-23,0,0,4.2126,0.51849,1.4193,-0.97611,-4.6691e-18,-1.5591e-17,3.7982,1.9483,1,0.00055,0.00055,0.00875,1.1097e-05
9.9343e-16,-1.2864e-15,0,1.6788e-23,0,0,0,0,0,1.7889e-12,-5.7766e-13,0,-6.2463e-13,-2.9672e-30,-9.995e-30,1.6219e-12,9.9344e-16,-1.2864e-15,0,1.6788e-23,0,0,4.2079,0.51601,1.4172,-0.97442,-4.6288e-18,-1.5592e-17,3.7952,1.9466,1,0.00056,0.00056,0.00875,1.1097e-05
1.0112e-15,-1.3094e-15,0,1.7088e-23,0,0,0,0,0,1.7873e-12,-5.7786e-13,0,-6.2354e-13,-2.9414e-30,-9.9958e-30,1.6206e-12,1.0112e-15,-1.3094e-15,0,1.7088e-23,0,0,4.2031,0.51354,1.415,-0.97272,-4.5885e-18,-1.5593e-17,3.7921,1.9449,1,0.00057,0.00057,0.00875,1.1097e-05
1.0289e-15,-1.3324e-15,-0,1.7388e-23,-2.0408e-38,0,0,0,0,1.7856e-12,-5.7805e-13,0,-6.2245e-13,-2.9155e-30,-9.9966e-30,1.6193e-12,1.0289e-15,-1.3324e-15,-0,1.7388e-23,-2.7312e-38,0,4.1984,0.51107,1.4128,-0.97103,-4.5482e-18,-1.5595e-17,3.7891,1.9433,1,0.00058,0.00058,0.00875,1.1097e-05
1.0467e-15,-1.3554e-15,0,1.7688e-23,0,0,0,0,0,1.7839e-12,-5.7825e-13,0,-6.2137e-13,-2.8897e-30,-9.9974e-30,1.618e-12,1.0467e-15,-1.3554e-15,0,1.7688e-23,0,0,4.1936,0.5086,1.4107,-0.96933,-4.5079e-18,-1.5596e-17,3.786,1.9416,1,0.00059,0.00059,0.00875,1.1097e-05
1.0644e-15,-1.3783e-15,0,1.7987e-23,0,0,0,0,0,1.7823e-12,-5.7845e-13,0,-6.2028e-13,-2.8639e-30,-9.9982e-30,1.6167e-12,1.0644e-15,-1.3783e-15,0,1.7987e-23,0,0,4.1889,0.50612,1.4085,-0.96764,-4.4676e-18,-1.5597e-17,3.783,1.9399,1,0.0006,0.0006,0.00875,1.1097e-05
1.0821e-15,-1.4013e-15,0,1.8287e-23,0,0,0,0,0,1.7806e-12,-5.7864e-13,0,-6.192e-13,-2.838e-30,-9.9991e-30,1.6154e-12,1.0821e-15,-1.4013e-15,0,1.8287e-23,0,0,4.1841,0.50365,1.4063,-0.96594,-4.4273e-18,-1.5599e-17,3.78,1.9382,1,0.00061,0.00061,0.00875,1.1097e-05
1.0999e-15,-1.4243e-15,0,1.8587e-23,0,0,0,0,0,1.779e-12,-5.7884e-13,0,-6.1811e-13,-2.8122e-30,-9.9999e-30,1.6141e-12,1.0999e-15,-1.4243e-15,0,1.8587e-23,0,0,4.1794,0.50118,1.4042,-0.96425,-4.387e-18,-1.56e-17,3.7769,1.9366,1,0.00062,0.00062,0.00875,1.1097e-05
1.1176e-15,-1.4472e-15,0,1.8887e-23,0,0,0,0,0,1.7773e-12,-5.7904e-13,0,-6.1702e-13,-2.7864e-30,-1.0001e-29,1.6128e-12,1.1176e-15,-1.4472e-15,0,1.8887e-23,0,0,4.1746,0.4987,1.402,-0.96256,-4.3467e-18,-1.5601e-17,3.7739,1.9349,1,0.00063,0.00063,0.00875,1.1097e-05
1.1354e-15,-1.4702e-15,0,1.9187e-23,0,0,0,0,0,1.7757e-12,-5.7923e-13,0,-6.1594e-13,-2.7605e-30,-1.0002e-29,1.6115e-12,1.1354e-15,-1.4702e-15,0,1.9187e-23,0,0,4.1699,0.49623,1.3998,-0.96086,-4.3064e-18,-1.5602e-17,3.7708,1.9332,1,0.00064,0.00064,0.00875,1.1097e-05
1.1531e-15,-1.4932e-15,0,1.9486e-23,0,0,0,0,0,1.774e-12,-5.7943e-13,0,-6.1485e-13,-2.7347e-30,-1.0002e-29,1.6102e-12,1.1531e-15,-1.4932e-15,0,1.9486e-23,0,0,4.1651,0.49376,1.3977,-0.95917,-4.2661e-18,-1.5604e-17,3.7678,1.9315,1,0.00065,0.00065,0.00875,1.1097e-05
1.1708e-15,-1.5162e-15,0,1.9786e-23,0,0,0,0,0,1.7724e-12,-5.7963e-13,0,-6.1376e-13,-2.7089e-30,-1.0003e-29,1.6089e-12,1.1708e-15,-1.5162e-15,0,1.9786e-23,0,0,4.1604,0.49128,1.3955,-0.95747,-4.2258e-18,-1.5605e-17,3.7647,1.9299,1,0.00066,0.00066,0.00875,1.1097e-05
1.1886e-15,-1.5391e-15,0,2.0086e-23,0,0,0,0,0,1.7707e-12,-5.7982e-13,0,-6.1268e-13,-2.683e-30,-1.0004e-29,1.6076e-12,1.1886e-15,-1.5391e-15,0,2.0086e-23,0,0,4.1556,0.48881,1.3933,-0.95578,-4.1855e-18,-1.5606e-17,3.7617,1.9282,1,0.00067,0.00067,0.00875,1.1097e-05
1.2063e-15,-1.5621e-15,0,2.0386e-23,0,0,0,0,0,1.769e-12,-5.8002e-13,0,-6.1159e-13,-2.6572e-30,-1.0005e-29,1.6063e-12,1.2063e-15,-1.5621e-15,0,2.0386e-23,0,0,4.1509,0.48634,1.3912,-0.95408,-4.1452e-18,-1.5608e-17,3.7587,1.9265,1,0.00068,0.00068,0.00875,1.1097e-05
