"D:0","D:1","D:2","DD:0","DD:1","DD:2","U:0","U:1","U:2","epsilon:0","epsilon:1","epsilon:2","epsilon:3","epsilon:4","epsilon:5","epsilonEq","pointD:0","pointD:1","pointD:2","pointDD:0","pointDD:1","pointDD:2","sigma:0","sigma:1","sigma:2","sigma:3","sigma:4","sigma:5","sigmaEq","sigmaHyd","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,0,0,0,0,0,0,-1.8816e-12,5.6666e-13,0,-6.8546e-13,-3.5631e-29,-2.0221e-29,1.6947e-12,-6.7781e-32,-7.3384e-32,0,-1.9722e-31,0,0,-4.4738,-0.65451,-1.5385,-1.0693,-5.5584e-17,-3.1545e-17,3.9655,-2.0404,1,0,0,0.00125,0
-1.774e-17,-2.2972e-17,0,-2.9165e-25,0,0,0,0,0,-1.88e-12,5.6686e-13,0,-6.8438e-13,-3.5418e-29,-2.0024e-29,1.6934e-12,-1.774e-17,-2.2972e-17,0,-2.9166e-25,0,0,-4.4691,-0.65203,-1.5363,-1.0676,-5.5252e-17,-3.1237e-17,3.9625,-2.0387,1,1e-05,1e-05,0.00125,0
-3.548e-17,-4.5944e-17,0,-5.8331e-25,0,0,0,0,0,-1.8783e-12,5.6705e-13,0,-6.8329e-13,-3.5204e-29,-1.9827e-29,1.6921e-12,-3.548e-17,-4.5944e-17,0,-5.8331e-25,0,0,-4.4643,-0.64956,-1.5342,-1.0659,-5.4919e-17,-3.093e-17,3.9594,-2.037,1,2e-05,2e-05,0.00125,0
-5.322e-17,-6.8917e-17,0,-8.7496e-25,0,0,0,0,0,-1.8767e-12,5.6725e-13,0,-6.822e-13,-3.4991e-29,-1.963e-29,1.6908e-12,-5.322e-17,-6.8916e-17,0,-8.7497e-25,0,0,-4.4596,-0.64709,-1.532,-1.0642,-5.4586e-17,-3.0622e-17,3.9564,-2.0354,1,3e-05,3e-05,0.00125,0
-7.096e-17,-9.1889e-17,0,-1.1666e-24,0,0,0,0,0,-1.875e-12,5.6745e-13,0,-6.8112e-13,-3.4777e-29,-1.9433e-29,1.6895e-12,-7.096e-17,-9.1889e-17,0,-1.1666e-24,0,0,-4.4548,-0.64461,-1.5298,-1.0625,-5.4253e-17,-3.0315e-17,3.9533,-2.0337,1,4e-05,4e-05,0.00125,0
-8.87e-17,-1.1486e-16,0,-1.4583e-24,0,0,0,0,0,-1.8733e-12,5.6764e-13,0,-6.8003e-13,-3.4564e-29,-1.9235e-29,1.6882e-12,-8.87e-17,-1.1486e-16,0,-1.4583e-24,0,0,-4.4501,-0.64214,-1.5277,-1.0609,-5.392e-17,-3.0007e-17,3.9503,-2.032,1,5e-05,5e-05,0.00125,0
-1.0644e-16,-1.3783e-16,0,-1.7499e-24,0,0,0,0,0,-1.8717e-12,5.6784e-13,0,-6.7894e-13,-3.4351e-29,-1.9038e-29,1.6869e-12,-1.0644e-16,-1.3783e-16,0,-1.7499e-24,0,0,-4.4453,-0.63967,-1.5255,-1.0592,-5.3587e-17,-2.97e-17,3.9473,-2.0303,1,6e-05,6e-05,0.00125,0
-1.2418e-16,-1.6081e-16,0,-2.0416e-24,0,0,0,0,0,-1.87e-12,5.6804e-13,0,-6.7786e-13,-3.4137e-29,-1.8841e-29,1.6856e-12,-1.2418e-16,-1.6081e-16,0,-2.0416e-24,0,0,-4.4406,-0.63719,-1.5233,-1.0575,-5.3254e-17,-2.9392e-17,3.9442,-2.0287,1,7e-05,7e-05,0.00125,0
-1.4192e-16,-1.8378e-16,0,-2.3332e-24,0,0,0,0,0,-1.8684e-12,5.6823e-13,0,-6.7677e-13,-3.3924e-29,-1.8644e-29,1.6843e-12,-1.4192e-16,-1.8378e-16,0,-2.3332e-24,0,0,-4.4358,-0.63472,-1.5212,-1.0558,-5.2921e-17,-2.9084e-17,3.9412,-2.027,1,8e-05,8e-05,0.00125,0
-1.5966e-16,-2.0675e-16,0,-2.6249e-24,0,0,0,0,0,-1.8667e-12,5.6843e-13,0,-6.7569e-13,-3.3711e-29,-1.8447e-29,1.683e-12,-1.5966e-16,-2.0675e-16,0,-2.6249e-24,0,0,-4.4311,-0.63225,-1.519,-1.0541,-5.2589e-17,-2.8777e-17,3.9381,-2.0253,1,9e-05,9e-05,0.00125,0
-1.774e-16,-2.2972e-16,0,-2.9166e-24,0,0,0,0,0,-1.8651e-12,5.6863e-13,0,-6.746e-13,-3.3497e-29,-1.825e-29,1.6817e-12,-1.774e-16,-2.2972e-16,0,-2.9166e-24,0,0,-4.4263,-0.62977,-1.5168,-1.0524,-5.2256e-17,-2.8469e-17,3.9351,-2.0236,1,0.0001,0.0001,0.00125,0
-1.9514e-16,-2.5269e-16,0,-3.2082e-24,0,0,0,0,0,-1.8634e-12,5.6882e-13,0,-6.7351e-13,-3.3284e-29,-1.8052e-29,1.6804e-12,-1.9514e-16,-2.5269e-16,0,-3.2082e-24,0,0,-4.4216,-0.6273,-1.5147,-1.0507,-5.1923e-17,-2.8162e-17,3.932,-2.022,1,0.00011,0.00011,0.00125,0
-2.1288e-16,-2.7567e-16,0,-3.4999e-24,0,0,0,0,0,-1.8618e-12,5.6902e-13,0,-6.7243e-13,-3.307e-29,-1.7855e-29,1.6791e-12,-2.1288e-16,-2.7567e-16,0,-3.4999e-24,0,0,-4.4168,-0.62483,-1.5125,-1.049,-5.159e-17,-2.7854e-17,3.929,-2.0203,1,0.00012,0.00012,0.00125,0
-2.3062e-16,-2.9864e-16,0,-3.7915e-24,0,0,0,0,0,-1.8601e-12,5.6922e-13,0,-6.7134e-13,-3.2857e-29,-1.7658e-29,1.6778e-12,-2.3062e-16,-2.9864e-16,0,-3.7915e-24,0,0,-4.4121,-0.62236,-1.5103,-1.0473,-5.1257e-17,-2.7547e-17,3.926,-2.0186,1,0.00013,0.00013,0.00125,0
-2.4836e-16,-3.2161e-16,0,-4.0832e-24,0,0,0,0,0,-1.8584e-12,5.6941e-13,0,-6.7025e-13,-3.2644e-29,-1.7461e-29,1.6765e-12,-2.4836e-16,-3.2161e-16,0,-4.0832e-24,0,0,-4.4073,-0.61988,-1.5082,-1.0456,-5.0924e-17,-2.7239e-17,3.9229,-2.0169,1,0.00014,0.00014,0.00125,0
-2.661e-16,-3.4458e-16,0,-4.3748e-24,0,0,0,0,0,-1.8568e-12,5.6961e-13,0,-6.6917e-13,-3.243e-29,-1.7264e-29,1.6752e-12,-2.661e-16,-3.4458e-16,0,-4.3748e-24,0,0,-4.4026,-0.61741,-1.506,-1.0439,-5.0591e-17,-2.6932e-17,3.9199,-2.0153,1,0.00015,0.00015,0.00125,0
-2.8384e-16,-3.6755e-16,0,-4.6665e-24,0,0,0,0,0,-1.8551e-12,5.698e-13,0,-6.6808e-13,-3.2217e-29,-1.7067e-29,1.6739e-12,-2.8384e-16,-3.6755e-16,0,-4.6665e-24,0,0,-4.3978,-0.61494,-1.5038,-1.0422,-5.0259e-17,-2.6624e-17,3.9168,-2.0136,1,0.00016,0.00016,0.00125,0
-3.0158e-16,-3.9053e-16,0,-4.9581e-24,0,0,0,0,0,-1.8535e-12,5.7e-13,0,-6.6699e-13,-3.2004e-29,-1.687e-29,1.6726e-12,-3.0158e-16,-3.9053e-16,0,-4.9581e-24,0,0,-4.3931,-0.61246,-1.5017,-1.0405,-4.9926e-17,-2.6316e-17,3.9138,-2.0119,1,0.00017,0.00017,0.00125,0
-3.1932e-16,-4.135e-16,0,-5.2498e-24,0,0,0,0,0,-1.8518e-12,5.702e-13,0,-6.6591e-13,-3.179e-29,-1.6672e-29,1.6713e-12,-3.1932e-16,-4.135e-16,0,-5.2498e-24,0,0,-4.3883,-0.60999,-1.4995,-1.0388,-4.9593e-17,-2.6009e-17,3.9108,-2.0102,1,0.00018,0.00018,0.00125,0
-3.3706e-16,-4.3647e-16,0,-5.5414e-24,0,0,0,0,0,-1.8502e-12,5.7039e-13,0,-6.6482e-13,-3.1577e-29,-1.6475e-29,1.67e-12,-3.3706e-16,-4.3647e-16,0,-5.5414e-24,0,0,-4.3836,-0.60752,-1.4973,-1.0371,-4.926e-17,-2.5701e-17,3.9077,-2.0086,1,0.00019,0.00019,0.00125,0
-3.548e-16,-4.5944e-16,0,-5.8331e-24,0,0,0,0,0,-1.8485e-12,5.7059e-13,0,-6.6374e-13,-3.1363e-29,-1.6278e-29,1.6687e-12,-3.548e-16,-4.5944e-16,0,-5.8331e-24,0,0,-4.3788,-0.60504,-1.4952,-1.0354,-4.8927e-17,-2.5394e-17,3.9047,-2.0069,1,0.0002,0.0002,0.00125,0
-3.7254e-16,-4.8242e-16,0,-6.1248e-24,0,0,0,0,0,-1.8469e-12,5.7079e-13,0,-6.6265e-13,-3.115e-29,-1.6081e-29,1.6674e-12,-3.7254e-16,-4.8242e-16,0,-6.1248e-24,0,0,-4.3741,-0.60257,-1.493,-1.0337,-4.8594e-17,-2.5086e-17,3.9016,-2.0052,1,0.00021,0.00021,0.00125,0
-3.9028e-16,-5.0539e-16,0,-6.4164e-24,0,0,0,0,0,-1.8452e-12,5.7098e-13,0,-6.6156e-13,-3.0937e-29,-1.5884e-29,1.6661e-12,-3.9028e-16,-5.0539e-16,0,-6.4164e-24,0,0,-4.3693,-0.6001,-1.4908,-1.032,-4.8261e-17,-2.4779e-17,3.8986,-2.0035,1,0.00022,0.00022,0.00125,0
-4.0802e-16,-5.2836e-16,0,-6.7081e-24,0,0,0,0,0,-1.8435e-12,5.7118e-13,0,-6.6048e-13,-3.0723e-29,-1.5687e-29,1.6648e-12,-4.0802e-16,-5.2836e-16,0,-6.7081e-24,0,0,-4.3646,-0.59762,-1.4887,-1.0303,-4.7928e-17,-2.4471e-17,3.8955,-2.0019,1,0.00023,0.00023,0.00125,0
-4.2576e-16,-5.5133e-16,0,-6.9997e-24,0,0,0,0,0,-1.8419e-12,5.7138e-13,0,-6.5939e-13,-3.051e-29,-1.549e-29,1.6635e-12,-4.2576e-16,-5.5133e-16,0,-6.9997e-24,0,0,-4.3598,-0.59515,-1.4865,-1.0287,-4.7596e-17,-2.4164e-17,3.8925,-2.0002,1,0.00024,0.00024,0.00125,0
-4.435e-16,-5.743e-16,0,-7.2914e-24,0,0,0,0,0,-1.8402e-12,5.7157e-13,0,-6.583e-13,-3.0297e-29,-1.5292e-29,1.6622e-12,-4.435e-16,-5.743e-16,0,-7.2914e-24,0,0,-4.3551,-0.59268,-1.4843,-1.027,-4.7263e-17,-2.3856e-17,3.8895,-1.9985,1,0.00025,0.00025,0.00125,0
-4.6124e-16,-5.9728e-16,0,-7.583e-24,0,0,0,0,0,-1.8386e-12,5.7177e-13,0,-6.5722e-13,-3.0083e-29,-1.5095e-29,1.6609e-12,-4.6124e-16,-5.9728e-16,0,-7.583e-24,0,0,-4.3503,-0.59021,-1.4822,-1.0253,-4.693e-17,-2.3549e-17,3.8864,-1.9968,1,0.00026,0.00026,0.00125,0
-4.7898e-16,-6.2025e-16,0,-7.8747e-24,0,0,0,0,0,-1.8369e-12,5.7197e-13,0,-6.5613e-13,-2.987e-29,-1.4898e-29,1.6596e-12,-4.7898e-16,-6.2025e-16,0,-7.8747e-24,0,0,-4.3456,-0.58773,-1.48,-1.0236,-4.6597e-17,-2.3241e-17,3.8834,-1.9952,1,0.00027,0.00027,0.00125,0
-4.9672e-16,-6.4322e-16,0,-8.1663e-24,0,0,0,0,0,-1.8353e-12,5.7216e-13,0,-6.5504e-13,-2.9656e-29,-1.4701e-29,1.6583e-12,-4.9672e-16,-6.4322e-16,0,-8.1663e-24,0,0,-4.3408,-0.58526,-1.4778,-1.0219,-4.6264e-17,-2.2933e-17,3.8803,-1.9935,1,0.00028,0.00028,0.00125,0
-5.1446e-16,-6.6619e-16,0,-8.458e-24,0,0,0,0,0,-1.8336e-12,5.7236e-13,0,-6.5396e-13,-2.9443e-29,-1.4504e-29,1.657e-12,-5.1446e-16,-6.6619e-16,0,-8.458e-24,0,0,-4.3361,-0.58279,-1.4757,-1.0202,-4.5931e-17,-2.2626e-17,3.8773,-1.9918,1,0.00029,0.00029,0.00125,0
-5.322e-16,-6.8917e-16,0,-8.7496e-24,0,0,0,0,0,-1.832e-12,5.7255e-13,0,-6.5287e-13,-2.923e-29,-1.4307e-29,1.6557e-12,-5.322e-16,-6.8916e-16,0,-8.7497e-24,0,0,-4.3313,-0.58031,-1.4735,-1.0185,-4.5598e-17,-2.2318e-17,3.8743,-1.9902,1,0.0003,0.0003,0.00125,0
-5.4994e-16,-7.1214e-16,0,-9.0413e-24,0,0,0,0,0,-1.8303e-12,5.7275e-13,0,-6.5179e-13,-2.9016e-29,-1.411e-29,1.6544e-12,-5.4994e-16,-7.1214e-16,0,-9.0413e-24,0,0,-4.3266,-0.57784,-1.4713,-1.0168,-4.5266e-17,-2.2011e-17,3.8712,-1.9885,1,0.00031,0.00031,0.00125,0
-5.6768e-16,-7.3511e-16,0,-9.333e-24,0,0,0,0,0,-1.8286e-12,5.7295e-13,0,-6.507e-13,-2.8803e-29,-1.3912e-29,1.6531e-12,-5.6768e-16,-7.3511e-16,0,-9.333e-24,0,0,-4.3218,-0.57537,-1.4692,-1.0151,-4.4933e-17,-2.1703e-17,3.8682,-1.9868,1,0.00032,0.00032,0.00125,0
-5.8542e-16,-7.5808e-16,0,-9.6246e-24,0,0,0,0,0,-1.827e-12,5.7314e-13,0,-6.4961e-13,-2.859e-29,-1.3715e-29,1.6518e-12,-5.8542e-16,-7.5808e-16,0,-9.6246e-24,0,0,-4.3171,-0.57289,-1.467,-1.0134,-4.46e-17,-2.1396e-17,3.8651,-1.9851,1,0.00033,0.00033,0.00125,0
-6.0316e-16,-7.8105e-16,0,-9.9163e-24,0,0,0,0,0,-1.8253e-12,5.7334e-13,0,-6.4853e-13,-2.8376e-29,-1.3518e-29,1.6505e-12,-6.0316e-16,-7.8105e-16,0,-9.9163e-24,0,0,-4.3124,-0.57042,-1.4648,-1.0117,-4.4267e-17,-2.1088e-17,3.8621,-1.9835,1,0.00034,0.00034,0.00125,0
-6.209e-16,-8.0403e-16,0,-1.0208e-23,0,0,0,0,0,-1.8237e-12,5.7354e-13,0,-6.4744e-13,-2.8163e-29,-1.3321e-29,1.6492e-12,-6.209e-16,-8.0403e-16,0,-1.0208e-23,0,0,-4.3076,-0.56795,-1.4627,-1.01,-4.3934e-17,-2.0781e-17,3.859,-1.9818,1,0.00035,0.00035,0.00125,0
-6.3864e-16,-8.27e-16,0,-1.05e-23,0,0,0,0,0,-1.822e-12,5.7373e-13,0,-6.4635e-13,-2.7949e-29,-1.3124e-29,1.6479e-12,-6.3864e-16,-8.27e-16,0,-1.05e-23,0,0,-4.3029,-0.56548,-1.4605,-1.0083,-4.3601e-17,-2.0473e-17,3.856,-1.9801,1,0.00036,0.00036,0.00125,0
-6.5638e-16,-8.4997e-16,0,-1.0791e-23,0,0,0,0,0,-1.8204e-12,5.7393e-13,0,-6.4527e-13,-2.7736e-29,-1.2927e-29,1.6466e-12,-6.5638e-16,-8.4997e-16,0,-1.0791e-23,0,0,-4.2981,-0.563,-1.4583,-1.0066,-4.3268e-17,-2.0165e-17,3.853,-1.9784,1,0.00037,0.00037,0.00125,0
-6.7412e-16,-8.7294e-16,0,-1.1083e-23,0,0,0,0,0,-1.8187e-12,5.7413e-13,0,-6.4418e-13,-2.7523e-29,-1.2729e-29,1.6453e-12,-6.7412e-16,-8.7294e-16,0,-1.1083e-23,0,0,-4.2934,-0.56053,-1.4562,-1.0049,-4.2936e-17,-1.9858e-17,3.8499,-1.9768,1,0.00038,0.00038,0.00125,0
-6.9186e-16,-8.9592e-16,0,-1.1375e-23,0,0,0,0,0,-1.8171e-12,5.7432e-13,0,-6.4309e-13,-2.7309e-29,-1.2532e-29,1.644e-12,-6.9186e-16,-8.9591e-16,0,-1.1375e-23,0,0,-4.2886,-0.55806,-1.454,-1.0032,-4.2603e-17,-1.955e-17,3.8469,-1.9751,1,0.00039,0.00039,0.00125,0
-7.096e-16,-9.1889e-16,0,-1.1666e-23,0,0,0,0,0,-1.8154e-12,5.7452e-13,0,-6.4201e-13,-2.7096e-29,-1.2335e-29,1.6427e-12,-7.096e-16,-9.1889e-16,0,-1.1666e-23,0,0,-4.2839,-0.55558,-1.4518,-1.0015,-4.227e-17,-1.9243e-17,3.8438,-1.9734,1,0.0004,0.0004,0.00125,0
-7.2734e-16,-9.4186e-16,0,-1.1958e-23,0,0,0,0,0,-1.8137e-12,5.7472e-13,0,-6.4092e-13,-2.6883e-29,-1.2138e-29,1.6414e-12,-7.2734e-16,-9.4186e-16,0,-1.1958e-23,0,0,-4.2791,-0.55311,-1.4497,-0.99984,-4.1937e-17,-1.8935e-17,3.8408,-1.9717,1,0.00041,0.00041,0.00125,0
-7.4508e-16,-9.6483e-16,0,-1.225e-23,0,0,0,0,0,-1.8121e-12,5.7491e-13,0,-6.3984e-13,-2.6669e-29,-1.1941e-29,1.6401e-12,-7.4508e-16,-9.6483e-16,0,-1.225e-23,0,0,-4.2744,-0.55064,-1.4475,-0.99815,-4.1604e-17,-1.8628e-17,3.8377,-1.9701,1,0.00042,0.00042,0.00125,0
-7.6282e-16,-9.878e-16,0,-1.2541e-23,0,0,0,0,0,-1.8104e-12,5.7511e-13,0,-6.3875e-13,-2.6456e-29,-1.1744e-29,1.6388e-12,-7.6282e-16,-9.878e-16,0,-1.2541e-23,0,0,-4.2696,-0.54816,-1.4453,-0.99645,-4.1271e-17,-1.832e-17,3.8347,-1.9684,1,0.00043,0.00043,0.00125,0
-7.8056e-16,-1.0108e-15,0,-1.2833e-23,0,0,0,0,0,-1.8088e-12,5.753e-13,0,-6.3766e-13,-2.6242e-29,-1.1547e-29,1.6375e-12,-7.8056e-16,-1.0108e-15,0,-1.2833e-23,0,0,-4.2649,-0.54569,-1.4432,-0.99476,-4.0938e-17,-1.8013e-17,3.8317,-1.9667,1,0.00044,0.00044,0.00125,0
-7.983e-16,-1.0337e-15,0,-1.3124e-23,0,0,0,0,0,-1.8071e-12,5.755e-13,0,-6.3658e-13,-2.6029e-29,-1.1349e-29,1.6362e-12,-7.983e-16,-1.0337e-15,0,-1.3124e-23,0,0,-4.2601,-0.54322,-1.441,-0.99306,-4.0605e-17,-1.7705e-17,3.8286,-1.965,1,0.00045,0.00045,0.00125,0
-8.1604e-16,-1.0567e-15,0,-1.3416e-23,0,0,0,0,0,-1.8055e-12,5.757e-13,0,-6.3549e-13,-2.5816e-29,-1.1152e-29,1.6349e-12,-8.1604e-16,-1.0567e-15,0,-1.3416e-23,0,0,-4.2554,-0.54074,-1.4388,-0.99137,-4.0273e-17,-1.7398e-17,3.8256,-1.9634,1,0.00046,0.00046,0.00125,0
-8.3378e-16,-1.0797e-15,0,-1.3708e-23,0,0,0,0,0,-1.8038e-12,5.7589e-13,0,-6.344e-13,-2.5602e-29,-1.0955e-29,1.6336e-12,-8.3378e-16,-1.0797e-15,0,-1.3708e-23,0,0,-4.2506,-0.53827,-1.4367,-0.98967,-3.994e-17,-1.709e-17,3.8225,-1.9617,1,0.00047,0.00047,0.00125,0
-8.5152e-16,-1.1027e-15,0,-1.3999e-23,0,0,0,0,0,-1.8022e-12,5.7609e-13,0,-6.3332e-13,-2.5389e-29,-1.0758e-29,1.6323e-12,-8.5152e-16,-1.1027e-15,0,-1.3999e-23,0,0,-4.2459,-0.5358,-1.4345,-0.98798,-3.9607e-17,-1.6782e-17,3.8195,-1.96,1,0.00048,0.00048,0.00125,0
-8.6926e-16,-1.1256e-15,0,-1.4291e-23,0,0,0,0,0,-1.8005e-12,5.7629e-13,0,-6.3223e-13,-2.5176e-29,-1.0561e-29,1.631e-12,-8.6926e-16,-1.1256e-15,0,-1.4291e-23,0,0,-4.2411,-0.53333,-1.4323,-0.98628,-3.9274e-17,-1.6475e-17,3.8165,-1.9583,1,0.00049,0.00049,0.00125,0
-8.87e-16,-1.1486e-15,0,-1.4583e-23,0,0,0,0,0,-1.7988e-12,5.7648e-13,0,-6.3114e-13,-2.4962e-29,-1.0364e-29,1.6297e-12,-8.87e-16,-1.1486e-15,0,-1.4583e-23,0,0,-4.2364,-0.53085,-1.4302,-0.98459,-3.8941e-17,-1.6167e-17,3.8134,-1.9567,1,0.0005,0.0005,0.00125,0
-9.0474e-16,-1.1716e-15,0,-1.4874e-23,0,0,0,0,0,-1.7972e-12,5.7668e-13,0,-6.3006e-13,-2.4749e-29,-1.0167e-29,1.6284e-12,-9.0474e-16,-1.1716e-15,0,-1.4874e-23,0,0,-4.2316,-0.52838,-1.428,-0.98289,-3.8608e-17,-1.586e-17,3.8104,-1.955,1,0.00051,0.00051,0.00125,0
-9.2248e-16,-1.1946e-15,0,-1.5166e-23,0,0,0,0,0,-1.7955e-12,5.7688e-13,0,-6.2897e-13,-2.4535e-29,-9.9694e-30,1.6271e-12,-9.2248e-16,-1.1946e-15,0,-1.5166e-23,0,0,-4.2269,-0.52591,-1.4258,-0.9812,-3.8275e-17,-1.5552e-17,3.8073,-1.9533,1,0.00052,0.00052,0.00125,0
-9.4021e-16,-1.2175e-15,0,-1.5458e-23,0,0,0,0,0,-1.7939e-12,5.7707e-13,0,-6.2789e-13,-2.4322e-29,-9.7723e-30,1.6258e-12,-9.4022e-16,-1.2175e-15,0,-1.5458e-23,0,0,-4.2221,-0.52343,-1.4237,-0.9795,-3.7943e-17,-1.5245e-17,3.8043,-1.9516,1,0.00053,0.00053,0.00125,0
-9.5795e-16,-1.2405e-15,0,-1.5749e-23,0,0,0,0,0,-1.7922e-12,5.7727e-13,0,-6.268e-13,-2.4109e-29,-9.5751e-30,1.6245e-12,-9.5796e-16,-1.2405e-15,0,-1.5749e-23,0,0,-4.2174,-0.52096,-1.4215,-0.97781,-3.761e-17,-1.4937e-17,3.8012,-1.95,1,0.00054,0.00054,0.00125,0
-9.7569e-16,-1.2635e-15,0,-1.6041e-23,0,0,0,0,0,-1.7906e-12,5.7746e-13,0,-6.2571e-13,-2.3895e-29,-9.378e-30,1.6232e-12,-9.757e-16,-1.2635e-15,0,-1.6041e-23,0,0,-4.2126,-0.51849,-1.4193,-0.97611,-3.7277e-17,-1.463e-17,3.7982,-1.9483,1,0.00055,0.00055,0.00125,0
-9.9343e-16,-1.2864e-15,0,-1.6333e-23,0,0,0,0,0,-1.7889e-12,5.7766e-13,0,-6.2463e-13,-2.3682e-29,-9.1808e-30,1.6219e-12,-9.9344e-16,-1.2864e-15,0,-1.6333e-23,0,0,-4.2079,-0.51601,-1.4172,-0.97442,-3.6944e-17,-1.4322e-17,3.7952,-1.9466,1,0.00056,0.00056,0.00125,0
-1.0112e-15,-1.3094e-15,0,-1.6624e-23,0,0,0,0,0,-1.7873e-12,5.7786e-13,0,-6.2354e-13,-2.3469e-29,-8.9837e-30,1.6206e-12,-1.0112e-15,-1.3094e-15,0,-1.6624e-23,0,0,-4.2031,-0.51354,-1.415,-0.97272,-3.6611e-17,-1.4014e-17,3.7921,-1.9449,1,0.00057,0.00057,0.00125,0
-1.0289e-15,-1.3324e-15,0,-1.6916e-23,0,0,0,0,0,-1.7856e-12,5.7805e-13,0,-6.2245e-13,-2.3255e-29,-8.7865e-30,1.6193e-12,-1.0289e-15,-1.3324e-15,0,-1.6916e-23,0,0,-4.1984,-0.51107,-1.4128,-0.97103,-3.6278e-17,-1.3707e-17,3.7891,-1.9433,1,0.00058,0.00058,0.00125,0
-1.0467e-15,-1.3554e-15,0,-1.7208e-23,0,0,0,0,0,-1.7839e-12,5.7825e-13,0,-6.2137e-13,-2.3042e-29,-8.5894e-30,1.618e-12,-1.0467e-15,-1.3554e-15,0,-1.7208e-23,0,0,-4.1936,-0.5086,-1.4107,-0.96933,-3.5945e-17,-1.3399e-17,3.786,-1.9416,1,0.00059,0.00059,0.00125,0
-1.0644e-15,-1.3783e-15,0,-1.7499e-23,0,0,0,0,0,-1.7823e-12,5.7845e-13,0,-6.2028e-13,-2.2828e-29,-8.3922e-30,1.6167e-12,-1.0644e-15,-1.3783e-15,0,-1.7499e-23,0,0,-4.1889,-0.50612,-1.4085,-0.96764,-3.5612e-17,-1.3092e-17,3.783,-1.9399,1,0.0006,0.0006,0.00125,0
-1.0821e-15,-1.4013e-15,0,-1.7791e-23,0,0,0,0,0,-1.7806e-12,5.7864e-13,0,-6.1919e-13,-2.2615e-29,-8.1951e-30,1.6154e-12,-1.0821e-15,-1.4013e-15,0,-1.7791e-23,0,0,-4.1841,-0.50365,-1.4063,-0.96594,-3.528e-17,-1.2784e-17,3.78,-1.9382,1,0.00061,0.00061,0.00125,0
-1.0999e-15,-1.4243e-15,0,-1.8083e-23,0,0,0,0,0,-1.779e-12,5.7884e-13,0,-6.1811e-13,-2.2402e-29,-7.9979e-30,1.6141e-12,-1.0999e-15,-1.4243e-15,0,-1.8083e-23,0,0,-4.1794,-0.50118,-1.4042,-0.96425,-3.4947e-17,-1.2477e-17,3.7769,-1.9366,1,0.00062,0.00062,0.00125,0
-1.1176e-15,-1.4472e-15,0,-1.8374e-23,0,0,0,0,0,-1.7773e-12,5.7904e-13,0,-6.1702e-13,-2.2188e-29,-7.8008e-30,1.6128e-12,-1.1176e-15,-1.4472e-15,0,-1.8374e-23,0,0,-4.1746,-0.4987,-1.402,-0.96256,-3.4614e-17,-1.2169e-17,3.7739,-1.9349,1,0.00063,0.00063,0.00125,0
-1.1354e-15,-1.4702e-15,0,-1.8666e-23,0,0,0,0,0,-1.7757e-12,5.7923e-13,0,-6.1594e-13,-2.1975e-29,-7.6036e-30,1.6115e-12,-1.1354e-15,-1.4702e-15,0,-1.8666e-23,0,0,-4.1699,-0.49623,-1.3998,-0.96086,-3.4281e-17,-1.1862e-17,3.7708,-1.9332,1,0.00064,0.00064,0.00125,0
-1.1531e-15,-1.4932e-15,0,-1.8958e-23,0,0,0,0,0,-1.774e-12,5.7943e-13,0,-6.1485e-13,-2.1762e-29,-7.4065e-30,1.6102e-12,-1.1531e-15,-1.4932e-15,0,-1.8958e-23,0,0,-4.1651,-0.49376,-1.3977,-0.95917,-3.3948e-17,-1.1554e-17,3.7678,-1.9315,1,0.00065,0.00065,0.00125,0
-1.1708e-15,-1.5162e-15,0,-1.9249e-23,0,0,0,0,0,-1.7724e-12,5.7963e-13,0,-6.1376e-13,-2.1548e-29,-7.2093e-30,1.6089e-12,-1.1708e-15,-1.5162e-15,0,-1.9249e-23,0,0,-4.1604,-0.49128,-1.3955,-0.95747,-3.3615e-17,-1.1247e-17,3.7647,-1.9299,1,0.00066,0.00066,0.00125,0
-1.1886e-15,-1.5391e-15,0,-1.9541e-23,0,0,0,0,0,-1.7707e-12,5.7982e-13,0,-6.1268e-13,-2.1335e-29,-7.0122e-30,1.6076e-12,-1.1886e-15,-1.5391e-15,0,-1.9541e-23,0,0,-4.1556,-0.48881,-1.3933,-0.95578,-3.3282e-17,-1.0939e-17,3.7617,-1.9282,1,0.00067,0.00067,0.00125,0
-1.2063e-15,-1.5621e-15,0,-1.9833e-23,0,0,0,0,0,-1.769e-12,5.8002e-13,0,-6.1159e-13,-2.1121e-29,-6.8151e-30,1.6063e-12,-1.2063e-15,-1.5621e-15,0,-1.9833e-23,0,0,-4.1509,-0.48634,-1.3912,-0.95408,-3.295e-17,-1.0631e-17,3.7587,-1.9265,1,0.00068,0.00068,0.00125,0
-1.2241e-15,-1.5851e-15,0,-2.0124e-23,0,0,0,0,0,-1.7674e-12,5.8021e-13,0,-6.105e-13,-2.0908e-29,-6.6179e-30,1.605e-12,-1.2241e-15,-1.5851e-15,0,-2.0124e-23,0,0,-4.1461,-0.48386,-1.389,-0.95239,-3.2617e-17,-1.0324e-17,3.7556,-1.9248,1,0.00069,0.00069,0.00125,0
