"D:0","D:1","D:2","DD:0","DD:1","DD:2","U:0","U:1","U:2","epsilon:0","epsilon:1","epsilon:2","epsilon:3","epsilon:4","epsilon:5","epsilonEq","pointD:0","pointD:1","pointD:2","pointDD:0","pointDD:1","pointDD:2","sigma:0","sigma:1","sigma:2","sigma:3","sigma:4","sigma:5","sigmaEq","sigmaHyd","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1888e-07,-0.0014315,0,-1.1888e-07,-0.0014315,0,0,0,0,7.0753e-09,-3.0503e-09,0,-8.7777e-06,9.0576e-22,3.0721e-19,6.9988e-05,-1.1894e-07,-0.0014315,0,-1.1894e-07,-0.0014315,0,1568.3,2.5071,472.27,-1.3504e+06,1.3935e-10,4.7263e-08,1.6151e+07,679.29,1,0.55,0.55,0.05,0
-1.1886e-07,-0.0014414,0,-1.1886e-07,-0.0014414,0,0,0,0,7.0717e-09,-3.0458e-09,0,-8.7777e-06,6.2728e-21,2.8525e-19,6.9899e-05,-1.1892e-07,-0.0014414,0,-1.1892e-07,-0.0014414,0,1566.4,2.8853,471.99,-1.3504e+06,9.6506e-10,4.3885e-08,1.6131e+07,679.09,1,0.552,0.552,0.05,0
-1.1884e-07,-0.0014512,0,-1.1884e-07,-0.0014512,0,0,0,0,7.068e-09,-3.0412e-09,0,-8.7777e-06,1.164e-20,2.633e-19,6.981e-05,-1.189e-07,-0.0014512,0,-1.189e-07,-0.0014512,0,1564.6,3.2636,471.72,-1.3504e+06,1.7908e-09,4.0507e-08,1.611e+07,678.89,1,0.554,0.554,0.05,0
-1.1882e-07,-0.0014611,0,-1.1882e-07,-0.0014611,0,0,0,0,7.0644e-09,-3.0367e-09,0,-8.7776e-06,1.7007e-20,2.4134e-19,6.9722e-05,-1.1888e-07,-0.0014611,0,-1.1888e-07,-0.0014611,0,1562.7,3.6418,471.44,-1.3504e+06,2.6165e-09,3.713e-08,1.609e+07,678.69,1,0.556,0.556,0.05,0
-1.188e-07,-0.001471,0,-1.188e-07,-0.001471,0,0,0,0,7.0607e-09,-3.0321e-09,0,-8.7776e-06,2.2374e-20,2.1939e-19,6.9633e-05,-1.1886e-07,-0.001471,0,-1.1886e-07,-0.001471,0,1560.9,4.02,471.16,-1.3504e+06,3.4422e-09,3.3752e-08,1.6069e+07,678.48,1,0.558,0.558,0.05,0
-1.1878e-07,-0.0014808,0,-1.1878e-07,-0.0014808,0,0,0,0,7.057e-09,-3.0276e-09,0,-8.7776e-06,2.7741e-20,1.9743e-19,6.9544e-05,-1.1884e-07,-0.0014808,0,-1.1884e-07,-0.0014808,0,1559,4.3982,470.89,-1.3504e+06,4.2679e-09,3.0374e-08,1.6049e+07,678.28,1,0.56,0.56,0.05,0
-1.1876e-07,-0.001491,0,-1.1876e-07,-0.001491,0,0,0,0,7.0538e-09,-3.0228e-09,0,-8.7775e-06,2.9105e-20,1.9767e-19,6.9455e-05,-1.1883e-07,-0.001491,0,-1.1883e-07,-0.001491,0,1557.1,4.7921,470.66,-1.3504e+06,4.4778e-09,3.0411e-08,1.6028e+07,676.88,1,0.562,0.562,0.05,0
-1.1874e-07,-0.0015012,0,-1.1874e-07,-0.0015012,0,0,0,0,7.0505e-09,-3.0181e-09,0,-8.7775e-06,3.047e-20,1.9791e-19,6.9366e-05,-1.1882e-07,-0.0015012,0,-1.1882e-07,-0.0015012,0,1555.1,5.1859,470.44,-1.3504e+06,4.6876e-09,3.0447e-08,1.6008e+07,675.48,1,0.564,0.564,0.05,0
-1.1872e-07,-0.0015113,0,-1.1872e-07,-0.0015113,0,0,0,0,7.0472e-09,-3.0134e-09,0,-8.7775e-06,3.1834e-20,1.9814e-19,6.9277e-05,-1.1881e-07,-0.0015113,0,-1.1881e-07,-0.0015113,0,1553.2,5.5798,470.21,-1.3504e+06,4.8975e-09,3.0484e-08,1.5987e+07,674.08,1,0.566,0.566,0.05,0
-1.1871e-07,-0.0015215,0,-1.1871e-07,-0.0015215,0,0,0,0,7.0439e-09,-3.0086e-09,0,-8.7775e-06,3.3198e-20,1.9838e-19,6.9188e-05,-1.188e-07,-0.0015215,0,-1.188e-07,-0.0015215,0,1551.2,5.9736,469.98,-1.3504e+06,5.1074e-09,3.052e-08,1.5967e+07,672.67,1,0.568,0.568,0.05,0
-1.1869e-07,-0.0015317,0,-1.1869e-07,-0.0015317,0,0,0,0,7.0406e-09,-3.0039e-09,0,-8.7774e-06,3.4562e-20,1.9862e-19,6.91e-05,-1.1879e-07,-0.0015317,0,-1.1879e-07,-0.0015317,0,1549.3,6.3675,469.76,-1.3504e+06,5.3172e-09,3.0556e-08,1.5946e+07,671.27,1,0.57,0.57,0.05,0
-1.1867e-07,-0.0015418,0,-1.1867e-07,-0.0015418,0,0,0,0,7.0373e-09,-2.9991e-09,0,-8.7774e-06,3.5926e-20,1.9885e-19,6.9011e-05,-1.1878e-07,-0.0015418,0,-1.1878e-07,-0.0015418,0,1547.3,6.7613,469.53,-1.3504e+06,5.5271e-09,3.0593e-08,1.5926e+07,669.87,1,0.572,0.572,0.05,0
-1.1866e-07,-0.001552,0,-1.1866e-07,-0.001552,0,0,0,0,7.034e-09,-2.9944e-09,0,-8.7774e-06,3.729e-20,1.9909e-19,6.8922e-05,-1.1877e-07,-0.001552,0,-1.1877e-07,-0.001552,0,1545.3,7.1552,469.3,-1.3504e+06,5.7369e-09,3.0629e-08,1.5905e+07,668.47,1,0.574,0.574,0.05,0
-1.1864e-07,-0.0015622,0,-1.1864e-07,-0.0015622,0,0,0,0,7.0307e-09,-2.9897e-09,0,-8.7773e-06,3.8654e-20,1.9933e-19,6.8833e-05,-1.1876e-07,-0.0015622,0,-1.1876e-07,-0.0015622,0,1543.4,7.549,469.08,-1.3504e+06,5.9468e-09,3.0666e-08,1.5885e+07,667.07,1,0.576,0.576,0.05,0
-1.1862e-07,-0.0015723,0,-1.1862e-07,-0.0015723,0,0,0,0,7.0274e-09,-2.9849e-09,0,-8.7773e-06,4.0018e-20,1.9956e-19,6.8744e-05,-1.1875e-07,-0.0015723,0,-1.1875e-07,-0.0015723,0,1541.4,7.9429,468.85,-1.3504e+06,6.1566e-09,3.0702e-08,1.5864e+07,665.67,1,0.578,0.578,0.05,0
-1.186e-07,-0.0015825,0,-1.186e-07,-0.0015825,0,0,0,0,7.0241e-09,-2.9802e-09,0,-8.7773e-06,4.1382e-20,1.998e-19,6.8655e-05,-1.1874e-07,-0.0015825,0,-1.1874e-07,-0.0015825,0,1539.5,8.3367,468.63,-1.3504e+06,6.3665e-09,3.0739e-08,1.5844e+07,664.26,1,0.58,0.58,0.05,0
-1.186e-07,-0.001593,0,-1.186e-07,-0.001593,0,0,0,0,7.0215e-09,-2.9778e-09,0,-8.7772e-06,3.5712e-20,2.2006e-19,6.8567e-05,-1.1872e-07,-0.001593,0,-1.1872e-07,-0.001593,0,1537.5,8.3274,468.12,-1.3503e+06,5.4941e-09,3.3855e-08,1.5823e+07,665.16,1,0.582,0.582,0.05,0
-1.1859e-07,-0.0016034,0,-1.1859e-07,-0.0016034,0,0,0,0,7.019e-09,-2.9754e-09,0,-8.7772e-06,3.0041e-20,2.4031e-19,6.8478e-05,-1.187e-07,-0.0016034,0,-1.187e-07,-0.0016034,0,1535.6,8.3182,467.62,-1.3503e+06,4.6217e-09,3.6971e-08,1.5803e+07,666.06,1,0.584,0.584,0.05,0
-1.1858e-07,-0.0016139,0,-1.1858e-07,-0.0016139,0,0,0,0,7.0164e-09,-2.9731e-09,0,-8.7772e-06,2.4371e-20,2.6057e-19,6.8389e-05,-1.1868e-07,-0.0016139,0,-1.1868e-07,-0.0016139,0,1533.6,8.3089,467.12,-1.3503e+06,3.7493e-09,4.0087e-08,1.5782e+07,666.96,1,0.586,0.586,0.05,0
-1.1858e-07,-0.0016244,0,-1.1858e-07,-0.0016244,0,0,0,0,7.0138e-09,-2.9707e-09,0,-8.7772e-06,1.87e-20,2.8082e-19,6.83e-05,-1.1866e-07,-0.0016244,0,-1.1866e-07,-0.0016244,0,1531.7,8.2996,466.62,-1.3503e+06,2.877e-09,4.3203e-08,1.5762e+07,667.86,1,0.588,0.588,0.05,0
-1.1857e-07,-0.0016348,0,-1.1857e-07,-0.0016348,0,0,0,0,7.0113e-09,-2.9683e-09,0,-8.7771e-06,1.303e-20,3.0107e-19,6.8211e-05,-1.1864e-07,-0.0016348,0,-1.1864e-07,-0.0016348,0,1529.7,8.2903,466.12,-1.3503e+06,2.0046e-09,4.6319e-08,1.5741e+07,668.76,1,0.59,0.59,0.05,0
-1.1856e-07,-0.0016453,0,-1.1856e-07,-0.0016453,0,0,0,0,7.0087e-09,-2.9659e-09,0,-8.7771e-06,7.3593e-21,3.2133e-19,6.8122e-05,-1.1862e-07,-0.0016453,0,-1.1862e-07,-0.0016453,0,1527.8,8.2811,465.62,-1.3503e+06,1.1322e-09,4.9435e-08,1.5721e+07,669.65,1,0.592,0.592,0.05,0
-1.1856e-07,-0.0016557,0,-1.1856e-07,-0.0016557,0,0,0,0,7.0062e-09,-2.9636e-09,0,-8.7771e-06,1.6889e-21,3.4158e-19,6.8034e-05,-1.186e-07,-0.0016557,0,-1.186e-07,-0.0016557,0,1525.8,8.2718,465.12,-1.3503e+06,2.5983e-10,5.2552e-08,1.57e+07,670.55,1,0.594,0.594,0.05,0
-1.1855e-07,-0.0016662,0,-1.1855e-07,-0.0016662,0,0,0,0,7.0036e-09,-2.9612e-09,0,-8.7771e-06,-3.9816e-21,3.6184e-19,6.7945e-05,-1.1858e-07,-0.0016662,0,-1.1858e-07,-0.0016662,0,1523.9,8.2625,464.62,-1.3503e+06,-6.1256e-10,5.5668e-08,1.568e+07,671.45,1,0.596,0.596,0.05,0
-1.1854e-07,-0.0016767,0,-1.1854e-07,-0.0016767,0,0,0,0,7.001e-09,-2.9588e-09,0,-8.777e-06,-9.652e-21,3.8209e-19,6.7856e-05,-1.1856e-07,-0.0016767,0,-1.1856e-07,-0.0016767,0,1521.9,8.2532,464.11,-1.3503e+06,-1.4849e-09,5.8784e-08,1.5659e+07,672.35,1,0.598,0.598,0.05,0
-1.1853e-07,-0.0016871,0,-1.1853e-07,-0.0016871,0,0,0,0,6.9985e-09,-2.9565e-09,0,-8.777e-06,-1.5323e-20,4.0235e-19,6.7767e-05,-1.1854e-07,-0.0016871,0,-1.1854e-07,-0.0016871,0,1519.9,8.2439,463.61,-1.3503e+06,-2.3573e-09,6.19e-08,1.5639e+07,673.25,1,0.6,0.6,0.05,0
-1.1851e-07,-0.0016979,0,-1.1851e-07,-0.0016979,0,0,0,0,6.9955e-09,-2.9561e-09,0,-8.777e-06,-1.5209e-20,3.9717e-19,6.7678e-05,-1.1853e-07,-0.0016979,0,-1.1853e-07,-0.0016979,0,1520.5,7.9409,463.19,-1.3503e+06,-2.3399e-09,6.1103e-08,1.5618e+07,672.79,1,0.602,0.602,0.05,0
-1.185e-07,-0.0017086,0,-1.185e-07,-0.0017086,0,0,0,0,6.9926e-09,-2.9557e-09,0,-8.777e-06,-1.5095e-20,3.9198e-19,6.759e-05,-1.1852e-07,-0.0017086,0,-1.1852e-07,-0.0017086,0,1521,7.6379,462.76,-1.3503e+06,-2.3224e-09,6.0305e-08,1.5598e+07,672.34,1,0.604,0.604,0.05,0
-1.1848e-07,-0.0017194,0,-1.1848e-07,-0.0017194,0,0,0,0,6.9897e-09,-2.9553e-09,0,-8.7769e-06,-1.4982e-20,3.868e-19,6.7501e-05,-1.1851e-07,-0.0017194,0,-1.1851e-07,-0.0017194,0,1521.6,7.3349,462.33,-1.3503e+06,-2.3049e-09,5.9508e-08,1.5577e+07,671.89,1,0.606,0.606,0.05,0
-1.1846e-07,-0.0017301,0,-1.1846e-07,-0.0017301,0,0,0,0,6.9867e-09,-2.955e-09,0,-8.7769e-06,-1.4868e-20,3.8162e-19,6.7412e-05,-1.185e-07,-0.0017301,0,-1.185e-07,-0.0017301,0,1522.1,7.0318,461.91,-1.3503e+06,-2.2875e-09,5.871e-08,1.5557e+07,671.44,1,0.608,0.608,0.05,0
-1.1844e-07,-0.0017409,0,-1.1844e-07,-0.0017409,0,0,0,0,6.9838e-09,-2.9546e-09,0,-8.7769e-06,-1.4755e-20,3.7643e-19,6.7323e-05,-1.1849e-07,-0.0017409,0,-1.1849e-07,-0.0017409,0,1522.7,6.7288,461.48,-1.3503e+06,-2.27e-09,5.7913e-08,1.5536e+07,670.99,1,0.61,0.61,0.05,0
-1.1842e-07,-0.0017516,0,-1.1842e-07,-0.0017516,0,0,0,0,6.9809e-09,-2.9542e-09,0,-8.7769e-06,-1.4641e-20,3.7125e-19,6.7234e-05,-1.1848e-07,-0.0017516,0,-1.1848e-07,-0.0017516,0,1523.2,6.4258,461.06,-1.3503e+06,-2.2525e-09,5.7116e-08,1.5516e+07,670.54,1,0.612,0.612,0.05,0
-1.184e-07,-0.0017624,0,-1.184e-07,-0.0017624,0,0,0,0,6.9779e-09,-2.9538e-09,0,-8.7769e-06,-1.4528e-20,3.6607e-19,6.7146e-05,-1.1847e-07,-0.0017624,0,-1.1847e-07,-0.0017624,0,1523.8,6.1228,460.63,-1.3503e+06,-2.235e-09,5.6318e-08,1.5495e+07,670.08,1,0.614,0.614,0.05,0
-1.1838e-07,-0.0017732,0,-1.1838e-07,-0.0017732,0,0,0,0,6.975e-09,-2.9535e-09,0,-8.7768e-06,-1.4414e-20,3.6088e-19,6.7057e-05,-1.1846e-07,-0.0017732,0,-1.1846e-07,-0.0017732,0,1524.3,5.8197,460.2,-1.3503e+06,-2.2176e-09,5.5521e-08,1.5475e+07,669.63,1,0.616,0.616,0.05,0
-1.1836e-07,-0.0017839,0,-1.1836e-07,-0.0017839,0,0,0,0,6.9721e-09,-2.9531e-09,0,-8.7768e-06,-1.4301e-20,3.557e-19,6.6968e-05,-1.1845e-07,-0.0017839,0,-1.1845e-07,-0.0017839,0,1524.9,5.5167,459.78,-1.3503e+06,-2.2001e-09,5.4723e-08,1.5454e+07,669.18,1,0.618,0.618,0.05,0
-1.1834e-07,-0.0017947,0,-1.1834e-07,-0.0017947,0,0,0,0,6.9692e-09,-2.9527e-09,0,-8.7768e-06,-1.4187e-20,3.5052e-19,6.6879e-05,-1.1844e-07,-0.0017947,0,-1.1844e-07,-0.0017947,0,1525.4,5.2137,459.35,-1.3503e+06,-2.1826e-09,5.3926e-08,1.5434e+07,668.73,1,0.62,0.62,0.05,0
-1.1832e-07,-0.0018057,0,-1.1832e-07,-0.0018057,0,0,0,0,6.9651e-09,-2.9509e-09,0,-8.7768e-06,-3.5159e-21,3.4093e-19,6.679e-05,-1.1842e-07,-0.0018057,0,-1.1842e-07,-0.0018057,0,1524.6,4.9263,458.92,-1.3503e+06,-5.4092e-10,5.2451e-08,1.5413e+07,667.08,1,0.622,0.622,0.05,0
-1.183e-07,-0.0018167,0,-1.183e-07,-0.0018167,0,0,0,0,6.9611e-09,-2.9491e-09,0,-8.7768e-06,7.1556e-21,3.3135e-19,6.6701e-05,-1.1841e-07,-0.0018167,0,-1.1841e-07,-0.0018167,0,1523.8,4.6389,458.5,-1.3503e+06,1.1008e-09,5.0976e-08,1.5393e+07,665.42,1,0.624,0.624,0.05,0
-1.1828e-07,-0.0018278,0,-1.1828e-07,-0.0018278,0,0,0,0,6.9571e-09,-2.9472e-09,0,-8.7768e-06,1.7827e-20,3.2176e-19,6.6613e-05,-1.1839e-07,-0.0018278,0,-1.1839e-07,-0.0018278,0,1523,4.3515,458.07,-1.3503e+06,2.7426e-09,4.9502e-08,1.5372e+07,663.77,1,0.626,0.626,0.05,0
-1.1826e-07,-0.0018388,0,-1.1826e-07,-0.0018388,0,0,0,0,6.9531e-09,-2.9454e-09,0,-8.7767e-06,2.8498e-20,3.1217e-19,6.6524e-05,-1.1838e-07,-0.0018388,0,-1.1838e-07,-0.0018388,0,1522.2,4.0641,457.65,-1.3503e+06,4.3843e-09,4.8027e-08,1.5352e+07,662.12,1,0.628,0.628,0.05,0
-1.1824e-07,-0.0018499,0,-1.1824e-07,-0.0018499,0,0,0,0,6.949e-09,-2.9436e-09,0,-8.7767e-06,3.9169e-20,3.0259e-19,6.6435e-05,-1.1836e-07,-0.0018499,0,-1.1836e-07,-0.0018499,0,1521.4,3.7767,457.22,-1.3503e+06,6.026e-09,4.6552e-08,1.5331e+07,660.47,1,0.63,0.63,0.05,0
-1.1822e-07,-0.0018609,0,-1.1822e-07,-0.0018609,0,0,0,0,6.945e-09,-2.9418e-09,0,-8.7767e-06,4.9841e-20,2.93e-19,6.6346e-05,-1.1835e-07,-0.0018609,0,-1.1835e-07,-0.0018609,0,1520.6,3.4893,456.79,-1.3503e+06,7.6678e-09,4.5077e-08,1.5311e+07,658.82,1,0.632,0.632,0.05,0
-1.1821e-07,-0.0018719,0,-1.1821e-07,-0.0018719,0,0,0,0,6.941e-09,-2.9399e-09,0,-8.7767e-06,6.0512e-20,2.8341e-19,6.6257e-05,-1.1833e-07,-0.0018719,0,-1.1833e-07,-0.0018719,0,1519.8,3.2019,456.37,-1.3503e+06,9.3095e-09,4.3602e-08,1.529e+07,657.17,1,0.634,0.634,0.05,0
-1.1819e-07,-0.001883,0,-1.1819e-07,-0.001883,0,0,0,0,6.937e-09,-2.9381e-09,0,-8.7767e-06,7.1183e-20,2.7383e-19,6.6169e-05,-1.1832e-07,-0.001883,0,-1.1832e-07,-0.001883,0,1519,2.9145,455.94,-1.3503e+06,1.0951e-08,4.2128e-08,1.527e+07,655.51,1,0.636,0.636,0.05,0
-1.1817e-07,-0.001894,0,-1.1817e-07,-0.001894,0,0,0,0,6.933e-09,-2.9363e-09,0,-8.7767e-06,8.1854e-20,2.6424e-19,6.608e-05,-1.183e-07,-0.001894,0,-1.183e-07,-0.001894,0,1518.2,2.6271,455.51,-1.3503e+06,1.2593e-08,4.0653e-08,1.5249e+07,653.86,1,0.638,0.638,0.05,0
-1.1815e-07,-0.0019051,0,-1.1815e-07,-0.0019051,0,0,0,0,6.9289e-09,-2.9345e-09,0,-8.7767e-06,9.2526e-20,2.5466e-19,6.5991e-05,-1.1829e-07,-0.0019051,0,-1.1829e-07,-0.0019051,0,1517.4,2.3397,455.09,-1.3503e+06,1.4235e-08,3.9178e-08,1.5229e+07,652.21,1,0.64,0.64,0.05,0
-1.1814e-07,-0.0019164,0,-1.1814e-07,-0.0019164,0,0,0,0,6.9256e-09,-2.9334e-09,0,-8.7766e-06,8.6263e-20,2.5079e-19,6.5902e-05,-1.1828e-07,-0.0019164,0,-1.1828e-07,-0.0019164,0,1515.3,2.0054,454.59,-1.3503e+06,1.3271e-08,3.8583e-08,1.5208e+07,651.81,1,0.642,0.642,0.05,0
-1.1813e-07,-0.0019277,0,-1.1813e-07,-0.0019277,0,0,0,0,6.9224e-09,-2.9323e-09,0,-8.7766e-06,8.0002e-20,2.4693e-19,6.5813e-05,-1.1827e-07,-0.0019277,0,-1.1827e-07,-0.0019277,0,1513.3,1.6711,454.09,-1.3503e+06,1.2308e-08,3.7989e-08,1.5188e+07,651.41,1,0.644,0.644,0.05,0
-1.1813e-07,-0.001939,0,-1.1813e-07,-0.001939,0,0,0,0,6.9191e-09,-2.9312e-09,0,-8.7766e-06,7.3739e-20,2.4306e-19,6.5725e-05,-1.1826e-07,-0.001939,0,-1.1826e-07,-0.001939,0,1511.2,1.3368,453.58,-1.3503e+06,1.1345e-08,3.7395e-08,1.5167e+07,651.01,1,0.646,0.646,0.05,0
-1.1812e-07,-0.0019503,0,-1.1812e-07,-0.0019503,0,0,0,0,6.9158e-09,-2.9301e-09,0,-8.7766e-06,6.7477e-20,2.392e-19,6.5636e-05,-1.1825e-07,-0.0019503,0,-1.1825e-07,-0.0019503,0,1509.1,1.0026,453.08,-1.3502e+06,1.0381e-08,3.68e-08,1.5147e+07,650.6,1,0.648,0.648,0.05,0
-1.1811e-07,-0.0019617,0,-1.1811e-07,-0.0019617,0,0,0,0,6.9125e-09,-2.929e-09,0,-8.7766e-06,6.1215e-20,2.3534e-19,6.5547e-05,-1.1824e-07,-0.0019617,0,-1.1824e-07,-0.0019617,0,1507.1,0.66828,452.58,-1.3502e+06,9.4178e-09,3.6206e-08,1.5126e+07,650.2,1,0.65,0.65,0.05,0
-1.1811e-07,-0.001973,0,-1.1811e-07,-0.001973,0,0,0,0,6.9092e-09,-2.9279e-09,0,-8.7766e-06,5.4953e-20,2.3147e-19,6.5458e-05,-1.1823e-07,-0.001973,0,-1.1823e-07,-0.001973,0,1505,0.334,452.08,-1.3502e+06,8.4544e-09,3.5611e-08,1.5106e+07,649.8,1,0.652,0.652,0.05,0
-1.181e-07,-0.0019843,0,-1.181e-07,-0.0019843,0,0,0,0,6.9059e-09,-2.9268e-09,0,-8.7766e-06,4.8691e-20,2.2761e-19,6.5369e-05,-1.1822e-07,-0.0019843,0,-1.1822e-07,-0.0019843,0,1503,-0.00027164,451.58,-1.3502e+06,7.491e-09,3.5017e-08,1.5085e+07,649.4,1,0.654,0.654,0.05,0
-1.1809e-07,-0.0019956,0,-1.1809e-07,-0.0019956,0,0,0,0,6.9026e-09,-2.9257e-09,0,-8.7766e-06,4.2429e-20,2.2375e-19,6.5281e-05,-1.1821e-07,-0.0019956,0,-1.1821e-07,-0.0019956,0,1500.9,-0.33455,451.08,-1.3502e+06,6.5276e-09,3.4422e-08,1.5065e+07,649,1,0.656,0.656,0.05,0
-1.1809e-07,-0.0020069,0,-1.1809e-07,-0.0020069,0,0,0,0,6.8993e-09,-2.9246e-09,0,-8.7766e-06,3.6167e-20,2.1988e-19,6.5192e-05,-1.182e-07,-0.0020069,0,-1.182e-07,-0.0020069,0,1498.9,-0.66883,450.58,-1.3502e+06,5.5642e-09,3.3828e-08,1.5044e+07,648.59,1,0.658,0.658,0.05,0
-1.1808e-07,-0.0020183,0,-1.1808e-07,-0.0020183,0,0,0,0,6.896e-09,-2.9235e-09,0,-8.7766e-06,2.9905e-20,2.1602e-19,6.5103e-05,-1.1819e-07,-0.0020183,0,-1.1819e-07,-0.0020183,0,1496.8,-1.0031,450.08,-1.3502e+06,4.6008e-09,3.3234e-08,1.5024e+07,648.19,1,0.66,0.66,0.05,0
-1.1807e-07,-0.0020299,0,-1.1807e-07,-0.0020299,0,0,0,0,6.8923e-09,-2.9234e-09,0,-8.7766e-06,2.0539e-20,2.0852e-19,6.5014e-05,-1.1817e-07,-0.0020299,0,-1.1817e-07,-0.0020299,0,1495.7,-1.7905,449.2,-1.3502e+06,3.1599e-09,3.208e-08,1.5003e+07,647.49,1,0.662,0.662,0.05,0
-1.1806e-07,-0.0020415,0,-1.1806e-07,-0.0020415,0,0,0,0,6.8887e-09,-2.9234e-09,0,-8.7766e-06,1.1173e-20,2.0102e-19,6.4925e-05,-1.1816e-07,-0.0020415,0,-1.1816e-07,-0.0020415,0,1494.6,-2.5779,448.32,-1.3502e+06,1.719e-09,3.0927e-08,1.4983e+07,646.79,1,0.664,0.664,0.05,0
-1.1806e-07,-0.0020531,0,-1.1806e-07,-0.0020531,0,0,0,0,6.885e-09,-2.9234e-09,0,-8.7765e-06,1.8073e-21,1.9353e-19,6.4837e-05,-1.1814e-07,-0.0020531,0,-1.1814e-07,-0.0020531,0,1493.5,-3.3653,447.45,-1.3502e+06,2.7807e-10,2.9773e-08,1.4962e+07,646.09,1,0.666,0.666,0.05,0
-1.1805e-07,-0.0020647,0,-1.1805e-07,-0.0020647,0,0,0,0,6.8814e-09,-2.9234e-09,0,-8.7765e-06,-7.5585e-21,1.8603e-19,6.4748e-05,-1.1813e-07,-0.0020647,0,-1.1813e-07,-0.0020647,0,1492.4,-4.1527,446.57,-1.3502e+06,-1.1628e-09,2.862e-08,1.4942e+07,645.39,1,0.668,0.668,0.05,0
-1.1804e-07,-0.0020763,0,-1.1804e-07,-0.0020763,0,0,0,0,6.8777e-09,-2.9234e-09,0,-8.7765e-06,-1.6925e-20,1.7853e-19,6.4659e-05,-1.1811e-07,-0.0020763,0,-1.1811e-07,-0.0020763,0,1491.3,-4.9401,445.69,-1.3502e+06,-2.6038e-09,2.7466e-08,1.4921e+07,644.68,1,0.67,0.67,0.05,0
-1.1804e-07,-0.0020879,0,-1.1804e-07,-0.0020879,0,0,0,0,6.8741e-09,-2.9234e-09,0,-8.7765e-06,-2.629e-20,1.7103e-19,6.457e-05,-1.181e-07,-0.0020879,0,-1.181e-07,-0.0020879,0,1490.2,-5.7275,444.82,-1.3502e+06,-4.0447e-09,2.6313e-08,1.4901e+07,643.98,1,0.672,0.672,0.05,0
-1.1803e-07,-0.0020995,0,-1.1803e-07,-0.0020995,0,0,0,0,6.8704e-09,-2.9234e-09,0,-8.7765e-06,-3.5657e-20,1.6354e-19,6.4482e-05,-1.1808e-07,-0.0020995,0,-1.1808e-07,-0.0020995,0,1489.1,-6.5149,443.94,-1.3502e+06,-5.4856e-09,2.516e-08,1.488e+07,643.28,1,0.674,0.674,0.05,0
-1.1802e-07,-0.0021111,0,-1.1802e-07,-0.0021111,0,0,0,0,6.8667e-09,-2.9234e-09,0,-8.7765e-06,-4.5022e-20,1.5604e-19,6.4393e-05,-1.1807e-07,-0.0021111,0,-1.1807e-07,-0.0021111,0,1488,-7.3023,443.07,-1.3502e+06,-6.9265e-09,2.4006e-08,1.486e+07,642.58,1,0.676,0.676,0.05,0
-1.1802e-07,-0.0021227,0,-1.1802e-07,-0.0021227,0,0,0,0,6.8631e-09,-2.9234e-09,0,-8.7765e-06,-5.4388e-20,1.4854e-19,6.4304e-05,-1.1805e-07,-0.0021227,0,-1.1805e-07,-0.0021227,0,1486.9,-8.0897,442.19,-1.3502e+06,-8.3674e-09,2.2853e-08,1.4839e+07,641.88,1,0.678,0.678,0.05,0
-1.1801e-07,-0.0021343,0,-1.1801e-07,-0.0021343,0,0,0,0,6.8594e-09,-2.9234e-09,0,-8.7765e-06,-6.3754e-20,1.4104e-19,6.4215e-05,-1.1804e-07,-0.0021343,0,-1.1804e-07,-0.0021343,0,1485.8,-8.8771,441.31,-1.3502e+06,-9.8084e-09,2.1699e-08,1.4819e+07,641.17,1,0.68,0.68,0.05,0
-1.18e-07,-0.0021461,0,-1.18e-07,-0.0021461,0,0,0,0,6.8558e-09,-2.9255e-09,0,-8.7765e-06,-6.065e-20,1.3507e-19,6.4126e-05,-1.1802e-07,-0.0021461,0,-1.1802e-07,-0.0021461,0,1484.8,-9.8051,440.81,-1.3502e+06,-9.3308e-09,2.078e-08,1.4798e+07,640.47,1,0.682,0.682,0.05,0
-1.18e-07,-0.002158,0,-1.18e-07,-0.002158,0,0,0,0,6.8521e-09,-2.9277e-09,0,-8.7765e-06,-5.7546e-20,1.291e-19,6.4038e-05,-1.1801e-07,-0.002158,0,-1.1801e-07,-0.002158,0,1483.8,-10.733,440.31,-1.3502e+06,-8.8532e-09,1.9861e-08,1.4778e+07,639.77,1,0.684,0.684,0.05,0
-1.1799e-07,-0.0021699,0,-1.1799e-07,-0.0021699,0,0,0,0,6.8485e-09,-2.9299e-09,0,-8.7765e-06,-5.4441e-20,1.2312e-19,6.3949e-05,-1.1799e-07,-0.0021699,0,-1.1799e-07,-0.0021699,0,1482.8,-11.661,439.81,-1.3502e+06,-8.3756e-09,1.8942e-08,1.4757e+07,639.07,1,0.686,0.686,0.05,0
-1.1798e-07,-0.0021818,0,-1.1798e-07,-0.0021818,0,0,0,0,6.8448e-09,-2.9321e-09,0,-8.7765e-06,-5.1337e-20,1.1715e-19,6.386e-05,-1.1798e-07,-0.0021818,0,-1.1798e-07,-0.0021818,0,1481.8,-12.589,439.31,-1.3502e+06,-7.8979e-09,1.8023e-08,1.4737e+07,638.37,1,0.688,0.688,0.05,0
