"D:0","D:1","D:2","DD:0","DD:1","DD:2","U:0","U:1","U:2","epsilon:0","epsilon:1","epsilon:2","epsilon:3","epsilon:4","epsilon:5","epsilonEq","pointD:0","pointD:1","pointD:2","pointDD:0","pointDD:1","pointDD:2","sigma:0","sigma:1","sigma:2","sigma:3","sigma:4","sigma:5","sigmaEq","sigmaHyd","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.6689e-19,-1.1426e-19,-6.8695e-36,1.6689e-19,-1.1426e-19,-6.8695e-36,0,0,0,3.4967e-17,-1.2902e-17,0,-2.0569e-18,5.8921e-34,-2.0133e-33,2.8893e-17,1.29e-19,-8.5384e-20,-1.3739e-35,1.29e-19,-8.5384e-20,-1.3739e-35,8.0364e-05,5.6893e-06,2.5816e-05,-3.2088e-06,9.1918e-22,-3.1408e-21,6.761e-05,3.8017e-05,1,0,0,0.09,0
2.3404e-19,-1.5654e-19,-4.7784e-36,2.3404e-19,-1.5654e-19,-4.7784e-36,0,0,0,3.4937e-17,-1.3024e-17,0,-1.9255e-18,5.0856e-34,-1.6712e-33,2.8908e-17,1.9994e-19,-1.3055e-19,-1.0961e-35,1.9994e-19,-1.3055e-19,-1.0961e-35,8.014e-05,5.3212e-06,2.5638e-05,-3.0038e-06,7.9336e-22,-2.607e-21,6.7644e-05,3.7865e-05,1,0.002,0.002,0.09,0
3.0119e-19,-1.9882e-19,-2.6873e-36,3.0119e-19,-1.9882e-19,-2.6873e-36,0,0,0,3.4907e-17,-1.3146e-17,0,-1.7941e-18,4.2791e-34,-1.329e-33,2.8922e-17,2.7088e-19,-1.7572e-19,-8.1829e-36,2.7088e-19,-1.7572e-19,-8.1829e-36,7.9916e-05,4.9532e-06,2.5461e-05,-2.7988e-06,6.6754e-22,-2.0733e-21,6.7679e-05,3.7714e-05,1,0.004,0.004,0.09,0
3.6833e-19,-2.411e-19,-5.9616e-37,3.6833e-19,-2.411e-19,-5.9616e-37,0,0,0,3.4877e-17,-1.3268e-17,0,-1.6627e-18,3.4726e-34,-9.8686e-34,2.8937e-17,3.4181e-19,-2.2088e-19,-5.4048e-36,3.4181e-19,-2.2088e-19,-5.4048e-36,7.9691e-05,4.5851e-06,2.5283e-05,-2.5938e-06,5.4173e-22,-1.5395e-21,6.7713e-05,3.7562e-05,1,0.006,0.006,0.09,0
4.3548e-19,-2.8338e-19,1.495e-36,4.3548e-19,-2.8338e-19,1.495e-36,0,0,0,3.4847e-17,-1.339e-17,0,-1.5313e-18,2.6661e-34,-6.447e-34,2.8952e-17,4.1275e-19,-2.6605e-19,-2.6267e-36,4.1275e-19,-2.6605e-19,-2.6267e-36,7.9467e-05,4.2171e-06,2.5105e-05,-2.3888e-06,4.1591e-22,-1.0057e-21,6.7747e-05,3.741e-05,1,0.008,0.008,0.09,0
5.0263e-19,-3.2566e-19,3.5861e-36,5.0263e-19,-3.2566e-19,3.5861e-36,0,0,0,3.4817e-17,-1.3512e-17,0,-1.3998e-18,1.8596e-34,-3.0254e-34,2.8966e-17,4.8368e-19,-3.1122e-19,1.5133e-37,4.8368e-19,-3.1122e-19,1.5133e-37,7.9243e-05,3.849e-06,2.4927e-05,-2.1838e-06,2.901e-22,-4.7196e-22,6.7781e-05,3.7259e-05,1,0.01,0.01,0.09,0
5.6977e-19,-3.6794e-19,5.6772e-36,5.6977e-19,-3.6794e-19,5.6772e-36,0,0,0,3.4787e-17,-1.3634e-17,0,-1.2684e-18,1.0531e-34,3.9622e-35,2.8981e-17,5.5462e-19,-3.5638e-19,2.9294e-36,5.5462e-19,-3.5638e-19,2.9294e-36,7.9018e-05,3.481e-06,2.475e-05,-1.9788e-06,1.6428e-22,6.181e-23,6.7816e-05,3.7107e-05,1,0.012,0.012,0.09,0
6.3692e-19,-4.1021e-19,7.7683e-36,6.3692e-19,-4.1021e-19,7.7683e-36,0,0,0,3.4758e-17,-1.3756e-17,0,-1.137e-18,2.4657e-35,3.8178e-34,2.8996e-17,6.2556e-19,-4.0155e-19,5.7075e-36,6.2556e-19,-4.0155e-19,5.7075e-36,7.8794e-05,3.1129e-06,2.4572e-05,-1.7738e-06,3.8464e-23,5.9558e-22,6.785e-05,3.6955e-05,1,0.014,0.014,0.09,0
7.0407e-19,-4.5249e-19,9.8595e-36,7.0407e-19,-4.5249e-19,9.8595e-36,0,0,0,3.4728e-17,-1.3878e-17,0,-1.0056e-18,-5.5994e-35,7.2394e-34,2.901e-17,6.9649e-19,-4.4672e-19,8.4856e-36,6.9649e-19,-4.4672e-19,8.4856e-36,7.8569e-05,2.7449e-06,2.4394e-05,-1.5688e-06,-8.7351e-23,1.1294e-21,6.7884e-05,3.6804e-05,1,0.016,0.016,0.09,0
7.7121e-19,-4.9477e-19,1.1951e-35,7.7121e-19,-4.9477e-19,1.1951e-35,0,0,0,3.4698e-17,-1.4e-17,0,-8.7421e-19,-1.3664e-34,1.0661e-33,2.9025e-17,7.6743e-19,-4.9188e-19,1.1264e-35,7.6743e-19,-4.9188e-19,1.1264e-35,7.8345e-05,2.3768e-06,2.4217e-05,-1.3638e-06,-2.1317e-22,1.6631e-21,6.7918e-05,3.6652e-05,1,0.018,0.018,0.09,0
8.3836e-19,-5.3705e-19,1.4042e-35,8.3836e-19,-5.3705e-19,1.4042e-35,0,0,0,3.4668e-17,-1.4122e-17,0,-7.428e-19,-2.173e-34,1.4083e-33,2.904e-17,8.3836e-19,-5.3705e-19,1.4042e-35,8.3836e-19,-5.3705e-19,1.4042e-35,7.8121e-05,2.0088e-06,2.4039e-05,-1.1588e-06,-3.3898e-22,2.1969e-21,6.7952e-05,3.6501e-05,1,0.02,0.02,0.09,0
9.1413e-19,-6.0089e-19,1.511e-35,9.1413e-19,-6.0089e-19,1.511e-35,0,0,0,3.4678e-17,-1.4175e-17,0,-6.9409e-19,-2.7526e-34,1.5375e-33,2.9067e-17,9.1414e-19,-6.0089e-19,1.511e-35,9.1414e-19,-6.0089e-19,1.511e-35,7.8086e-05,1.8752e-06,2.3988e-05,-1.0828e-06,-4.2941e-22,2.3985e-21,6.8018e-05,3.634e-05,1,0.022,0.022,0.09,0
9.8991e-19,-6.6473e-19,1.6179e-35,9.8991e-19,-6.6473e-19,1.6179e-35,0,0,0,3.4688e-17,-1.4228e-17,0,-6.4538e-19,-3.3323e-34,1.6668e-33,2.9095e-17,9.8991e-19,-6.6473e-19,1.6179e-35,9.8991e-19,-6.6473e-19,1.6179e-35,7.8051e-05,1.7415e-06,2.3938e-05,-1.0068e-06,-5.1983e-22,2.6001e-21,6.8083e-05,3.6179e-05,1,0.024,0.024,0.09,0
1.0657e-18,-7.2857e-19,1.7248e-35,1.0657e-18,-7.2857e-19,1.7248e-35,0,0,0,3.4698e-17,-1.4282e-17,0,-5.9667e-19,-3.9119e-34,1.796e-33,2.9123e-17,1.0657e-18,-7.2857e-19,1.7248e-35,1.0657e-18,-7.2857e-19,1.7248e-35,7.8017e-05,1.6079e-06,2.3887e-05,-9.308e-07,-6.1026e-22,2.8018e-21,6.8148e-05,3.6019e-05,1,0.026,0.026,0.09,0
1.1415e-18,-7.9241e-19,1.8316e-35,1.1415e-18,-7.9241e-19,1.8316e-35,0,0,0,3.4708e-17,-1.4335e-17,0,-5.4796e-19,-4.4915e-34,1.9252e-33,2.9151e-17,1.1415e-18,-7.9241e-19,1.8316e-35,1.1415e-18,-7.9241e-19,1.8316e-35,7.7982e-05,1.4743e-06,2.3837e-05,-8.5481e-07,-7.0068e-22,3.0034e-21,6.8213e-05,3.5858e-05,1,0.028,0.028,0.09,0
1.2172e-18,-8.5625e-19,1.9385e-35,1.2172e-18,-8.5625e-19,1.9385e-35,0,0,0,3.4718e-17,-1.4388e-17,0,-4.9925e-19,-5.0712e-34,2.0545e-33,2.9179e-17,1.2172e-18,-8.5625e-19,1.9385e-35,1.2172e-18,-8.5625e-19,1.9385e-35,7.7947e-05,1.3407e-06,2.3786e-05,-7.7883e-07,-7.9111e-22,3.205e-21,6.8278e-05,3.5698e-05,1,0.03,0.03,0.09,0
1.293e-18,-9.2009e-19,2.0454e-35,1.293e-18,-9.2009e-19,2.0454e-35,0,0,0,3.4729e-17,-1.4442e-17,0,-4.5054e-19,-5.6508e-34,2.1837e-33,2.9206e-17,1.293e-18,-9.2009e-19,2.0454e-35,1.293e-18,-9.2009e-19,2.0454e-35,7.7912e-05,1.2071e-06,2.3736e-05,-7.0284e-07,-8.8153e-22,3.4066e-21,6.8343e-05,3.5537e-05,1,0.032,0.032,0.09,0
1.3688e-18,-9.8393e-19,2.1523e-35,1.3688e-18,-9.8393e-19,2.1523e-35,0,0,0,3.4739e-17,-1.4495e-17,0,-4.0183e-19,-6.2305e-34,2.313e-33,2.9234e-17,1.3688e-18,-9.8393e-19,2.1523e-35,1.3688e-18,-9.8393e-19,2.1523e-35,7.7878e-05,1.0735e-06,2.3685e-05,-6.2685e-07,-9.7196e-22,3.6083e-21,6.8408e-05,3.5376e-05,1,0.034,0.034,0.09,0
1.4445e-18,-1.0478e-18,2.2591e-35,1.4445e-18,-1.0478e-18,2.2591e-35,0,0,0,3.4749e-17,-1.4548e-17,0,-3.5312e-19,-6.8101e-34,2.4422e-33,2.9262e-17,1.4445e-18,-1.0478e-18,2.2591e-35,1.4445e-18,-1.0478e-18,2.2591e-35,7.7843e-05,9.3987e-07,2.3635e-05,-5.5086e-07,-1.0624e-21,3.8099e-21,6.8473e-05,3.5216e-05,1,0.036,0.036,0.09,0
1.5203e-18,-1.1116e-18,2.366e-35,1.5203e-18,-1.1116e-18,2.366e-35,0,0,0,3.4759e-17,-1.4601e-17,0,-3.0441e-19,-7.3898e-34,2.5715e-33,2.929e-17,1.5203e-18,-1.1116e-18,2.366e-35,1.5203e-18,-1.1116e-18,2.366e-35,7.7808e-05,8.0626e-07,2.3584e-05,-4.7487e-07,-1.1528e-21,4.0115e-21,6.8538e-05,3.5055e-05,1,0.038,0.038,0.09,0
1.5961e-18,-1.1755e-18,2.4729e-35,1.5961e-18,-1.1755e-18,2.4729e-35,0,0,0,3.4769e-17,-1.4655e-17,0,-2.557e-19,-7.9694e-34,2.7007e-33,2.9318e-17,1.5961e-18,-1.1755e-18,2.4729e-35,1.5961e-18,-1.1755e-18,2.4729e-35,7.7774e-05,6.7265e-07,2.3534e-05,-3.9889e-07,-1.2432e-21,4.2131e-21,6.8604e-05,3.4895e-05,1,0.04,0.04,0.09,0
1.6754e-18,-1.2779e-18,2.1695e-35,1.6754e-18,-1.2779e-18,2.1695e-35,0,0,0,3.4753e-17,-1.4656e-17,0,-2.5514e-19,-7.4256e-34,2.37e-33,2.9308e-17,1.6754e-18,-1.2779e-18,2.1695e-35,1.6754e-18,-1.2779e-18,2.1695e-35,7.7728e-05,6.5039e-07,2.3513e-05,-3.9803e-07,-1.1584e-21,3.6972e-21,6.8581e-05,3.4847e-05,1,0.042,0.042,0.09,0
1.7547e-18,-1.3803e-18,1.8661e-35,1.7547e-18,-1.3803e-18,1.8661e-35,0,0,0,3.4736e-17,-1.4657e-17,0,-2.5459e-19,-6.8817e-34,2.0393e-33,2.9298e-17,1.7547e-18,-1.3803e-18,1.8661e-35,1.7547e-18,-1.3803e-18,1.8661e-35,7.7682e-05,6.2813e-07,2.3493e-05,-3.9717e-07,-1.0735e-21,3.1812e-21,6.8558e-05,3.48e-05,1,0.044,0.044,0.09,0
1.8339e-18,-1.4827e-18,1.5627e-35,1.8339e-18,-1.4827e-18,1.5627e-35,0,0,0,3.472e-17,-1.4658e-17,0,-2.5404e-19,-6.3378e-34,1.7085e-33,2.9288e-17,1.8339e-18,-1.4827e-18,1.5627e-35,1.8339e-18,-1.4827e-18,1.5627e-35,7.7636e-05,6.0587e-07,2.3473e-05,-3.9631e-07,-9.887e-22,2.6653e-21,6.8535e-05,3.4752e-05,1,0.046,0.046,0.09,0
1.9132e-18,-1.5851e-18,1.2593e-35,1.9132e-18,-1.5851e-18,1.2593e-35,0,0,0,3.4704e-17,-1.4659e-17,0,-2.5349e-19,-5.7939e-34,1.3778e-33,2.9279e-17,1.9132e-18,-1.5851e-18,1.2593e-35,1.9132e-18,-1.5851e-18,1.2593e-35,7.759e-05,5.8361e-07,2.3452e-05,-3.9545e-07,-9.0385e-22,2.1494e-21,6.8512e-05,3.4705e-05,1,0.048,0.048,0.09,0
1.9925e-18,-1.6875e-18,9.5591e-36,1.9925e-18,-1.6875e-18,9.5591e-36,0,0,0,3.4687e-17,-1.466e-17,0,-2.5294e-19,-5.25e-34,1.0471e-33,2.9269e-17,1.9925e-18,-1.6875e-18,9.5591e-36,1.9925e-18,-1.6875e-18,9.5591e-36,7.7544e-05,5.6135e-07,2.3432e-05,-3.9459e-07,-8.1901e-22,1.6334e-21,6.8489e-05,3.4658e-05,1,0.05,0.05,0.09,0
2.0718e-18,-1.7899e-18,6.5252e-36,2.0718e-18,-1.7899e-18,6.5252e-36,0,0,0,3.4671e-17,-1.4662e-17,0,-2.5239e-19,-4.7061e-34,7.1633e-34,2.9259e-17,2.0718e-18,-1.7899e-18,6.5252e-36,2.0718e-18,-1.7899e-18,6.5252e-36,7.7498e-05,5.3909e-07,2.3411e-05,-3.9373e-07,-7.3416e-22,1.1175e-21,6.8466e-05,3.461e-05,1,0.052,0.052,0.09,0
2.1511e-18,-1.8923e-18,3.4914e-36,2.1511e-18,-1.8923e-18,3.4914e-36,0,0,0,3.4655e-17,-1.4663e-17,0,-2.5184e-19,-4.1623e-34,3.856e-34,2.9249e-17,2.1511e-18,-1.8923e-18,3.4913e-36,2.1511e-18,-1.8923e-18,3.4913e-36,7.7452e-05,5.1683e-07,2.3391e-05,-3.9287e-07,-6.4931e-22,6.0154e-22,6.8444e-05,3.4563e-05,1,0.054,0.054,0.09,0
2.2304e-18,-1.9947e-18,4.5746e-37,2.2304e-18,-1.9947e-18,4.5746e-37,0,0,0,3.4639e-17,-1.4664e-17,0,-2.5129e-19,-3.6184e-34,5.4872e-35,2.924e-17,2.2304e-18,-1.9947e-18,4.5744e-37,2.2304e-18,-1.9947e-18,4.5744e-37,7.7406e-05,4.9457e-07,2.337e-05,-3.9201e-07,-5.6447e-22,8.5599e-23,6.8421e-05,3.4515e-05,1,0.056,0.056,0.09,0
2.3097e-18,-2.0971e-18,-2.5764e-36,2.3097e-18,-2.0971e-18,-2.5764e-36,0,0,0,3.4622e-17,-1.4665e-17,0,-2.5074e-19,-3.0745e-34,-2.7586e-34,2.923e-17,2.3097e-18,-2.0971e-18,-2.5765e-36,2.3097e-18,-2.0971e-18,-2.5765e-36,7.736e-05,4.7231e-07,2.335e-05,-3.9115e-07,-4.7962e-22,-4.3034e-22,6.8398e-05,3.4468e-05,1,0.058,0.058,0.09,0
2.3889e-18,-2.1995e-18,-5.6103e-36,2.3889e-18,-2.1995e-18,-5.6103e-36,0,0,0,3.4606e-17,-1.4666e-17,0,-2.5019e-19,-2.5306e-34,-6.0659e-34,2.922e-17,2.3889e-18,-2.1995e-18,-5.6104e-36,2.3889e-18,-2.1995e-18,-5.6104e-36,7.7315e-05,4.5005e-07,2.3329e-05,-3.903e-07,-3.9478e-22,-9.4628e-22,6.8375e-05,3.4421e-05,1,0.06,0.06,0.09,0
2.4676e-18,-2.3412e-18,-6.3355e-36,2.4676e-18,-2.3412e-18,-6.3355e-36,0,0,0,3.4574e-17,-1.4657e-17,0,-2.4722e-19,-1.6464e-34,-7.6831e-34,2.9195e-17,2.4676e-18,-2.3412e-18,-6.3355e-36,2.4676e-18,-2.3412e-18,-6.3355e-36,7.7238e-05,4.3766e-07,2.3303e-05,-3.8566e-07,-2.5684e-22,-1.1986e-21,6.8316e-05,3.438e-05,1,0.062,0.062,0.09,0
2.5462e-18,-2.4829e-18,-7.0606e-36,2.5462e-18,-2.4829e-18,-7.0606e-36,0,0,0,3.4542e-17,-1.4648e-17,0,-2.4425e-19,-7.6223e-35,-9.3003e-34,2.917e-17,2.5462e-18,-2.4829e-18,-7.0606e-36,2.5462e-18,-2.4829e-18,-7.0606e-36,7.7161e-05,4.2527e-07,2.3276e-05,-3.8103e-07,-1.1891e-22,-1.4509e-21,6.8258e-05,3.4339e-05,1,0.064,0.064,0.09,0
2.6248e-18,-2.6246e-18,-7.7857e-36,2.6248e-18,-2.6246e-18,-7.7857e-36,0,0,0,3.451e-17,-1.4639e-17,0,-2.4128e-19,1.2196e-35,-1.0918e-33,2.9145e-17,2.6248e-18,-2.6246e-18,-7.7857e-36,2.6248e-18,-2.6246e-18,-7.7857e-36,7.7084e-05,4.1288e-07,2.3249e-05,-3.764e-07,1.9027e-23,-1.7031e-21,6.8199e-05,3.4299e-05,1,0.066,0.066,0.09,0
2.7035e-18,-2.7663e-18,-8.5108e-36,2.7035e-18,-2.7663e-18,-8.5108e-36,0,0,0,3.4478e-17,-1.4629e-17,0,-2.3831e-19,1.0062e-34,-1.2535e-33,2.912e-17,2.7035e-18,-2.7663e-18,-8.5109e-36,2.7035e-18,-2.7663e-18,-8.5109e-36,7.7008e-05,4.0049e-07,2.3222e-05,-3.7176e-07,1.5696e-22,-1.9554e-21,6.814e-05,3.4258e-05,1,0.068,0.068,0.09,0
2.7821e-18,-2.908e-18,-9.236e-36,2.7821e-18,-2.908e-18,-9.236e-36,0,0,0,3.4446e-17,-1.462e-17,0,-2.3534e-19,1.8904e-34,-1.4152e-33,2.9095e-17,2.7821e-18,-2.908e-18,-9.236e-36,2.7821e-18,-2.908e-18,-9.236e-36,7.6931e-05,3.881e-07,2.3196e-05,-3.6713e-07,2.949e-22,-2.2077e-21,6.8082e-05,3.4217e-05,1,0.07,0.07,0.09,0
2.8607e-18,-3.0497e-18,-9.9611e-36,2.8607e-18,-3.0497e-18,-9.9611e-36,0,0,0,3.4414e-17,-1.4611e-17,0,-2.3237e-19,2.7746e-34,-1.5769e-33,2.907e-17,2.8607e-18,-3.0497e-18,-9.9611e-36,2.8607e-18,-3.0497e-18,-9.9611e-36,7.6854e-05,3.7571e-07,2.3169e-05,-3.625e-07,4.3283e-22,-2.46e-21,6.8023e-05,3.4177e-05,1,0.072,0.072,0.09,0
2.9394e-18,-3.1914e-18,-1.0686e-35,2.9394e-18,-3.1914e-18,-1.0686e-35,0,0,0,3.4381e-17,-1.4602e-17,0,-2.294e-19,3.6588e-34,-1.7386e-33,2.9045e-17,2.9394e-18,-3.1914e-18,-1.0686e-35,2.9394e-18,-3.1914e-18,-1.0686e-35,7.6777e-05,3.6332e-07,2.3142e-05,-3.5786e-07,5.7077e-22,-2.7123e-21,6.7964e-05,3.4136e-05,1,0.074,0.074,0.09,0
3.018e-18,-3.333e-18,-1.1411e-35,3.018e-18,-3.333e-18,-1.1411e-35,0,0,0,3.4349e-17,-1.4593e-17,0,-2.2643e-19,4.543e-34,-1.9004e-33,2.9019e-17,3.018e-18,-3.333e-18,-1.1411e-35,3.018e-18,-3.333e-18,-1.1411e-35,7.6701e-05,3.5093e-07,2.3115e-05,-3.5323e-07,7.087e-22,-2.9646e-21,6.7906e-05,3.4095e-05,1,0.076,0.076,0.09,0
3.0966e-18,-3.4747e-18,-1.2136e-35,3.0966e-18,-3.4747e-18,-1.2136e-35,0,0,0,3.4317e-17,-1.4583e-17,0,-2.2346e-19,5.4272e-34,-2.0621e-33,2.8994e-17,3.0966e-18,-3.4747e-18,-1.2136e-35,3.0966e-18,-3.4747e-18,-1.2136e-35,7.6624e-05,3.3854e-07,2.3089e-05,-3.486e-07,8.4664e-22,-3.2169e-21,6.7847e-05,3.4055e-05,1,0.078,0.078,0.09,0
3.1752e-18,-3.6164e-18,-1.2862e-35,3.1752e-18,-3.6164e-18,-1.2862e-35,0,0,0,3.4285e-17,-1.4574e-17,0,-2.2049e-19,6.3114e-34,-2.2238e-33,2.8969e-17,3.1752e-18,-3.6164e-18,-1.2862e-35,3.1752e-18,-3.6164e-18,-1.2862e-35,7.6547e-05,3.2615e-07,2.3062e-05,-3.4397e-07,9.8457e-22,-3.4692e-21,6.7788e-05,3.4014e-05,1,0.08,0.08,0.09,0
3.2535e-18,-3.7982e-18,-1.0215e-35,3.2535e-18,-3.7982e-18,-1.0215e-35,0,0,0,3.4257e-17,-1.4562e-17,0,-2.2275e-19,6.0041e-34,-1.8652e-33,2.8945e-17,3.2535e-18,-3.7982e-18,-1.0215e-35,3.2535e-18,-3.7982e-18,-1.0215e-35,7.6484e-05,3.2719e-07,2.3043e-05,-3.4749e-07,9.3664e-22,-2.9097e-21,6.7731e-05,3.3994e-05,1,0.082,0.082,0.09,0
3.3318e-18,-3.98e-18,-7.5685e-36,3.3318e-18,-3.98e-18,-7.5685e-36,0,0,0,3.4228e-17,-1.4549e-17,0,-2.2501e-19,5.6969e-34,-1.5066e-33,2.8921e-17,3.3318e-18,-3.98e-18,-7.5685e-36,3.3318e-18,-3.98e-18,-7.5685e-36,7.642e-05,3.2822e-07,2.3025e-05,-3.5102e-07,8.8871e-22,-2.3503e-21,6.7674e-05,3.3974e-05,1,0.084,0.084,0.09,0
3.41e-18,-4.1618e-18,-4.9219e-36,3.41e-18,-4.1618e-18,-4.9219e-36,0,0,0,3.4199e-17,-1.4536e-17,0,-2.2727e-19,5.3896e-34,-1.1479e-33,2.8896e-17,3.41e-18,-4.1618e-18,-4.9219e-36,3.41e-18,-4.1618e-18,-4.9219e-36,7.6357e-05,3.2925e-07,2.3006e-05,-3.5454e-07,8.4078e-22,-1.7908e-21,6.7617e-05,3.3955e-05,1,0.086,0.086,0.09,0
3.4883e-18,-4.3436e-18,-2.2754e-36,3.4883e-18,-4.3436e-18,-2.2754e-36,0,0,0,3.4171e-17,-1.4524e-17,0,-2.2953e-19,5.0824e-34,-7.8933e-34,2.8872e-17,3.4883e-18,-4.3437e-18,-2.2754e-36,3.4883e-18,-4.3437e-18,-2.2754e-36,7.6293e-05,3.3028e-07,2.2987e-05,-3.5807e-07,7.9285e-22,-1.2314e-21,6.756e-05,3.3935e-05,1,0.088,0.088,0.09,0
3.5665e-18,-4.5255e-18,3.7117e-37,3.5665e-18,-4.5255e-18,3.7117e-37,0,0,0,3.4142e-17,-1.4511e-17,0,-2.3179e-19,4.7752e-34,-4.3071e-34,2.8848e-17,3.5665e-18,-4.5255e-18,3.7118e-37,3.5665e-18,-4.5255e-18,3.7118e-37,7.623e-05,3.3132e-07,2.2968e-05,-3.616e-07,7.4493e-22,-6.719e-22,6.7503e-05,3.3915e-05,1,0.09,0.09,0.09,0
3.6448e-18,-4.7073e-18,3.0177e-36,3.6448e-18,-4.7073e-18,3.0177e-36,0,0,0,3.4113e-17,-1.4498e-17,0,-2.3405e-19,4.4679e-34,-7.2085e-35,2.8823e-17,3.6448e-18,-4.7073e-18,3.0177e-36,3.6448e-18,-4.7073e-18,3.0177e-36,7.6166e-05,3.3235e-07,2.295e-05,-3.6512e-07,6.97e-22,-1.1245e-22,6.7446e-05,3.3895e-05,1,0.092,0.092,0.09,0
3.723e-18,-4.8891e-18,5.6643e-36,3.723e-18,-4.8891e-18,5.6643e-36,0,0,0,3.4085e-17,-1.4486e-17,0,-2.3631e-19,4.1607e-34,2.8654e-34,2.8799e-17,3.723e-18,-4.8891e-18,5.6643e-36,3.723e-18,-4.8891e-18,5.6643e-36,7.6103e-05,3.3338e-07,2.2931e-05,-3.6865e-07,6.4907e-22,4.47e-22,6.7389e-05,3.3875e-05,1,0.094,0.094,0.09,0
3.8013e-18,-5.0709e-18,8.3108e-36,3.8013e-18,-5.0709e-18,8.3108e-36,0,0,0,3.4056e-17,-1.4473e-17,0,-2.3857e-19,3.8534e-34,6.4516e-34,2.8774e-17,3.8013e-18,-5.0709e-18,8.3108e-36,3.8013e-18,-5.0709e-18,8.3108e-36,7.6039e-05,3.3441e-07,2.2912e-05,-3.7217e-07,6.0114e-22,1.0064e-21,6.7332e-05,3.3856e-05,1,0.096,0.096,0.09,0
3.8795e-18,-5.2527e-18,1.0957e-35,3.8795e-18,-5.2527e-18,1.0957e-35,0,0,0,3.4027e-17,-1.446e-17,0,-2.4083e-19,3.5462e-34,1.0038e-33,2.875e-17,3.8795e-18,-5.2527e-18,1.0957e-35,3.8795e-18,-5.2527e-18,1.0957e-35,7.5976e-05,3.3544e-07,2.2893e-05,-3.757e-07,5.5321e-22,1.5659e-21,6.7275e-05,3.3836e-05,1,0.098,0.098,0.09,0
3.9578e-18,-5.4345e-18,1.3604e-35,3.9578e-18,-5.4345e-18,1.3604e-35,0,0,0,3.3999e-17,-1.4448e-17,0,-2.4309e-19,3.239e-34,1.3624e-33,2.8726e-17,3.9578e-18,-5.4345e-18,1.3604e-35,3.9578e-18,-5.4345e-18,1.3604e-35,7.5913e-05,3.3648e-07,2.2875e-05,-3.7923e-07,5.0528e-22,2.1253e-21,6.7218e-05,3.3816e-05,1,0.1,0.1,0.09,0
4.035e-18,-5.655e-18,1.4846e-35,4.035e-18,-5.655e-18,1.4846e-35,0,0,0,3.3963e-17,-1.4432e-17,0,-2.4465e-19,1.4901e-34,1.3321e-33,2.8695e-17,4.035e-18,-5.655e-18,1.4846e-35,4.035e-18,-5.655e-18,1.4846e-35,7.5833e-05,3.3784e-07,2.2851e-05,-3.8166e-07,2.3245e-22,2.0781e-21,6.7147e-05,3.3781e-05,1,0.102,0.102,0.09,0
4.1123e-18,-5.8756e-18,1.6088e-35,4.1123e-18,-5.8756e-18,1.6088e-35,0,0,0,3.3927e-17,-1.4416e-17,0,-2.4621e-19,-2.5882e-35,1.3018e-33,2.8665e-17,4.1123e-18,-5.8756e-18,1.6088e-35,4.1123e-18,-5.8756e-18,1.6088e-35,7.5754e-05,3.3921e-07,2.2828e-05,-3.841e-07,-4.0376e-23,2.0308e-21,6.7075e-05,3.3746e-05,1,0.104,0.104,0.09,0
4.1895e-18,-6.0961e-18,1.733e-35,4.1895e-18,-6.0961e-18,1.733e-35,0,0,0,3.3891e-17,-1.44e-17,0,-2.4778e-19,-2.0077e-34,1.2715e-33,2.8634e-17,4.1895e-18,-6.0961e-18,1.733e-35,4.1895e-18,-6.0961e-18,1.733e-35,7.5674e-05,3.4058e-07,2.2804e-05,-3.8653e-07,-3.132e-22,1.9835e-21,6.7004e-05,3.3711e-05,1,0.106,0.106,0.09,0
4.2667e-18,-6.3167e-18,1.8572e-35,4.2667e-18,-6.3167e-18,1.8572e-35,0,0,0,3.3855e-17,-1.4384e-17,0,-2.4934e-19,-3.7566e-34,1.2412e-33,2.8603e-17,4.2667e-18,-6.3167e-18,1.8572e-35,4.2667e-18,-6.3167e-18,1.8572e-35,7.5595e-05,3.4195e-07,2.2781e-05,-3.8897e-07,-5.8603e-22,1.9362e-21,6.6932e-05,3.3676e-05,1,0.108,0.108,0.09,0
4.344e-18,-6.5372e-18,1.9815e-35,4.344e-18,-6.5372e-18,1.9815e-35,0,0,0,3.3819e-17,-1.4368e-17,0,-2.509e-19,-5.5055e-34,1.2108e-33,2.8573e-17,4.344e-18,-6.5372e-18,1.9815e-35,4.344e-18,-6.5372e-18,1.9815e-35,7.5515e-05,3.4331e-07,2.2758e-05,-3.914e-07,-8.5886e-22,1.8889e-21,6.686e-05,3.3641e-05,1,0.11,0.11,0.09,0
4.4212e-18,-6.7577e-18,2.1057e-35,4.4212e-18,-6.7577e-18,2.1057e-35,0,0,0,3.3783e-17,-1.4352e-17,0,-2.5246e-19,-7.2544e-34,1.1805e-33,2.8542e-17,4.4212e-18,-6.7577e-18,2.1057e-35,4.4212e-18,-6.7577e-18,2.1057e-35,7.5436e-05,3.4468e-07,2.2734e-05,-3.9384e-07,-1.1317e-21,1.8416e-21,6.6789e-05,3.3606e-05,1,0.112,0.112,0.09,0
