"D:0","D:1","D:2","DD:0","DD:1","DD:2","U:0","U:1","U:2","epsilon:0","epsilon:1","epsilon:2","epsilon:3","epsilon:4","epsilon:5","epsilonEq","pointD:0","pointD:1","pointD:2","pointDD:0","pointDD:1","pointDD:2","sigma:0","sigma:1","sigma:2","sigma:3","sigma:4","sigma:5","sigmaEq","sigmaHyd","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.945e-17,-9.0005e-17,-4.0519e-35,1.0774e-22,-4.8044e-22,0,0,0,0,3.9684e-17,-1.6986e-17,0,-7.1151e-20,1.3114e-32,4.1477e-32,3.3582e-17,1.945e-17,-9.0005e-17,-4.0519e-35,1.0774e-22,-4.8044e-22,0,8.8463e-05,5.7555e-08,2.6556e-05,-1.11e-07,2.0458e-20,6.4705e-20,7.8583e-05,3.8506e-05,1,0.424,0.424,0.098,0
1.9531e-17,-9.0821e-17,-3.8662e-35,1.0831e-22,-4.8492e-22,0,0,0,0,3.9635e-17,-1.6965e-17,0,-7.1302e-20,1.0365e-32,5.5758e-32,3.3541e-17,1.9531e-17,-9.0821e-17,-3.8662e-35,1.0831e-22,-4.8492e-22,0,8.8353e-05,5.7218e-08,2.6523e-05,-1.1123e-07,1.6169e-20,8.6983e-20,7.8485e-05,3.8458e-05,1,0.426,0.426,0.098,0
1.9612e-17,-9.1637e-17,-3.6804e-35,1.0889e-22,-4.894e-22,0,0,0,0,3.9585e-17,-1.6944e-17,0,-7.1454e-20,7.6151e-33,7.0039e-32,3.3499e-17,1.9612e-17,-9.1637e-17,-3.6804e-35,1.0889e-22,-4.894e-22,0,8.8243e-05,5.6881e-08,2.649e-05,-1.1147e-07,1.188e-20,1.0926e-19,7.8387e-05,3.841e-05,1,0.428,0.428,0.098,0
1.9693e-17,-9.246e-17,7.7951e-36,1.0945e-22,-4.9395e-22,0,0,0,0,3.9536e-17,-1.6923e-17,0,-7.196e-20,-8.5696e-34,7.5264e-32,3.3457e-17,1.9693e-17,-9.246e-17,7.795e-36,1.0945e-22,-4.9395e-22,0,8.8132e-05,5.5915e-08,2.6456e-05,-1.1226e-07,-1.3369e-21,1.1741e-19,7.829e-05,3.8361e-05,1,0.43,0.43,0.098,0
1.9774e-17,-9.3283e-17,5.2395e-35,1.1002e-22,-4.985e-22,0,0,0,0,3.9486e-17,-1.6903e-17,0,-7.2466e-20,-9.329e-33,8.049e-32,3.3416e-17,1.9774e-17,-9.3283e-17,5.2394e-35,1.1002e-22,-4.985e-22,0,8.8022e-05,5.4948e-08,2.6423e-05,-1.1305e-07,-1.4553e-20,1.2556e-19,7.8192e-05,3.8313e-05,1,0.432,0.432,0.098,0
1.9854e-17,-9.4113e-17,5.1985e-36,1.1058e-22,-5.0312e-22,0,0,0,0,3.9436e-17,-1.6881e-17,0,-7.3814e-20,-3.6523e-33,6.4761e-32,3.3373e-17,1.9854e-17,-9.4113e-17,5.1983e-36,1.1058e-22,-5.0312e-22,0,8.7909e-05,5.4088e-08,2.6389e-05,-1.1515e-07,-5.6976e-21,1.0103e-19,7.8092e-05,3.8264e-05,1,0.434,0.434,0.098,0
1.9935e-17,-9.4942e-17,-4.1998e-35,1.1114e-22,-5.0774e-22,0,0,0,0,3.9385e-17,-1.686e-17,0,-7.5162e-20,2.0245e-33,4.9032e-32,3.333e-17,1.9935e-17,-9.4942e-17,-4.1998e-35,1.1114e-22,-5.0774e-22,0,8.7795e-05,5.3228e-08,2.6355e-05,-1.1725e-07,3.1582e-21,7.649e-20,7.7993e-05,3.8214e-05,1,0.436,0.436,0.098,0
2.0015e-17,-9.5779e-17,-1.0743e-34,1.1169e-22,-5.1243e-22,0,0,0,0,3.9332e-17,-1.6837e-17,0,-7.5959e-20,1.189e-32,6.9247e-32,3.3285e-17,2.0015e-17,-9.5779e-17,-1.0743e-34,1.1169e-22,-5.1243e-22,0,8.7678e-05,5.3538e-08,2.6319e-05,-1.185e-07,1.8548e-20,1.0802e-19,7.7888e-05,3.8164e-05,1,0.438,0.438,0.098,0
2.0096e-17,-9.6615e-17,-1.7287e-34,1.1224e-22,-5.1711e-22,0,0,0,0,3.9279e-17,-1.6814e-17,0,-7.6756e-20,2.1755e-32,8.9461e-32,3.3241e-17,2.0096e-17,-9.6615e-17,-1.7287e-34,1.1224e-22,-5.1711e-22,0,8.756e-05,5.3848e-08,2.6284e-05,-1.1974e-07,3.3938e-20,1.3956e-19,7.7783e-05,3.8114e-05,1,0.44,0.44,0.098,0
2.0176e-17,-9.7458e-17,-5.5684e-35,1.1277e-22,-5.2185e-22,0,0,0,0,3.9226e-17,-1.6791e-17,0,-7.5596e-20,6.0544e-33,1.1451e-31,3.3195e-17,2.0176e-17,-9.7458e-17,-5.5683e-35,1.1277e-22,-5.2185e-22,0,8.7442e-05,5.5014e-08,2.6249e-05,-1.1793e-07,9.4449e-21,1.7864e-19,7.7677e-05,3.8063e-05,1,0.442,0.442,0.098,0
2.0256e-17,-9.8301e-17,6.1503e-35,1.1331e-22,-5.2659e-22,0,0,0,0,3.9173e-17,-1.6768e-17,0,-7.4437e-20,-9.6467e-33,1.3957e-31,3.315e-17,2.0256e-17,-9.8301e-17,6.1503e-35,1.1331e-22,-5.2659e-22,0,8.7325e-05,5.6181e-08,2.6214e-05,-1.1612e-07,-1.5049e-20,2.1773e-19,7.7572e-05,3.8012e-05,1,0.444,0.444,0.098,0
2.0336e-17,-9.9151e-17,1.4901e-34,1.1382e-22,-5.3139e-22,0,0,0,0,3.9124e-17,-1.6745e-17,0,-7.1893e-20,-2.1087e-32,1.0628e-31,3.3107e-17,2.0336e-17,-9.9151e-17,1.4901e-34,1.1382e-22,-5.3139e-22,0,8.7216e-05,6.0539e-08,2.6183e-05,-1.1215e-07,-3.2896e-20,1.658e-19,7.7471e-05,3.7964e-05,1,0.446,0.446,0.098,0
2.0416e-17,-1e-16,2.3653e-34,1.1434e-22,-5.3619e-22,0,0,0,0,3.9074e-17,-1.6722e-17,0,-6.9348e-20,-3.2527e-32,7.2995e-32,3.3065e-17,2.0416e-17,-1e-16,2.3653e-34,1.1434e-22,-5.3619e-22,0,8.7107e-05,6.4897e-08,2.6151e-05,-1.0818e-07,-5.0743e-20,1.1387e-19,7.7371e-05,3.7915e-05,1,0.448,0.448,0.098,0
2.0495e-17,-1.0086e-16,1.4129e-34,1.1484e-22,-5.4103e-22,0,0,0,0,3.9028e-17,-1.6703e-17,0,-6.8354e-20,-1.8107e-32,4.8949e-32,3.3026e-17,2.0495e-17,-1.0086e-16,1.4129e-34,1.1484e-22,-5.4103e-22,0,8.7003e-05,6.3372e-08,2.612e-05,-1.0663e-07,-2.8246e-20,7.6361e-20,7.728e-05,3.7868e-05,1,0.45,0.45,0.098,0
2.0575e-17,-1.0171e-16,4.6059e-35,1.1535e-22,-5.4588e-22,0,0,0,0,3.8981e-17,-1.6684e-17,0,-6.736e-20,-3.6858e-33,2.4903e-32,3.2987e-17,2.0575e-17,-1.0171e-16,4.6059e-35,1.1535e-22,-5.4588e-22,0,8.6899e-05,6.1846e-08,2.6088e-05,-1.0508e-07,-5.7499e-21,3.8848e-20,7.7189e-05,3.7821e-05,1,0.452,0.452,0.098,0
2.0654e-17,-1.0258e-16,-2.21e-35,1.1584e-22,-5.5079e-22,0,0,0,0,3.8934e-17,-1.6665e-17,0,-6.891e-20,3.5821e-33,3.7044e-32,3.2947e-17,2.0654e-17,-1.0258e-16,-2.21e-35,1.1584e-22,-5.5079e-22,0,8.679e-05,5.6249e-08,2.6054e-05,-1.075e-07,5.5881e-21,5.7789e-20,7.7097e-05,3.7773e-05,1,0.454,0.454,0.098,0
2.0734e-17,-1.0344e-16,-9.0258e-35,1.1634e-22,-5.5569e-22,0,0,0,0,3.8886e-17,-1.6647e-17,0,-7.046e-20,1.085e-32,4.9186e-32,3.2908e-17,2.0734e-17,-1.0344e-16,-9.0258e-35,1.1634e-22,-5.5569e-22,0,8.6682e-05,5.0651e-08,2.602e-05,-1.0992e-07,1.6926e-20,7.673e-20,7.7005e-05,3.7725e-05,1,0.456,0.456,0.098,0
2.0813e-17,-1.0431e-16,-4.2215e-35,1.1682e-22,-5.6066e-22,0,0,0,0,3.8835e-17,-1.6624e-17,0,-7.2268e-20,2.0621e-33,5.7317e-32,3.2864e-17,2.0813e-17,-1.0431e-16,-4.2215e-35,1.1682e-22,-5.6066e-22,0,8.6568e-05,5.1617e-08,2.5986e-05,-1.1274e-07,3.2168e-21,8.9415e-20,7.6903e-05,3.7677e-05,1,0.458,0.458,0.098,0
2.0893e-17,-1.0518e-16,5.8277e-36,1.1731e-22,-5.6563e-22,0,0,0,0,3.8783e-17,-1.6602e-17,0,-7.4075e-20,-6.7259e-33,6.5448e-32,3.2821e-17,2.0893e-17,-1.0518e-16,5.8279e-36,1.1731e-22,-5.6563e-22,0,8.6454e-05,5.2583e-08,2.5952e-05,-1.1556e-07,-1.0492e-20,1.021e-19,7.6801e-05,3.7629e-05,1,0.46,0.46,0.098,0
2.0972e-17,-1.0605e-16,2.7571e-35,1.1779e-22,-5.7066e-22,0,0,0,0,3.8731e-17,-1.6579e-17,0,-7.4459e-20,-8.1898e-33,5.1618e-32,3.2776e-17,2.0972e-17,-1.0605e-16,2.7571e-35,1.1779e-22,-5.7066e-22,0,8.6337e-05,5.3925e-08,2.5917e-05,-1.1616e-07,-1.2776e-20,8.0523e-20,7.6696e-05,3.7579e-05,1,0.462,0.462,0.098,0
2.1051e-17,-1.0693e-16,4.9313e-35,1.1827e-22,-5.7569e-22,0,0,0,0,3.8678e-17,-1.6556e-17,0,-7.4843e-20,-9.6537e-33,3.7787e-32,3.2731e-17,2.1051e-17,-1.0693e-16,4.9313e-35,1.1827e-22,-5.7569e-22,0,8.622e-05,5.5268e-08,2.5883e-05,-1.1675e-07,-1.506e-20,5.8947e-20,7.6591e-05,3.7529e-05,1,0.464,0.464,0.098,0
2.113e-17,-1.0781e-16,-4.4939e-35,1.1873e-22,-5.8078e-22,0,0,0,0,3.8626e-17,-1.6534e-17,0,-7.4513e-20,5.3382e-33,4.9089e-32,3.2687e-17,2.113e-17,-1.0781e-16,-4.4939e-35,1.1873e-22,-5.8078e-22,0,8.6104e-05,5.5536e-08,2.5848e-05,-1.1624e-07,8.3276e-21,7.6579e-20,7.6488e-05,3.7479e-05,1,0.466,0.466,0.098,0
2.1209e-17,-1.0869e-16,-1.3919e-34,1.1919e-22,-5.8587e-22,0,0,0,0,3.8574e-17,-1.6511e-17,0,-7.4183e-20,2.033e-32,6.0391e-32,3.2643e-17,2.1209e-17,-1.087e-16,-1.3919e-34,1.1919e-22,-5.8587e-22,0,8.5989e-05,5.5804e-08,2.5813e-05,-1.1573e-07,3.1715e-20,9.421e-20,7.6385e-05,3.7429e-05,1,0.468,0.468,0.098,0
2.1287e-17,-1.0958e-16,-1.5896e-34,1.1962e-22,-5.9102e-22,0,0,0,0,3.8523e-17,-1.6489e-17,0,-7.3864e-20,2.7953e-32,9.561e-32,3.26e-17,2.1287e-17,-1.0958e-16,-1.5896e-34,1.1962e-22,-5.9102e-22,0,8.5875e-05,5.5861e-08,2.5779e-05,-1.1523e-07,4.3606e-20,1.4915e-19,7.6283e-05,3.738e-05,1,0.47,0.47,0.098,0
2.1366e-17,-1.1047e-16,-1.7873e-34,1.2005e-22,-5.9616e-22,0,0,0,0,3.8472e-17,-1.6467e-17,0,-7.3546e-20,3.5576e-32,1.3083e-31,3.2556e-17,2.1366e-17,-1.1047e-16,-1.7873e-34,1.2005e-22,-5.9616e-22,0,8.5761e-05,5.5917e-08,2.5745e-05,-1.1473e-07,5.5498e-20,2.0409e-19,7.6182e-05,3.733e-05,1,0.472,0.472,0.098,0
2.1445e-17,-1.1137e-16,-1.0553e-34,1.2044e-22,-6.0133e-22,0,0,0,0,3.8421e-17,-1.6446e-17,0,-7.3276e-20,2.4869e-32,1.4634e-31,3.2513e-17,2.1445e-17,-1.1137e-16,-1.0553e-34,1.2044e-22,-6.0133e-22,0,8.5647e-05,5.5733e-08,2.5711e-05,-1.1431e-07,3.8796e-20,2.2829e-19,7.6081e-05,3.728e-05,1,0.474,0.474,0.098,0
2.1523e-17,-1.1226e-16,-3.2336e-35,1.2084e-22,-6.0651e-22,0,0,0,0,3.837e-17,-1.6424e-17,0,-7.3005e-20,1.4163e-32,1.6185e-31,3.247e-17,2.1523e-17,-1.1226e-16,-3.2336e-35,1.2084e-22,-6.0651e-22,0,8.5534e-05,5.5549e-08,2.5677e-05,-1.1389e-07,2.2095e-20,2.5248e-19,7.5981e-05,3.7231e-05,1,0.476,0.476,0.098,0
2.1601e-17,-1.1317e-16,-3.2714e-35,1.212e-22,-6.1169e-22,0,0,0,0,3.832e-17,-1.6402e-17,0,-7.287e-20,8.011e-33,1.6604e-31,3.2428e-17,2.1601e-17,-1.1317e-16,-3.2714e-35,1.212e-22,-6.1169e-22,0,8.5422e-05,5.5403e-08,2.5643e-05,-1.1368e-07,1.2497e-20,2.5902e-19,7.5881e-05,3.7182e-05,1,0.478,0.478,0.098,0
2.168e-17,-1.1407e-16,-3.3091e-35,1.2156e-22,-6.1687e-22,0,0,0,0,3.8269e-17,-1.6381e-17,0,-7.2735e-20,1.8587e-33,1.7022e-31,3.2385e-17,2.168e-17,-1.1407e-16,-3.3091e-35,1.2156e-22,-6.1687e-22,0,8.5309e-05,5.5258e-08,2.5609e-05,-1.1347e-07,2.8995e-21,2.6555e-19,7.5781e-05,3.7133e-05,1,0.48,0.48,0.098,0
2.1758e-17,-1.1498e-16,1.7407e-35,1.2189e-22,-6.2204e-22,0,0,0,0,3.8219e-17,-1.6359e-17,0,-7.2672e-20,-4.2944e-33,1.7882e-31,3.2342e-17,2.1758e-17,-1.1498e-16,1.7407e-35,1.2189e-22,-6.2204e-22,0,8.5197e-05,5.5106e-08,2.5576e-05,-1.1337e-07,-6.6992e-21,2.7896e-19,7.5681e-05,3.7084e-05,1,0.482,0.482,0.098,0
2.1836e-17,-1.1589e-16,6.7905e-35,1.2223e-22,-6.2721e-22,0,0,0,0,3.8168e-17,-1.6338e-17,0,-7.2609e-20,-1.0447e-32,1.8742e-31,3.23e-17,2.1836e-17,-1.1589e-16,6.7904e-35,1.2223e-22,-6.2721e-22,0,8.5084e-05,5.4954e-08,2.5542e-05,-1.1327e-07,-1.6298e-20,2.9238e-19,7.5581e-05,3.7035e-05,1,0.484,0.484,0.098,0
2.1914e-17,-1.168e-16,1.3981e-34,1.2255e-22,-6.3236e-22,0,0,0,0,3.8118e-17,-1.6316e-17,0,-7.2601e-20,-1.8169e-32,1.6572e-31,3.2257e-17,2.1914e-17,-1.168e-16,1.3981e-34,1.2255e-22,-6.3236e-22,0,8.4972e-05,5.4854e-08,2.5508e-05,-1.1326e-07,-2.8344e-20,2.5852e-19,7.5482e-05,3.6986e-05,1,0.486,0.486,0.098,0
2.1991e-17,-1.1772e-16,2.1171e-34,1.2287e-22,-6.375e-22,0,0,0,0,3.8068e-17,-1.6295e-17,0,-7.2593e-20,-2.5891e-32,1.4401e-31,3.2215e-17,2.1991e-17,-1.1772e-16,2.1171e-34,1.2287e-22,-6.375e-22,0,8.486e-05,5.4753e-08,2.5474e-05,-1.1324e-07,-4.0389e-20,2.2465e-19,7.5382e-05,3.6937e-05,1,0.488,0.488,0.098,0
2.2069e-17,-1.1864e-16,1.594e-34,1.232e-22,-6.4262e-22,0,0,0,0,3.8017e-17,-1.6273e-17,0,-7.2602e-20,-1.9519e-32,1.1454e-31,3.2172e-17,2.2069e-17,-1.1864e-16,1.594e-34,1.232e-22,-6.4262e-22,0,8.4748e-05,5.4661e-08,2.5441e-05,-1.1326e-07,-3.045e-20,1.7869e-19,7.5282e-05,3.6888e-05,1,0.49,0.49,0.098,0
2.2147e-17,-1.1956e-16,1.0708e-34,1.2352e-22,-6.4773e-22,0,0,0,0,3.7967e-17,-1.6252e-17,0,-7.2612e-20,-1.3148e-32,8.5079e-32,3.2129e-17,2.2147e-17,-1.1956e-16,1.0708e-34,1.2352e-22,-6.4773e-22,0,8.4635e-05,5.4569e-08,2.5407e-05,-1.1327e-07,-2.051e-20,1.3272e-19,7.5183e-05,3.6839e-05,1,0.492,0.492,0.098,0
2.2224e-17,-1.2049e-16,6.4261e-36,1.2386e-22,-6.5285e-22,0,0,0,0,3.7916e-17,-1.623e-17,0,-7.2632e-20,-5.6528e-34,8.1756e-32,3.2087e-17,2.2224e-17,-1.2049e-16,6.4262e-36,1.2386e-22,-6.5285e-22,0,8.4523e-05,5.4497e-08,2.5373e-05,-1.1331e-07,-8.8184e-22,1.2754e-19,7.5083e-05,3.6791e-05,1,0.494,0.494,0.098,0
2.2302e-17,-1.2142e-16,-9.4229e-35,1.2419e-22,-6.5796e-22,0,0,0,0,3.7866e-17,-1.6208e-17,0,-7.2652e-20,1.2017e-32,7.8432e-32,3.2044e-17,2.2302e-17,-1.2142e-16,-9.4229e-35,1.2419e-22,-6.5796e-22,0,8.441e-05,5.4425e-08,2.5339e-05,-1.1334e-07,1.8747e-20,1.2235e-19,7.4983e-05,3.6742e-05,1,0.496,0.496,0.098,0
2.2379e-17,-1.2235e-16,-1.426e-34,1.2454e-22,-6.631e-22,0,0,0,0,3.7816e-17,-1.6187e-17,0,-7.2671e-20,1.4937e-32,1.09e-31,3.2001e-17,2.2379e-17,-1.2235e-16,-1.426e-34,1.2454e-22,-6.631e-22,0,8.4298e-05,5.4353e-08,2.5306e-05,-1.1337e-07,2.3302e-20,1.7005e-19,7.4883e-05,3.6693e-05,1,0.498,0.498,0.098,0
2.2456e-17,-1.2329e-16,-1.9097e-34,1.2488e-22,-6.6824e-22,0,0,0,0,3.7765e-17,-1.6165e-17,0,-7.269e-20,1.7858e-32,1.3958e-31,3.1959e-17,2.2456e-17,-1.2329e-16,-1.9097e-34,1.2488e-22,-6.6824e-22,0,8.4186e-05,5.4281e-08,2.5272e-05,-1.134e-07,2.7858e-20,2.1774e-19,7.4783e-05,3.6644e-05,1,0.5,0.5,0.098,0
2.2533e-17,-1.2423e-16,-1.1286e-34,1.2524e-22,-6.7342e-22,0,0,0,0,3.7715e-17,-1.6144e-17,0,-7.2708e-20,6.8037e-33,1.5555e-31,3.1916e-17,2.2533e-17,-1.2423e-16,-1.1286e-34,1.2524e-22,-6.7342e-22,0,8.4073e-05,5.4212e-08,2.5238e-05,-1.1342e-07,1.0614e-20,2.4266e-19,7.4683e-05,3.6595e-05,1,0.502,0.502,0.098,0
2.261e-17,-1.2517e-16,-3.4746e-35,1.256e-22,-6.786e-22,0,0,0,0,3.7664e-17,-1.6122e-17,0,-7.2726e-20,-4.2506e-33,1.7153e-31,3.1873e-17,2.261e-17,-1.2517e-16,-3.4746e-35,1.256e-22,-6.786e-22,0,8.3961e-05,5.4142e-08,2.5204e-05,-1.1345e-07,-6.6309e-21,2.6758e-19,7.4583e-05,3.6546e-05,1,0.504,0.504,0.098,0
2.2687e-17,-1.2612e-16,6.6202e-35,1.2596e-22,-6.8383e-22,0,0,0,0,3.7614e-17,-1.61e-17,0,-7.2743e-20,-1.0457e-32,1.5273e-31,3.183e-17,2.2687e-17,-1.2612e-16,6.6202e-35,1.2596e-22,-6.8383e-22,0,8.3848e-05,5.407e-08,2.5171e-05,-1.1348e-07,-1.6313e-20,2.3826e-19,7.4483e-05,3.6497e-05,1,0.506,0.506,0.098,0
2.2764e-17,-1.2707e-16,1.6715e-34,1.2632e-22,-6.8906e-22,0,0,0,0,3.7563e-17,-1.6079e-17,0,-7.2759e-20,-1.6663e-32,1.3393e-31,3.1788e-17,2.2764e-17,-1.2707e-16,1.6715e-34,1.2632e-22,-6.8906e-22,0,8.3736e-05,5.3997e-08,2.5137e-05,-1.135e-07,-2.5995e-20,2.0893e-19,7.4383e-05,3.6448e-05,1,0.508,0.508,0.098,0
2.284e-17,-1.2802e-16,1.3969e-34,1.2669e-22,-6.9433e-22,0,0,0,0,3.7513e-17,-1.6057e-17,0,-7.2775e-20,-1.1941e-32,1.2037e-31,3.1745e-17,2.284e-17,-1.2802e-16,1.3969e-34,1.2669e-22,-6.9433e-22,0,8.3623e-05,5.3925e-08,2.5103e-05,-1.1353e-07,-1.8628e-20,1.8778e-19,7.4283e-05,3.6399e-05,1,0.51,0.51,0.098,0
2.2917e-17,-1.2897e-16,1.1223e-34,1.2705e-22,-6.9961e-22,0,0,0,0,3.7462e-17,-1.6036e-17,0,-7.2791e-20,-7.2192e-33,1.0681e-31,3.1702e-17,2.2917e-17,-1.2897e-16,1.1223e-34,1.2705e-22,-6.9961e-22,0,8.351e-05,5.3852e-08,2.5069e-05,-1.1355e-07,-1.1262e-20,1.6663e-19,7.4183e-05,3.635e-05,1,0.512,0.512,0.098,0
2.2993e-17,-1.2993e-16,3.43e-35,1.274e-22,-7.0492e-22,0,0,0,0,3.7412e-17,-1.6014e-17,0,-7.2806e-20,9.2728e-34,1.0463e-31,3.166e-17,2.2993e-17,-1.2993e-16,3.43e-35,1.274e-22,-7.0492e-22,0,8.3398e-05,5.3779e-08,2.5035e-05,-1.1358e-07,1.4466e-21,1.6323e-19,7.4083e-05,3.6301e-05,1,0.514,0.514,0.098,0
2.307e-17,-1.3089e-16,-4.3632e-35,1.2776e-22,-7.1024e-22,0,0,0,0,3.7361e-17,-1.5992e-17,0,-7.282e-20,9.0737e-33,1.0245e-31,3.1617e-17,2.307e-17,-1.3089e-16,-4.3632e-35,1.2776e-22,-7.1024e-22,0,8.3285e-05,5.3706e-08,2.5002e-05,-1.136e-07,1.4155e-20,1.5983e-19,7.3983e-05,3.6252e-05,1,0.516,0.516,0.098,0
2.3146e-17,-1.3186e-16,-4.1893e-35,1.281e-22,-7.1556e-22,0,0,0,0,3.7311e-17,-1.5971e-17,0,-7.2834e-20,8.9656e-33,1.2253e-31,3.1574e-17,2.3146e-17,-1.3186e-16,-4.1893e-35,1.281e-22,-7.1556e-22,0,8.3172e-05,5.3634e-08,2.4968e-05,-1.1362e-07,1.3986e-20,1.9115e-19,7.3883e-05,3.6203e-05,1,0.518,0.518,0.098,0
2.3222e-17,-1.3283e-16,-4.0155e-35,1.2845e-22,-7.2089e-22,0,0,0,0,3.726e-17,-1.5949e-17,0,-7.2847e-20,8.8575e-33,1.4261e-31,3.1531e-17,2.3222e-17,-1.3283e-16,-4.0155e-35,1.2845e-22,-7.2089e-22,0,8.306e-05,5.3563e-08,2.4934e-05,-1.1364e-07,1.3818e-20,2.2246e-19,7.3783e-05,3.6154e-05,1,0.52,0.52,0.098,0
2.3298e-17,-1.338e-16,1.2581e-35,1.2879e-22,-7.2622e-22,0,0,0,0,3.721e-17,-1.5927e-17,0,-7.2857e-20,-1.0328e-33,1.4501e-31,3.1488e-17,2.3298e-17,-1.338e-16,1.2581e-35,1.2879e-22,-7.2622e-22,0,8.2947e-05,5.3494e-08,2.49e-05,-1.1366e-07,-1.6112e-21,2.2621e-19,7.3683e-05,3.6105e-05,1,0.522,0.522,0.098,0
2.3374e-17,-1.3477e-16,6.5314e-35,1.2914e-22,-7.3156e-22,0,0,0,0,3.7159e-17,-1.5906e-17,0,-7.2868e-20,-1.0923e-32,1.4741e-31,3.1446e-17,2.3374e-17,-1.3477e-16,6.5314e-35,1.2914e-22,-7.3156e-22,0,8.2834e-05,5.3424e-08,2.4866e-05,-1.1367e-07,-1.704e-20,2.2996e-19,7.3583e-05,3.6056e-05,1,0.524,0.524,0.098,0
2.345e-17,-1.3575e-16,3.6839e-35,1.2949e-22,-7.3691e-22,0,0,0,0,3.7108e-17,-1.5884e-17,0,-7.2873e-20,-5.8026e-33,1.2693e-31,3.1403e-17,2.345e-17,-1.3575e-16,3.6839e-35,1.2949e-22,-7.3691e-22,0,8.2722e-05,5.3358e-08,2.4833e-05,-1.1368e-07,-9.052e-21,1.9802e-19,7.3483e-05,3.6007e-05,1,0.526,0.526,0.098,0
2.3526e-17,-1.3673e-16,8.3652e-36,1.2984e-22,-7.4226e-22,0,0,0,0,3.7058e-17,-1.5862e-17,0,-7.2878e-20,-6.8245e-34,1.0645e-31,3.136e-17,2.3526e-17,-1.3673e-16,8.3652e-36,1.2984e-22,-7.4226e-22,0,8.2609e-05,5.3291e-08,2.4799e-05,-1.1369e-07,-1.0646e-21,1.6607e-19,7.3383e-05,3.5957e-05,1,0.528,0.528,0.098,0
2.3601e-17,-1.3772e-16,-7.0235e-35,1.3021e-22,-7.4764e-22,0,0,0,0,3.7007e-17,-1.5841e-17,0,-7.2876e-20,7.5486e-33,1.2446e-31,3.1317e-17,2.3601e-17,-1.3772e-16,-7.0235e-35,1.3021e-22,-7.4764e-22,0,8.2496e-05,5.3226e-08,2.4765e-05,-1.1369e-07,1.1776e-20,1.9416e-19,7.3282e-05,3.5908e-05,1,0.53,0.53,0.098,0
2.3677e-17,-1.387e-16,-1.4884e-34,1.3058e-22,-7.5303e-22,0,0,0,0,3.6957e-17,-1.5819e-17,0,-7.2873e-20,1.578e-32,1.4247e-31,3.1275e-17,2.3677e-17,-1.387e-16,-1.4884e-34,1.3058e-22,-7.5303e-22,0,8.2383e-05,5.316e-08,2.4731e-05,-1.1368e-07,2.4617e-20,2.2225e-19,7.3182e-05,3.5859e-05,1,0.532,0.532,0.098,0
2.3752e-17,-1.397e-16,-9.3344e-35,1.3096e-22,-7.5847e-22,0,0,0,0,3.6906e-17,-1.5797e-17,0,-7.2861e-20,5.7911e-33,1.5829e-31,3.1232e-17,2.3752e-17,-1.397e-16,-9.3345e-35,1.3096e-22,-7.5847e-22,0,8.2271e-05,5.3096e-08,2.4697e-05,-1.1366e-07,9.0341e-21,2.4694e-19,7.3082e-05,3.581e-05,1,0.534,0.534,0.098,0
2.3828e-17,-1.4069e-16,-3.7849e-35,1.3134e-22,-7.6391e-22,0,0,0,0,3.6856e-17,-1.5776e-17,0,-7.2848e-20,-4.1981e-33,1.7412e-31,3.1189e-17,2.3828e-17,-1.4069e-16,-3.785e-35,1.3134e-22,-7.6391e-22,0,8.2158e-05,5.3032e-08,2.4663e-05,-1.1364e-07,-6.549e-21,2.7163e-19,7.2982e-05,3.5761e-05,1,0.536,0.536,0.098,0
2.3903e-17,-1.4169e-16,4.1403e-35,1.3173e-22,-7.6941e-22,0,0,0,0,3.6805e-17,-1.5754e-17,0,-7.2824e-20,-5.7478e-33,1.564e-31,3.1146e-17,2.3903e-17,-1.4169e-16,4.1403e-35,1.3173e-22,-7.6941e-22,0,8.2045e-05,5.2969e-08,2.463e-05,-1.1361e-07,-8.9666e-21,2.4399e-19,7.2882e-05,3.5712e-05,1,0.538,0.538,0.098,0
2.3978e-17,-1.4268e-16,1.2066e-34,1.3212e-22,-7.7492e-22,0,0,0,0,3.6755e-17,-1.5733e-17,0,-7.28e-20,-7.2976e-33,1.3869e-31,3.1103e-17,2.3978e-17,-1.4268e-16,1.2066e-34,1.3212e-22,-7.7492e-22,0,8.1933e-05,5.2905e-08,2.4596e-05,-1.1357e-07,-1.1384e-20,2.1635e-19,7.2782e-05,3.5663e-05,1,0.54,0.54,0.098,0
2.4053e-17,-1.4369e-16,9.3582e-35,1.325e-22,-7.805e-22,0,0,0,0,3.6704e-17,-1.5711e-17,0,-7.2761e-20,-2.4236e-33,1.45e-31,3.1061e-17,2.4053e-17,-1.4369e-16,9.3582e-35,1.325e-22,-7.805e-22,0,8.182e-05,5.2844e-08,2.4562e-05,-1.1351e-07,-3.7808e-21,2.262e-19,7.2682e-05,3.5614e-05,1,0.542,0.542,0.098,0
