,0
0,11795832.850139324
1,5742195.608282843
2,5562577.336937492
3,5460493.7573150145
4,5394066.386000716
5,5353161.957308283
6,5328562.81583194
7,5313637.692397187
8,5304325.240505539
9,5298291.950308526
10,5294219.22930507
11,5291356.608721627
12,5289268.26087498
13,5287694.007221426
14,5286473.566207844
15,5285504.922368699
16,5284721.052928668
17,5284076.612651642
18,5283540.10406624
19,5283089.131543358
20,5282707.431839121
21,5282382.956540286
22,5282106.596375612
23,5281871.30983872
24,5281671.5148666175
25,5281502.657124844
26,5281360.900290874
27,5281242.90265516
28,5281145.655920771
29,5281066.369384322
30,5281002.387481088
31,5280951.131975559
32,5280910.0624418
33,5280876.6504222965
34,5280848.363951736
35,5280822.660073117
36,5280796.983601388
37,5280768.770724207
38,5280735.456079265
39,5280694.481719448
40,5280643.305880324
41,5280579.408712708
42,5280500.291154053
43,5280403.461899675
44,5280286.405992636
45,5280146.526824025
46,5279981.051166612
47,5279786.883908024
48,5279560.394721691
49,5279297.111740455
50,5278991.285058652
51,5278635.261368967
52,5278218.572493802
53,5277726.570467179
54,5277138.312276873
55,5276423.153690786
56,5275535.044483052
57,5274402.605290829
58,5272911.255158836
59,5270870.010165396
60,5267948.1353232
61,5263551.513637543
62,5256576.73146227
63,5244913.817751214
64,5224425.425706609
65,5186821.830715215
66,5115281.772550008
67,4977206.713351095
68,4735566.65878853
69,7296447.134745743
70,4437853.9210816175
71,-57627.99412302236
72,-2796.174888145062
73,32038.15433577108
74,39696.76506204414
75,35815.8601524091
76,29325.292565131756
77,23349.6498641196
78,18575.612800325503
79,14922.619212910282
80,12146.901663176066
81,10020.166158938544
82,8366.546172698016
83,7059.0845690262595
84,6008.066473673907
85,5150.25369425309
86,4440.787631130872
87,3847.5123773390296
88,3347.091068890337
89,2922.3586426166967
90,2560.5046977636175
91,2251.8110280327123
92,1988.76260421488
93,1765.4137395204932
94,1576.9318276021909
95,1419.2669368573038
96,1288.9120206036316
97,1182.72909813917
98,1097.8237302801065
99,1031.454855259876
100,980.9704181348126
101,943.7617248411561
102,917.2313722546182
103,898.7711096191811
104,885.7471589289614
105,875.4914018308656
106,865.2974428690726
107,852.4208845924246
108,834.0831939190152
