,0
0,5.6205656096743146e-06
1,6.175931100287499e-06
2,6.501082014446296e-06
3,6.682567559145372e-06
4,6.783338380531973e-06
5,6.840675746618847e-06
6,6.874704289736816e-06
7,6.895981698446049e-06
8,6.910051745251292e-06
9,6.919874179903247e-06
10,6.9270720218449545e-06
11,6.932566107502159e-06
12,6.936899722330556e-06
13,6.940407111543899e-06
14,6.943302821101057e-06
15,6.945730337353968e-06
16,6.947789393362644e-06
17,6.949551818922961e-06
18,6.951071060409277e-06
19,6.952388089691941e-06
20,6.95353518256058e-06
21,6.9545383968639796e-06
22,6.955419231308404e-06
23,6.956195753162426e-06
24,6.956883373551558e-06
25,6.957495384634304e-06
26,6.958043333766514e-06
27,6.958537285070538e-06
28,6.958986002754858e-06
29,6.9593970797756e-06
30,6.959777028084061e-06
31,6.960131341622162e-06
32,6.9604645397022385e-06
33,6.960780195979902e-06
34,6.961080956587332e-06
35,6.961368549918052e-06
36,6.961643789877013e-06
37,6.9619065740006434e-06
38,6.9621558776004e-06
39,6.962389744891244e-06
40,6.962605277837929e-06
41,6.962798623087452e-06
42,6.962964956746141e-06
43,6.963098465775438e-06
44,6.963192323264272e-06
45,6.963238652581977e-06
46,6.963228472141775e-06
47,6.963151607795018e-06
48,6.962996553076452e-06
49,6.9627502475368725e-06
50,6.96239772830544e-06
51,6.961921586289091e-06
52,6.961301119362956e-06
53,6.9605110075800815e-06
54,6.959519214169274e-06
55,6.958283589116301e-06
56,6.956746213236489e-06
57,6.954823648865323e-06
58,6.952389492898492e-06
59,6.949241966423572e-06
60,6.9450415871583195e-06
61,6.93918762381795e-06
62,6.93056690570406e-06
63,6.917032418180083e-06
64,6.894302805067991e-06
65,6.853607900054882e-06
66,6.7765918297146954e-06
67,6.624157015566606e-06
68,6.3120399348696226e-06
69,5.6629841306819586e-06
70,5.356070096229852e-06
71,5.904465340194371e-06
72,6.229184865691411e-06
73,6.437839608903334e-06
74,6.569071192280946e-06
75,6.652197810451894e-06
76,6.706512234716516e-06
77,6.743515616179155e-06
78,6.769857289243735e-06
79,6.789393688550758e-06
80,6.804407084868819e-06
81,6.81628846181731e-06
82,6.825915097217022e-06
83,6.833860597742431e-06
84,6.840513712383207e-06
85,6.8461471400249365e-06
86,6.8509584858640306e-06
87,6.855095358599554e-06
88,6.858671194370042e-06
89,6.8617754983887195e-06
90,6.864480624701437e-06
91,6.866846347114518e-06
92,6.868922984537469e-06
93,6.870753560064789e-06
94,6.872375303603199e-06
95,6.873820703350824e-06
96,6.875118244875235e-06
97,6.876292932802248e-06
98,6.877366660600774e-06
99,6.878358473595969e-06
100,6.879284756132565e-06
101,6.880159363852406e-06
102,6.880993715117798e-06
103,6.881796850873518e-06
104,6.88257546910633e-06
105,6.8833339380957815e-06
106,6.884074291517659e-06
107,6.884796207888809e-06
108,6.885496976595094e-06
109,6.88617145260785e-06
110,6.886812001755296e-06
111,6.887408437847576e-06
112,6.8879479518004145e-06
113,6.888415030859115e-06
114,6.8887913627153335e-06
115,6.88905571425265e-06
116,6.889183767209259e-06
117,6.889147882301617e-06
118,6.888916747964317e-06
119,6.8884548477038916e-06
120,6.887721647610825e-06
121,6.886670356708818e-06
122,6.885246036575725e-06
123,6.883382712845805e-06
124,6.880998931776769e-06
125,6.877990837144128e-06
126,6.87422117426496e-06
127,6.869501378141615e-06
128,6.863561509405271e-06
129,6.855998127809503e-06
130,6.846180919728378e-06
131,6.833080268753102e-06
132,6.814940189828098e-06
133,6.7886438721370715e-06
134,6.748459638211269e-06
135,6.683516715135715e-06
136,6.5726023644820855e-06
137,6.373242377655483e-06
138,6.002284513759326e-06
139,5.34645969971146e-06
140,5.276687465971853e-06
141,5.739950411816074e-06
142,6.034167568532804e-06
143,6.241573167251596e-06
144,6.385712678365871e-06
145,6.484688268425078e-06
146,6.553457170439884e-06
147,6.6025266589436555e-06
148,6.638684409085848e-06
149,6.666191637060507e-06
150,6.687725866944858e-06
151,6.7049976662303895e-06
152,6.719127380215783e-06
153,6.730870262603713e-06
154,6.740751072117423e-06
155,6.749145562400684e-06
156,6.7563307777500385e-06
157,6.762516795353956e-06
158,6.7678672170847575e-06
159,6.772512679483404e-06
160,6.776559923662922e-06
161,6.780097974185866e-06
162,6.783202395785379e-06
163,6.785938250146267e-06
164,6.7883621623239035e-06
165,6.790523772095082e-06
166,6.792466758166215e-06
167,6.794229564703911e-06
168,6.795845919600289e-06
169,6.797345205972121e-06
170,6.7987527287659775e-06
171,6.800089904546771e-06
172,6.8013743929569635e-06
173,6.802620181822746e-06
174,6.803837633639737e-06
175,6.805033498585373e-06
176,6.806210897801983e-06
177,6.807369280084822e-06
178,6.808504354956058e-06
179,6.8096080050968465e-06
180,6.8106681809317465e-06
181,6.811668779475187e-06
182,6.812589507969909e-06
183,6.813405729906294e-06
184,6.814088286127969e-06
185,6.814603276155711e-06
186,6.814911773601403e-06
187,6.8149694332060835e-06
188,6.814725923582202e-06
189,6.814124086016003e-06
190,6.8130986705678954e-06
191,6.81157442751959e-06
192,6.809463219777745e-06
193,6.8066596429307794e-06
194,6.803034344491158e-06
195,6.7984237300019426e-06
196,6.792613857283451e-06
197,6.785314720769506e-06
198,6.776118183137677e-06
199,6.7644273056541485e-06
200,6.749334427770067e-06
201,6.729405603786309e-06
202,6.70229159810106e-06
203,6.6640155397400245e-06
204,6.607659600129979e-06
205,6.520959442323019e-06
206,6.3820925296312485e-06
207,6.153794646399713e-06
208,5.784868299070023e-06
209,5.258393130862665e-06
210,5.231119645269477e-06
211,5.628884542437e-06
212,5.8898375220502785e-06
213,6.084232721958804e-06
214,6.229643174638538e-06
215,6.336363291050542e-06
216,6.4144133929888214e-06
217,6.472212580981075e-06
218,6.515935411828439e-06
219,6.5498142947199856e-06
220,6.5766792206218624e-06
221,6.598421350534378e-06
222,6.616321065983066e-06
223,6.631263228231897e-06
224,6.643874471832481e-06
225,6.654610311707558e-06
226,6.663810800084995e-06
227,6.671736566800473e-06
228,6.6785925295768136e-06
229,6.684543740215046e-06
230,6.689726124896545e-06
231,6.694253848500353e-06
232,6.698224409642701e-06
233,6.701722189775344e-06
234,6.704820938819727e-06
235,6.707585524662987e-06
236,6.71007317123974e-06
237,6.712334340374955e-06
238,6.714413364448642e-06
239,6.716348903193197e-06
240,6.7181742741248035e-06
241,6.719917689375079e-06
242,6.721602420096216e-06
243,6.723246901805956e-06
244,6.724864789028132e-06
245,6.726464964621038e-06
246,6.728051507680345e-06
247,6.729623623372526e-06
248,6.731175538078175e-06
249,6.732696363409708e-06
250,6.734169932616696e-06
251,6.735574612168684e-06
252,6.736883089402256e-06
253,6.738062133417376e-06
254,6.739072320128225e-06
255,6.739867702504279e-06
256,6.740395392224036e-06
257,6.7405949973192025e-06
258,6.7403978291602344e-06
259,6.739725747113091e-06
260,6.738489443634643e-06
261,6.736585875232891e-06
262,6.733894396314215e-06
263,6.730270919639753e-06
264,6.725539048615126e-06
265,6.719476494286112e-06
266,6.7117940065833435e-06
267,6.702102156530404e-06
268,6.6898579537423544e-06
269,6.674277306457278e-06
270,6.654188694704767e-06
271,6.627784765590895e-06
272,6.592196972629076e-06
273,6.542769318011163e-06
274,6.471848737556012e-06
275,6.3669218671353285e-06
276,6.208422374564725e-06
277,5.970066301205361e-06
278,5.631256637854023e-06
279,5.208156194751373e-06
280,5.198214980764256e-06
281,5.546276301476987e-06
282,5.779069759433457e-06
283,5.957059929331221e-06
284,6.097012080717331e-06
285,6.2054127477988695e-06
286,6.28834837813326e-06
287,6.351872074016276e-06
288,6.401087418503548e-06
289,6.439856650613344e-06
290,6.4709483216203885e-06
291,6.496305986720272e-06
292,6.517292659766757e-06
293,6.534874591346033e-06
294,6.5497490159813925e-06
295,6.562430075066704e-06
296,6.57330600671609e-06
297,6.582677261060944e-06
298,6.590782085324958e-06
299,6.5978138593947e-06
300,6.603932952161157e-06
301,6.609274897037327e-06
302,6.613956067004713e-06
303,6.618077635258298e-06
304,6.621728352740148e-06
305,6.6249865060965e-06
306,6.627921306764925e-06
307,6.630593884450285e-06
308,6.633058004202238e-06
309,6.635360588203145e-06
310,6.6375420964472095e-06
311,6.6396368015941495e-06
312,6.641672980257834e-06
313,6.643673034307764e-06
314,6.645653550288201e-06
315,6.647625301934068e-06
316,6.649593199304808e-06
317,6.6515561877086315e-06
318,6.653507099862312e-06
319,6.655432465168836e-06
320,6.657312280126751e-06
321,6.65911974319017e-06
322,6.660820955259708e-06
323,6.6623745826375865e-06
324,6.66373147175015e-06
325,6.664834192949712e-06
326,6.66561647253455e-06
327,6.666002445370402e-06
328,6.66590562167502e-06
329,6.665227405355422e-06
330,6.6638549194157885e-06
331,6.661657772718723e-06
332,6.6584832188235004e-06
333,6.654148872454636e-06
334,6.64843169443253e-06
335,6.641051213671487e-06
336,6.631643720936515e-06
337,6.619722094113782e-06
338,6.604612416111963e-06
339,6.585352700641966e-06
340,6.560529537458915e-06
341,6.528013954166297e-06
342,6.484538759236767e-06
343,6.42504569064458e-06
344,6.341765551940197e-06
345,6.223233084071437e-06
346,6.054318775188555e-06
347,5.820473041534676e-06
348,5.519758580398708e-06
349,5.1723684938268945e-06
350,5.172525919591307e-06
351,5.480586860096624e-06
352,5.690552134932861e-06
353,5.852599616736376e-06
354,5.983911540962078e-06
355,6.0899012241866015e-06
356,6.174216033917575e-06
357,6.240844742077536e-06
358,6.293665826324584e-06
359,6.335952401278698e-06
360,6.370241450473286e-06
361,6.398416060586638e-06
362,6.421850517402168e-06
363,6.441547357244341e-06
364,6.458245229870457e-06
365,6.472497362263981e-06
366,6.4847266046895495e-06
367,6.495263464662784e-06
368,6.504372274719372e-06
369,6.512269217585741e-06
370,6.519134785487334e-06
371,6.5251224266742715e-06
372,6.530364568905243e-06
373,6.5349768311761986e-06
374,6.539060980919257e-06
375,6.54270702178021e-06
376,6.545994678860653e-06
377,6.548994465941714e-06
378,6.551768461165209e-06
379,6.5543708765136375e-06
380,6.556848477325064e-06
381,6.559240887705688e-06
382,6.561580803756096e-06
383,6.5638941273408955e-06
384,6.566200027464674e-06
385,6.568510933219401e-06
386,6.570832460988386e-06
387,6.57316327851265e-06
388,6.575494909008003e-06
389,6.577811479256654e-06
390,6.580089415957438e-06
391,6.582297094008288e-06
392,6.584394438095457e-06
393,6.586332474072841e-06
394,6.588052817963593e-06
395,6.589487076459534e-06
396,6.59055611143926e-06
397,6.591169089355946e-06
398,6.591222190151534e-06
399,6.590596783329606e-06
400,6.589156781172968e-06
401,6.586744735155969e-06
402,6.5831760257572895e-06
403,6.57823016572166e-06
404,6.5716377219693e-06
405,6.563060545893482e-06
406,6.55206169876774e-06
407,6.5380593794053335e-06
408,6.520255895116316e-06
409,6.497527792204345e-06
410,6.468256485158402e-06
411,6.430071390655706e-06
412,6.3794761526497365e-06
413,6.311354858942969e-06
414,6.21847110473344e-06
415,6.091421767034482e-06
416,5.920270537265965e-06
417,5.6997195390503795e-06
418,5.436292870793285e-06
419,5.1453270491414755e-06
420,5.151646877383326e-06
421,5.426143756354732e-06
422,5.6171963566177616e-06
423,5.765025685346959e-06
424,5.886691351645759e-06
425,5.987818556621592e-06
426,6.0709113967502374e-06
427,6.1384643088295336e-06
428,6.193215991015046e-06
429,6.237760029182354e-06
430,6.274287900250939e-06
431,6.304531548689787e-06
432,6.329813746386172e-06
433,6.351131837085332e-06
434,6.369238606661498e-06
435,6.3847080998632535e-06
436,6.39798518126112e-06
437,6.409421432537627e-06
438,6.419300649363743e-06
439,6.427856781900407e-06
440,6.435286507236269e-06
441,6.441758028278225e-06
442,6.4474172329918605e-06
443,6.452392012443363e-06
444,6.456795297959874e-06
445,6.460727209818563e-06
446,6.464276591207946e-06
447,6.467522116887029e-06
448,6.4705331058079105e-06
449,6.473370124050591e-06
450,6.476085434006033e-06
451,6.478723324519774e-06
452,6.481320342294286e-06
453,6.483905435490513e-06
454,6.486500014846712e-06
455,6.489117934727905e-06
456,6.491765395527511e-06
457,6.494440769104101e-06
458,6.49713434987433e-06
459,6.499828035251263e-06
460,6.5024949397412465e-06
461,6.505098946533093e-06
462,6.507594198022113e-06
463,6.509924521374171e-06
464,6.5120227755969615e-06
465,6.513810090840421e-06
466,6.515194946341923e-06
467,6.5160719971562294e-06
468,6.5163205066976776e-06
469,6.515802165007677e-06
470,6.514357960685994e-06
471,6.511803610743191e-06
472,6.50792281072978e-06
473,6.5024572055202736e-06
474,6.49509143374177e-06
475,6.485430767119964e-06
476,6.4729676094504015e-06
477,6.457031264846897e-06
478,6.436712791872849e-06
479,6.4107535624894245e-06
480,6.37738343975772e-06
481,6.334096132884658e-06
482,6.277366137797099e-06
483,6.202370170994537e-06
484,6.102929356365165e-06
485,5.9721997204807395e-06
486,5.804986988215047e-06
487,5.601932211841404e-06
488,5.371883072822657e-06
489,5.124237802571447e-06
490,5.1342251815864616e-06
491,5.379859461204747e-06
492,5.5546322296799126e-06
493,5.690048824568377e-06
494,5.802189751909588e-06
495,5.897198143937971e-06
496,5.977284139648921e-06
497,6.044037542069207e-06
498,6.099281864129438e-06
499,6.1449491004888185e-06
500,6.182830675797458e-06
501,6.2144443738874916e-06
502,6.24101051107511e-06
503,6.263484755532657e-06
504,6.282609027840077e-06
505,6.2989611677059185e-06
506,6.3129962931586285e-06
507,6.3250787191759594e-06
508,6.335505600033411e-06
509,6.3445240370054225e-06
510,6.352343289245678e-06
511,6.359143419448265e-06
512,6.365081388520903e-06
513,6.370295346478421e-06
514,6.374907659689937e-06
515,6.379027059751959e-06
516,6.382750185321911e-06
517,6.386162705074927e-06
518,6.389340149590032e-06
519,6.392348536521381e-06
520,6.39524484253839e-06
521,6.398077354040495e-06
